X,Y,Stop,Descrip,Place,District,CoordXdiv,CoordYdiv,Shelt,Bench,Public,COORDX,COORDY,OBJECTID
-76.352173,36.801407,1568,VICTORY & GREENWOOD, ,06,121117212,34584072,0,0,-1,12111721.2,3458407.2,1218
-76.354168,36.80481,1569,VICTORY & FREEDOM, ,06,121111092,34596326,0,0,-1,12111109.2,3459632.6,1219
-76.352455,36.811043,1570,MCLEAN & BELMONT, ,06,121115590,34619128,-1,0,-1,12111559,3461912.8,1220
-76.358013,36.809897,1571,VICTORY & ELMHURST, ,06,121099416,34614586,0,0,-1,12109941.6,3461458.6,1221
-76.335305,36.795984,1575,VICTORY & DEEP CREEK, ,06,121167040,34565460,0,0,-1,12116704,3456546,1222
-76.33202,36.795711,1576,VICTORY & SEBAGO, ,06,121176680,34564690,0,0,-1,12117668,3456469,1223
-76.329072,36.795226,1577,VICTORY & HURON,GWVIC,06,121185350,34563120,0,0,-1,12118535,3456312,1224
-76.326421,36.796251,1578,GEORGE WASHINGTON & RODGERS, ,06,121193023,34567030,0,0,-1,12119302.3,3456703,1225
-76.325742,36.797518,1579,GEORGE WASHINGTON & WOODLAND, ,06,121194904,34571690,0,0,-1,12119490.4,3457169,1226
-76.325009,36.79871,1580,GEORGE WASHINGTON & GARRETT, ,06,121196951,34576077,0,0,-1,12119695.1,3457607.7,1227
-76.319346,36.807159,1582,GEORGE WASHINGTON & GREENWOOD, ,06,121212816,34607213,0,0,-1,12121281.6,3460721.3,1228
-76.315943,36.811141,1583,GEORGE WASHINGTON & FREDERICK, ,06,121222442,34621938,0,0,-1,12122244.2,3462193.8,1229
-76.31144,36.814536,1584,GEORGE WASHINGTON & ELM, ,06,121235333,34634600,0,0,-1,12123533.3,3463460,1230
-76.298051,36.835237,1587,HIGH & CRAWFORD,HC,06,121272761,34710860,0,0,-1,12127276.1,3471086,1231
-76.319247,36.818418,1589,PORTSMOUTH & PIEDMONT, ,06,121212160,34648200,0,0,-1,12121216,3464820,1232
-76.336942,36.835028,1590,FLORIDA & HIGH,HIFLA,06,121158990,34707469,-1,-1,-1,12115899,3470746.9,1233
-76.334496,36.834503,1591,HIGH & WATSON, ,06,121166190,34705720,0,0,-1,12116619,3470572,1234
-76.332728,36.834539,1592,HIGH & CUTHERELL, ,06,121171360,34705970,0,0,-1,12117136,3470597,1235
-76.33173,36.833001,1593,CUTHERELL & MCKINLEY, ,06,121174410,34700440,-1,0,-1,12117441,3470044,1236
-76.331618,36.831433,1594,ROMANESQUE & MARKHAM, ,06,121174870,34694740,0,0,-1,12117487,3469474,1237
-76.334932,36.827559,1595,TURNPIKE & HOWARD, ,06,121165495,34680417,0,0,-1,12116549.5,3468041.7,1238
-76.338108,36.825631,1596,TURNPIKE & FREDERICK, ,06,121156364,34673184,0,0,-1,12115636.4,3467318.4,1239
-76.346366,36.82066,1597,TURNPIKE & RODMAN, ,06,121132610,34654540,0,0,-1,12113261,3465454,1240
-76.348679,36.819252,1598,TURNPIKE & UTAH, ,06,121125960,34649260,0,0,-1,12112596,3464926,1241
-76.35247,36.816958,1599,TURNPIKE & KINGS, ,06,121115055,34640655,0,0,-1,12111505.5,3464065.5,1242
-76.355491,36.814366,1600,MCLEAN & AIRLINE, ,06,121106430,34631020,0,0,-1,12110643,3463102,1243
-76.362152,36.816275,1601,PORTSMOUTH & MOHAWK, ,06,121086778,34637526,0,0,-1,12108677.8,3463752.6,1244
-76.365751,36.817163,1602,PORTSMOUTH & CATAWBA, ,06,121076170,34640523,0,0,-1,12107617,3464052.3,1245
-76.371891,36.818257,1603,PORTSMOUTH & BYERS, ,06,121058111,34644097,0,0,-1,12105811.1,3464409.7,1246
-76.375177,36.818803,1604,PORTSMOUTH & JEWELL, ,06,121048450,34645870,0,0,-1,12104845,3464587,1247
-76.379572,36.819614,1605,PORTSMOUTH & ELMHURST, ,06,121035524,34648532,0,0,-1,12103552.4,3464853.2,1248
-76.386875,36.820902,1606,PORTSMOUTH & ROBIN, ,06,121014046,34652741,0,0,-1,12101404.6,3465274.1,1249
-76.390168,36.82148,1607,PORTSMOUTH & BOB WHITE, ,06,121004364,34654630,0,0,-1,12100436.4,3465463,1250
-76.41165,36.823952,1608,PORTSMOUTH & TAYLOR, ,02,120941300,34662230,0,0,-1,12094130,3466223,1251
-76.420331,36.822083,1609,PORTSMOUTH & CAPRI CIRCLE W (Kmart),CHSQ,02,120916045,34654864,-1,-1,-1,12091604.5,3465486.4,1252
-76.422424,36.821324,1610,PORTSMOUTH & CAPRI,CHSQ44,02,120909981,34651968,0,0,-1,12090998.1,3465196.8,1253
-76.386766,36.820672,1611,PORTSMOUTH & ROBIN, ,06,121014385,34651911,0,0,-1,12101438.5,3465191.1,1254
-76.379181,36.819346,1612,PORTSMOUTH & HAYSOM, ,06,121036690,34647580,0,0,-1,12103669,3464758,1255
-76.37486,36.818563,1613,PORTSMOUTH & STANLEY, ,06,121049399,34645016,0,0,-1,12104939.9,3464501.6,1256
-76.372444,36.818191,1614,PORTSMOUTH & BYERS, ,06,121056500,34643820,0,0,-1,12105650,3464382,1257
-76.355068,36.814096,1615,MCLEAN & COURT, ,06,121107688,34630068,0,0,-1,12110768.8,3463006.8,1258
-76.355483,36.815116,1616,MCLEAN & TURNPIKE, ,06,121106390,34633750,0,0,-1,12110639,3463375,1259
-76.348051,36.819476,1617,TURNPIKE & UTAH, ,06,121127780,34650117,0,0,-1,12112778,3465011.7,1260
-76.340321,36.824159,1618,TURNPIKE & LENORA, ,06,121150011,34667678,0,0,-1,12115001.1,3466767.8,1261
-76.338234,36.825359,1619,TURNPIKE & FREDERICK, ,06,121156018,34672186,0,0,-1,12115601.8,3467218.6,1262
-76.334687,36.82758,1620,TURNPIKE & PRESTON, ,06,121166212,34680509,0,0,-1,12116621.2,3468050.9,1263
-76.331673,36.829369,1621,TURNPIKE & PHILLIPS, ,06,121174880,34687222,0,0,-1,12117488,3468722.2,1264
-76.331391,36.831347,1622,ROMANESQUE & MARKHAM, ,06,121175540,34694440,0,0,-1,12117554,3469444,1265
-76.331499,36.833189,1623,CUTHERELL & MCKINLEY, ,06,121175070,34701140,-1,0,-1,12117507,3470114,1266
-76.33255,36.834453,1624,CUTHERELL & HIGH, ,06,121171890,34705670,0,0,-1,12117189,3470567,1267
-76.334275,36.834614,1625,HIGH & WATSON, ,06,121166830,34706140,0,0,-1,12116683,3470614,1268
-76.306389,36.835089,1633,HIGH & EFFINGHAM,HIEFF,06,121248377,34709751,0,0,-1,12124837.7,3470975.1,1269
-76.30691,36.832669,1634,EFFINGHAM & SOUTH, ,06,121247058,34700908,0,0,-1,12124705.8,3470090.8,1270
-76.306681,36.832996,1636,EFFINGHAM & COUNTY, ,06,121247702,34702114,0,0,-1,12124770.2,3470211.4,1271
-76.306648,36.826984,1637,EFFINGHAM & BRIGHTON, ,06,121248307,34680232,0,0,-1,12124830.7,3468023.2,1272
-76.306504,36.824359,1640,EFFINGHAM & LINCOLN, ,06,121248950,34670690,0,0,-1,12124895,3467069,1273
-76.306239,36.824366,1641,EFFINGHAM & LINCOLN, ,06,121249725,34670731,0,0,-1,12124972.5,3467073.1,1274
-76.306425,36.822479,1642,EFFINGHAM & FAYETTE, ,06,121249340,34663850,0,0,-1,12124934,3466385,1275
-76.306154,36.82306,1643,EFFINGHAM & PALMER, ,06,121250082,34665986,0,0,-1,12125008.2,3466598.6,1276
-76.306365,36.821005,1644,EFFINGHAM & GARFIELD, ,06,121249640,34658490,0,0,-1,12124964,3465849,1277
-76.306088,36.821542,1645,EFFINGHAM & GARFIELD, ,06,121250404,34660462,0,0,-1,12125040.4,3466046.2,1278
-76.306285,36.819501,1646,EFFINGHAM & ARGYLE,EFFARG,06,121250000,34653020,0,0,-1,12125000,3465302,1279
-76.30601,36.819499,1647,EFFINGHAM & PORTSMOUTH,EFFPOR,06,121250807,34653034,0,0,-1,12125080.7,3465303.4,1280
-76.323191,36.801724,1650,GEORGE WASHINGTON & CHANNING, ,06,121202020,34587170,0,0,-1,12120202,3458717,1281
-76.303224,36.835158,1685,HIGH & WASHINGTON, ,06,121257631,34710218,0,0,-1,12125763.1,3471021.8,1282
-76.316907,36.835029,1686,HIGH & TWINE, ,06,121217610,34708820,0,0,-1,12121761,3470882,1283
-76.307375,36.835244,1687,HIGH & EFFINGHAM,HIEFF,06,121245480,34710250,0,0,-1,12124548,3471025,1284
-76.308148,36.835051,1690,HIGH & CHESTNUT, ,06,121243236,34709494,0,0,-1,12124323.6,3470949.4,1285
-76.312047,36.834994,1691,HIGH & ELM, ,06,121231833,34709023,0,0,-1,12123183.3,3470902.3,1286
-76.302106,36.835187,1692,HIGH & DINWIDDIE, ,06,121260902,34710401,0,0,-1,12126090.2,3471040.1,1287
-76.319801,36.834945,1693,HIGH & WILLIAMSBURG, ,06,121209150,34708320,0,0,-1,12120915,3470832,1288
-76.322455,36.834885,1694,HIGH & YORKTOWN, ,06,121201390,34707920,0,0,-1,12120139,3470792,1289
-76.340448,36.834467,1695,HIGH & POTOMAC, ,06,121148780,34705190,0,0,-1,12114878,3470519,1290
-76.343721,36.834401,1696,HIGH & CUMBERLAND, ,06,121139210,34704730,0,0,-1,12113921,3470473,1291
-76.34759,36.835802,1697,HIGH & RODMAN, ,06,121127773,34709574,0,0,-1,12112777.3,3470957.4,1292
-76.35022,36.837441,1698,HIGH & WILLETT, ,06,121119943,34715362,0,0,-1,12111994.3,3471536.2,1293
-76.355552,36.840202,1699,HIGH & GRAYSON, ,06,121104114,34725058,0,0,-1,12110411.4,3472505.8,1294
-76.369046,36.845511,1700,HIGH & SEAGROVE, ,06,121064198,34743487,0,0,-1,12106419.8,3474348.7,1295
-76.37161,36.846836,1701,HIGH & SHIRLEY, ,06,121056590,34748140,0,0,-1,12105659,3474814,1296
-76.356258,36.840385,1702,HIGH & GRAYSON, ,06,121102034,34725678,0,0,-1,12110203.4,3472567.8,1297
-76.387167,36.857743,1703,HIGH & DOGWOOD, ,06,121010189,34786820,0,0,-1,12101018.9,3478682,1298
-76.390078,36.859669,1704,HIGH & BON SECOURS, ,06,121001520,34793640,0,0,-1,12100152,3479364,1299
-76.371869,36.846857,1705,HIGH & SHIRLEY, ,06,121055830,34748200,0,0,-1,12105583,3474820,1300
-76.389822,36.859637,1706,HIGH & BON SECOURS, ,06,121002270,34793540,0,0,-1,12100227,3479354,1301
-76.382278,36.854044,1707,HIGH & REESE, ,06,121024793,34773678,0,0,-1,12102479.3,3477367.8,1302
-76.382763,36.854565,1708,HIGH & FERGUSON, ,06,121023330,34775540,0,0,-1,12102333,3477554,1303
-76.379721,36.852363,1709,HIGH & CEDAR,HICED,06,121032409,34767726,0,0,-1,12103240.9,3476772.6,1304
-76.378826,36.851583,1710,HIGH & STERLING POINT,HICED,06,121035092,34764945,0,0,-1,12103509.2,3476494.5,1305
-76.353106,36.838967,1711,HIGH & ORANGE, ,06,121111372,34720726,0,0,-1,12111137.2,3472072.6,1306
-76.320575,36.834823,1712,HIGH & WILLIAMSBURG, ,06,121206895,34707823,-1,-1,-1,12120689.5,3470782.3,1307
-76.343656,36.834271,1713,HIGH & LOUDOUN, ,06,121139411,34704264,-1,0,-1,12113941.1,3470426.4,1308
-76.324189,36.834727,1714,HIGH & JAMESTOWN, ,06,121196330,34707230,0,0,-1,12119633,3470723,1309
-76.301175,36.83537,1715,HIGH & COURT, ,06,121263610,34711130,0,0,-1,12126361,3471113,1310
-76.304365,36.835314,1716,HIGH & WASHINGTON, ,06,121254280,34710710,0,0,-1,12125428,3471071,1311
-76.308805,36.835213,1717,HIGH & CHESTNUT, ,06,121241300,34710040,0,0,-1,12124130,3471004,1312
-76.31283,36.830846,1725,ELM & SOUTH, ,06,121229890,34693870,0,0,-1,12122989,3469387,1313
-76.312653,36.827518,1726,ELM & DUKE, ,06,121230690,34681770,0,0,-1,12123069,3468177,1314
-76.313596,36.824485,1727,LINCOLN & CAMDEN, ,06,121228187,34670665,0,0,-1,12122818.7,3467066.5,1315
-76.31683,36.824387,1729,LINCOLN & CHARLESTON, ,06,121218730,34670090,0,0,-1,12121873,3467009,1316
-76.318623,36.824332,1730,LINCOLN & DES MOINES, ,06,121213490,34669770,0,0,-1,12121349,3466977,1317
-76.320381,36.824274,1731,LINCOLN & AZALEA, ,06,121208350,34669440,0,0,-1,12120835,3466944,1318
-76.324095,36.824165,1734,LINCOLN & NASHVILLE, ,06,121197490,34668790,0,0,-1,12119749,3466879,1319
-76.325134,36.823692,1735,COLUMBUS & DALE, ,06,121194490,34667000,0,0,-1,12119449,3466700,1320
-76.325091,36.822691,1736,COLUMBUS & PALMER, ,06,121194700,34663360,0,0,-1,12119470,3466336,1321
-76.325017,36.821206,1737,COLUMBUS & DALE, ,06,121195040,34657960,0,0,-1,12119504,3465796,1322
-76.325832,36.818337,1738,DEEP CREEK & GRAHAM, ,06,121192895,34647461,0,0,-1,12119289.5,3464746.1,1323
-76.329099,36.816021,1739,DEEP CREEK & PORTSMOUTH, ,06,121183530,34638810,0,0,-1,12118353,3463881,1324
-76.328646,36.813336,1740,DEEP CREEK & BALDWIN, ,06,121185080,34629070,0,0,-1,12118508,3462907,1325
-76.327705,36.811375,1741,DEEP CREEK & CHARLES, ,06,121187999,34621993,0,0,-1,12118799.9,3462199.3,1326
-76.328888,36.809638,1742,DEEP CREEK & BENTON, ,06,121184680,34615590,0,0,-1,12118468,3461559,1327
-76.333156,36.806426,1743,GREENWOOD & MAUPIN, ,06,121172459,34603614,0,0,-1,12117245.9,3460361.4,1328
-76.343863,36.805791,1744,GREENWOOD & PARADISE, ,06,121141171,34600583,0,0,-1,12114117.1,3460058.3,1329
-76.34802,36.807047,1752,MCLEAN & COLLEGE,TCCP,06,121128900,34604880,0,0,-1,12112890,3460488,1330
-76.343759,36.805573,1754,GREENWOOD & PARADISE, ,06,121141494,34599799,0,0,-1,12114149.4,3459979.9,1331
-76.335625,36.806171,1755,GREENWOOD & INDEPENDENCE, ,06,121165253,34602520,0,0,-1,12116525.3,3460252,1332
-76.331964,36.806382,1756,GREENWOOD & MAUPIN, ,06,121175950,34603533,0,0,-1,12117595,3460353.3,1333
-76.329228,36.80649,1757,GREENWOOD & DEEP CREEK, ,06,121183950,34604110,0,0,-1,12118395,3460411,1334
-76.329017,36.808954,1758,DEEP CREEK & BENTON, ,06,121184360,34613092,0,0,-1,12118436,3461309.2,1335
-76.328171,36.812792,1759,DEEP CREEK & EDISON,DCELL,06,121186515,34627120,0,0,-1,12118651.5,3462712,1336
-76.329329,36.815066,1760,DEEP CREEK & PENNOCK, ,06,121182935,34635321,0,0,-1,12118293.5,3463532.1,1337
-76.326836,36.81771,1761,DEEP CREEK & FREDERICK, ,06,121190010,34645110,0,0,-1,12119001,3464511,1338
-76.324448,36.82008,1762,COLUMBUS & LEXINGTON, ,06,121196800,34653900,0,0,-1,12119680,3465390,1339
-76.324913,36.821559,1763,COLUMBUS & JEFFERSON, ,06,121195314,34659251,0,0,-1,12119531.4,3465925.1,1340
-76.324966,36.822513,1764,COLUMBUS & PALMER, ,06,121195080,34662720,0,0,-1,12119508,3466272,1341
-76.32502,36.823817,1765,COLUMBUS & LINCOLN, ,06,121194814,34667463,0,0,-1,12119481.4,3466746.3,1342
-76.324317,36.824064,1766,LINCOLN & NASHVILLE, ,06,121196850,34668410,0,0,-1,12119685,3466841,1343
-76.323393,36.824091,1767,LINCOLN & EVERGREEN, ,06,121199550,34668570,0,0,-1,12119955,3466857,1344
-76.321498,36.824155,1768,LINCOLN & DEEP CREEK,DCLIN,06,121205090,34668930,0,0,-1,12120509,3466893,1345
-76.320602,36.824174,1769,LINCOLN & AZALEA, ,06,121207710,34669060,0,0,-1,12120771,3466906,1346
-76.319382,36.824205,1770,LINCOLN & PIEDMONT, ,06,121211279,34669255,0,0,-1,12121127.9,3466925.5,1347
-76.317599,36.824266,1771,LINCOLN & LANSING, ,06,121216490,34669597,0,0,-1,12121649,3466959.7,1348
-76.316176,36.824309,1772,LINCOLN & RICHMOND, ,06,121220650,34669850,0,0,-1,12122065,3466985,1349
-76.312703,36.824405,1773,LINCOLN & CAMDEN, ,06,121230807,34670436,0,0,-1,12123080.7,3467043.6,1350
-76.312417,36.825819,1774,ELM & RANDOLPH, ,06,121231523,34675601,0,0,-1,12123152.3,3467560.1,1351
-76.312653,36.830667,1775,ELM & SOUTH, ,06,121230423,34693232,0,0,-1,12123042.3,3469323.2,1352
-76.328283,36.793869,1780,GEORGE WASHINGTON & VICTORY, ,06,121187773,34558235,0,0,-1,12118777.3,3455823.5,1353
-76.330622,36.790589,1781,GEORGE WASHINGTON & WINTERGREEN, ,02,121181200,34546140,0,0,-1,12118120,3454614,1354
-76.337432,36.779844,1784,CAMELOT & GEORGE WASHINGTON, ,02,121162158,34506570,0,0,-1,12116215.8,3450657,1355
-76.346629,36.783238,1785,KING AUTHUR & AARON, ,02,121134950,34518310,0,0,-1,12113495,3451831,1356
-76.351146,36.784736,1786,AARON & GAUNTLET, ,02,121121600,34523460,0,0,-1,12112160,3452346,1357
-76.354068,36.78428,1787,AARON & SIR GALAHAD, ,02,121113084,34521604,0,0,-1,12111308.4,3452160.4,1358
-76.358065,36.783574,1788,AARON & SIR KAY, ,02,121101440,34518770,0,0,-1,12110144,3451877,1359
-76.359083,36.781389,1789,SIR LANCELOT & CAMELOT,SLACA,02,121098640,34510750,0,0,-1,12109864,3451075,1360
-76.358086,36.779242,1790,SIR LANCELOT & MOAT, ,02,121101736,34503000,0,0,-1,12110173.6,3450300,1361
-76.35063,36.77943,1791,GUENEVERE & SIR MELIOT, ,02,121123550,34504180,0,0,-1,12112355,3450418,1362
-76.348076,36.778938,1792,GUENEVERE & SIR GAWAINE,KAGVR,02,121131070,34502560,0,0,-1,12113107,3450256,1363
-76.347116,36.78025,1793,KING ARTHUR & ERIC, ,02,121133770,34507400,0,0,-1,12113377,3450740,1364
-76.345224,36.781362,1794,CAMELOT & CASTLE, ,02,121139218,34511573,0,0,-1,12113921.8,3451157.3,1365
-76.324572,36.773298,1795,CANAL & BROADMOOR,MILCN,02,121200362,34483610,0,0,-1,12120036.2,3448361,1366
-76.269517,36.776938,1798,MILITARY & CANADIAN, ,02,121361260,34500620,0,0,-1,12136126,3450062,1367
-76.269488,36.777223,1800,MILITARY & CANADIAN, ,02,121361320,34501660,0,0,-1,12136132,3450166,1368
-76.324496,36.773732,1801,CANAL & MILITARY,MILCN,02,121200547,34485193,0,0,-1,12120054.7,3448519.3,1369
-76.331387,36.779834,1802,GILMERTON & ALBERT, ,02,121179860,34506940,0,0,-1,12117986,3450694,1370
-76.34227,36.815606,1804,PORTSMOUTH & RODMAN, ,06,121145018,34636418,0,0,-1,12114501.8,3463641.8,1371
-76.332313,36.787813,1805,GEORGE WASHINGTON & DELWOOD, ,02,121176482,34535920,0,0,-1,12117648.2,3453592,1372
-76.330577,36.790352,1806,GEORGE WASHINGTON & WINTERGREEN, ,02,121181351,34545279,0,0,-1,12118135.1,3454527.9,1373
-76.321462,36.817946,1807,PORTSMOUTH & ROANOKE, ,06,121205719,34646334,0,0,-1,12120571.9,3464633.4,1374
-76.323781,36.817466,1808,PORTSMOUTH & COLUMBUS,PORFR,06,121198970,34644430,0,0,-1,12119897,3464443,1375
-76.331676,36.816217,1809,PORTSMOUTH & DAHLIA (far), ,06,121175970,34639350,0,0,-1,12117597,3463935,1376
-76.334183,36.816038,1810,PORTSMOUTH & ARCADIA, ,06,121168650,34638530,0,0,-1,12116865,3463853,1377
-76.33626,36.815922,1811,PORTSMOUTH & MAGNOLIA, ,06,121162580,34637970,0,0,-1,12116258,3463797,1378
-76.339604,36.815751,1813,PORTSMOUTH & TRUXTON, ,06,121152809,34637123,0,0,-1,12115280.9,3463712.3,1379
-76.32811,36.81646,1815,PORTSMOUTH & DEEP CREEK, ,06,121186387,34640477,-1,-1,-1,12118638.7,3464047.7,1380
-76.339589,36.815665,1816,PORTSMOUTH & TRUXTON, ,06,121152860,34636810,0,0,-1,12115286,3463681,1381
-76.399821,36.874742,1818,GATEWAY & TWIN PINES,GATIP,06,120971800,34847870,0,0,-1,12097180,3484787,1382
-76.393365,36.862264,1819,CHURCHLAND & TYRE NECK, ,06,120991694,34802871,0,0,-1,12099169.4,3480287.1,1383
-76.400085,36.86695,1820,TOWNE POINT & DUNKIRK, ,06,120971660,34819490,0,0,-1,12097166,3481949,1384
-76.436107,36.901718,1822,TCC PORTSMOUTH,TCC,06,120863540,34943720,0,0,-1,12086354,3494372,1385
-76.409262,36.873754,1823,TOWNE POINT & MAGNOLIA, ,06,120944272,34843661,0,0,-1,12094427.2,3484366.1,1386
-76.405568,36.874065,1824,TOWNE POINT & PINEBARK, ,06,120955050,34845030,0,0,-1,12095505,3484503,1387
-76.402178,36.872988,1825,TOWNE POINT & PEPPERWOOD, ,06,120965050,34841330,-1,-1,-1,12096505,3484133,1388
-76.400147,36.866792,1826,TOWNE POINT & DUNKIRK, ,06,120971490,34818910,0,0,-1,12097149,3481891,1389
-76.398998,36.86531,1827,CHURCHLAND & TOWNPOINT, ,06,120974970,34813590,0,0,-1,12097497,3481359,1390
-76.412496,36.873969,1828,TOWNE POINT & YAUPON, ,06,120934796,34844232,0,0,-1,12093479.6,3484423.2,1391
-76.272602,36.819057,1830,POINDEXTER & B, ,02,121348609,34653715,0,0,-1,12134860.9,3465371.5,1392
-76.273709,36.818377,1831,POINDEXTER & JACKSON, ,02,121345427,34651162,0,0,-1,12134542.7,3465116.2,1393
-76.274831,36.817819,1832,POINDEXTER & RODGERS, ,02,121342193,34649052,0,0,-1,12134219.3,3464905.2,1394
-76.277015,36.816597,1833,POINDEXTER & STEWART, ,02,121335906,34644455,0,0,-1,12133590.6,3464445.5,1395
-76.278631,36.814574,1834,BAINBRIDGE & OHIO, ,02,121331350,34636980,0,0,-1,12133135,3463698,1396
-76.27844,36.813606,1835,BAINBRIDGE & JEFFERSON, ,02,121331990,34633470,0,0,-1,12133199,3463347,1397
-76.277647,36.809775,1836,BAINBRIDGE & HOLLY, ,02,121334640,34619580,0,0,-1,12133464,3461958,1398
-76.277451,36.808903,1837,BAINBRIDGE & BYRD, ,02,121335290,34616420,0,0,-1,12133529,3461642,1399
-76.277151,36.807699,1838,BAINBRIDGE & LESTER, ,02,121336270,34612060,0,0,-1,12133627,3461206,1400
-76.276692,36.806119,1839,BAINBRIDGE & HUGHES, ,02,121337750,34606340,0,0,-1,12133775,3460634,1401
-76.276258,36.804474,1840,BAINBRIDGE & BEECH, ,02,121339160,34600380,0,0,-1,12133916,3460038,1402
-76.277348,36.797359,1841,BAINBRIDGE & HARVARD, ,02,121336580,34574410,0,0,-1,12133658,3457441,1403
-76.27788,36.796092,1842,BAINBRIDGE & ROWLAND, ,02,121335130,34569760,0,0,-1,12133513,3456976,1404
-76.279605,36.791888,1843,BAINBRIDGE & HILL, ,02,121330440,34554340,0,0,-1,12133044,3455434,1405
-76.280271,36.79026,1844,BAINBRIDGE & ROSEMONT, ,02,121328630,34548370,0,0,-1,12132863,3454837,1406
-76.281094,36.78818,1845,BAINBRIDGE & GODWIN, ,02,121326400,34540740,0,0,-1,12132640,3454074,1407
-76.282052,36.785769,1846,BAINBRIDGE & BURROW,PLOCK,02,121323800,34531900,0,0,-1,12132380,3453190,1408
-76.284141,36.78049,1847,BAINBRIDGE & YAGER, ,02,121318135,34512540,0,0,-1,12131813.5,3451254,1409
-76.284143,36.757222,1848,LIBERTYVILLE & BAINBRIDGE, ,02,121320120,34427849,0,0,-1,12132012,3442784.9,1410
-76.280604,36.757128,1849,LIBERTYVILLE & CHANNEL, ,02,121330493,34427752,0,0,-1,12133049.3,3442775.2,1411
-76.271078,36.772838,1851,CAMPOSTELLA & WADENA, ,02,121357040,34485590,0,0,-1,12135704,3448559,1412
-76.267868,36.776805,1852,CAMPOSTELLA & LINDALE, ,02,121366100,34500250,0,0,-1,12136610,3450025,1413
-76.267848,36.777008,1855,CAMPOSTELLA & LINDALE, ,02,121366140,34500990,0,0,-1,12136614,3450099,1414
-76.2692,36.775294,1856,CAMPOSTELLA & CAROLYN, ,02,121362330,34494660,0,0,-1,12136233,3449466,1415
-76.271474,36.772395,1857,CAMPOSTELLA & BURNS, ,02,121355920,34483950,0,0,-1,12135592,3448395,1416
-76.272627,36.755306,1859,MAINS CREEK & GREAT BRIDGE, ,02,121354010,34421670,0,0,-1,12135401,3442167,1417
-76.280373,36.757222,1860,LIBERTYVILLE & CHANNEL, ,02,121331160,34428107,0,0,-1,12133116,3442810.7,1418
-76.28857,36.762813,1861,BAINBRIDGE & OUTLAW, ,02,121306676,34447896,0,0,-1,12130667.6,3444789.6,1419
-76.288403,36.769384,1862,BAINBRIDGE & GREAT BRIDGE, ,02,121306605,34471823,0,0,-1,12130660.5,3447182.3,1420
-76.286954,36.772953,1863,BAINBRIDGE & MCCLOUD, ,02,121310544,34484915,0,0,-1,12131054.4,3448491.5,1421
-76.284027,36.78049,1864,BAINBRIDGE & YAGER, ,02,121318470,34512550,0,0,-1,12131847,3451255,1422
-76.281968,36.785563,1865,BAINBRIDGE & BURROW,PLOCK,02,121324064,34531157,0,0,-1,12132406.4,3453115.7,1423
-76.28016,36.79004,1866,BAINBRIDGE & ROSEMONT, ,02,121328975,34547575,0,0,-1,12132897.5,3454757.5,1424
-76.279119,36.792723,1867,BAINBRIDGE & FRANKLIN, ,02,121331794,34557412,0,0,-1,12133179.4,3455741.2,1425
-76.27631,36.80526,1869,BAINBRIDGE & CHESAPEAKE, ,02,121338941,34603239,0,0,-1,12133894.1,3460323.9,1426
-76.276519,36.805962,1870,BAINBRIDGE & HUGHES, ,02,121338270,34605780,0,0,-1,12133827,3460578,1427
-76.277068,36.808012,1871,BAINBRIDGE & WILBUR, ,02,121336485,34613204,0,0,-1,12133648.5,3461320.4,1428
-76.278274,36.813446,1872,BAINBRIDGE & JEFFERSON, ,02,121332490,34632900,0,0,-1,12133249,3463290,1429
-76.278569,36.814946,1873,BAINBRIDGE & OHIO, ,02,121331500,34638340,0,0,-1,12133150,3463834,1430
-76.276137,36.817168,1874,POINDEXTER & DECATUR, ,02,121338426,34646594,0,0,-1,12133842.6,3464659.4,1431
-76.273123,36.818532,1875,POINDEXTER & JACKSON, ,02,121347130,34651767,0,0,-1,12134713,3465176.7,1432
-76.287705,36.757155,1876,LIBERTYVILLE & BAINBRIDGE, ,02,121309691,34427359,0,0,-1,12130969.1,3442735.9,1433
-76.336574,36.815818,1877,PORTSMOUTH & ROYAL, ,06,121161670,34637570,0,0,-1,12116167,3463757,1434
-76.334398,36.815926,1878,PORTSMOUTH & ARCADIA, ,06,121168030,34638110,0,0,-1,12116803,3463811,1435
-76.322185,36.817675,1880,PORTSMOUTH & EVERGREEN (Pines), ,06,121203625,34645298,0,0,-1,12120362.5,3464529.8,1436
-76.318586,36.818455,1882,PORTSMOUTH & DES MOINES, ,06,121214090,34648380,0,0,-1,12121409,3464838,1437
-76.315503,36.819082,1883,PORTSMOUTH & BEECH, ,06,121223060,34650870,0,0,-1,12122306,3465087,1438
-76.313839,36.819328,1884,PORTSMOUTH & OAK, ,06,121227910,34651880,0,0,-1,12122791,3465188,1439
-76.311264,36.819154,1885,PORTSMOUTH & ELM, ,06,121235460,34651420,0,0,-1,12123546,3465142,1440
-76.308791,36.818748,1886,PORTSMOUTH & PEACH, ,06,121242730,34650110,0,0,-1,12124273,3465011,1441
-76.401078,36.793789,1904,AIRLINE & QUAILSHIRE, ,02,120974678,34553123,0,0,-1,12097467.8,3455312.3,1442
