OBJECTID,ID,NAME,STATE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,WELLIDNO,API,PERMITNO,OPERATOR,OPERATORID,PRODTYPE,COORDTYPE,SURF_LAT,SURF_LONG,BOT_LAT,BOT_LONG,POSREL,FIELD,COMPDATE,TOTDEPTH
282045,W510001115,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.195230000000002,-81.921719999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.195230000000002,-81.921719999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1804
282046,W510001116,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.244289999999999,-81.866069999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.244289999999999,-81.866069999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1481
282047,W510001117,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.158430000000003,-82.114549999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.158430000000003,-82.114549999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2498
282048,W510001118,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.140009999999997,-82.106849999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.140009999999997,-82.106849999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2100
282049,W510001119,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.236730000000001,-81.878770000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.236730000000001,-81.878770000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2153
282050,W510001120,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.134700000000002,-82.078469999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.134700000000002,-82.078469999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2202
282051,W510001121,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.136839999999999,-81.978840000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.136839999999999,-81.978840000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1810
282052,W510001122,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.136839999999999,-81.974940000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.136839999999999,-81.974940000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2234
282053,W510001123,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.195309999999999,-82.067840000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.195309999999999,-82.067840000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2091
282054,W510001124,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.242049999999999,-81.852879999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.242049999999999,-81.852879999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1847
282055,W510001125,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.163319999999999,-82.110270000000000,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.163319999999999,-82.110270000000000,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2588
282056,W510001126,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.170020000000001,-82.113939999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.170020000000001,-82.113939999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2532
282057,W510001127,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.173169999999999,-82.114810000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.173169999999999,-82.114810000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2371
282058,W510001128,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.168050000000001,-82.110460000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.168050000000001,-82.110460000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2250
282059,W510001129,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.172910000000002,-82.110849999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.172910000000002,-82.110849999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2413
282060,W510001130,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.225949999999997,-82.011179999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.225949999999997,-82.011179999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1770
282061,W510001131,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.158810000000003,-82.122079999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.158810000000003,-82.122079999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2036
282062,W510001132,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.197119999999998,-82.058959999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.197119999999998,-82.058959999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1650
282063,W510001133,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.168239999999997,-82.104190000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.168239999999997,-82.104190000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2404
282064,W510001134,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.159100000000002,-82.084900000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.159100000000002,-82.084900000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2062
282065,W510001135,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.164990000000003,-82.113690000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.164990000000003,-82.113690000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2640
282066,W510001136,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.281260000000003,-81.991429999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.281260000000003,-81.991429999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2442
282067,W510001137,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.138289999999998,-82.071799999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.138289999999998,-82.071799999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2126
282068,W510001138,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.138390000000001,-81.910950000000000,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.138390000000001,-81.910950000000000,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2442
282069,W510001139,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.206440000000001,-81.922989999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.206440000000001,-81.922989999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1340
282070,W510001140,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.197290000000002,-82.065010000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.197290000000002,-82.065010000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2109
282071,W510001141,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.170270000000002,-82.068600000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.170270000000002,-82.068600000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1474
282072,W510001142,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.170400000000001,-82.068730000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.170400000000001,-82.068730000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1530
282073,W510001143,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.143520000000002,-81.909220000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.143520000000002,-81.909220000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2353
282074,W510001144,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.238930000000003,-81.861400000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.238930000000003,-81.861400000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2046
282075,W510001145,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.248069999999998,-81.873289999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.248069999999998,-81.873289999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2161
282076,W510001146,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.129500000000000,-81.948639999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.129500000000000,-81.948639999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2260
282077,W510001147,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.152279999999998,-82.114260000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.152279999999998,-82.114260000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2484
282078,W510001148,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.143729999999998,-81.979920000000007,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.143729999999998,-81.979920000000007,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1603
282079,W510001149,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.216209999999997,-81.957480000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.216209999999997,-81.957480000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2208
282080,W510001150,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.177750000000003,-81.919020000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.177750000000003,-81.919020000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1544
282081,W510001151,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.177430000000001,-81.918949999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.177430000000001,-81.918949999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1542
282082,W510001152,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.178120000000000,-81.919110000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.178120000000000,-81.919110000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1543
282083,W510001153,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.266860000000001,-81.933539999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.266860000000001,-81.933539999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2027
282084,W510001154,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.256540000000001,-81.872839999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.256540000000001,-81.872839999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2255
282085,W510001155,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.115209999999998,-82.080870000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.115209999999998,-82.080870000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2328
282086,W510001156,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.123429999999999,-82.065010000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.123429999999999,-82.065010000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2506
282087,W510001157,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.123869999999997,-82.070099999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.123869999999997,-82.070099999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2056
282088,W510001158,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.122689999999999,-82.076769999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.122689999999999,-82.076769999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1994
282089,W510001159,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.184719999999999,-81.991849999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.184719999999999,-81.991849999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1956
