OBJECTID,UNITID,UNITID2,COMPKEY,UNITTYPE,MOS_ID,NAME,ADDRESS,COMMENTS,FEATURE_TO,FEATURE_FR,COMPTYPE,MAINCOMP1,MAINCOMP2,DITCH_LENGTH,MAINT_ZONE,MAP_NO,HUC,BASE_WID,CHAN_WID,BANK_HT,REC_WATER,COMMENTS2,CATEGORY
1376,324,325,770174,ORD,NA,Marshview Drive,1329 GANNET RUN, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,3,15,3,,,
2384,S8012,S8013,773662,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3192,50102,50103,1263173,MOS,MH06-18,MH06-18,401 CANTERBURY ROAD,PRIVATE PROPERTY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H06,CB25,2.5,5,4,,,
1377,3259-0465-L,3259-4648-L,764586,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,4,2,,,
34,51131,009,767984,ORD,NA,BLACKPOOLE LA,BLACKPOOLE LA,REGULATORY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C06,JK54,0,0,0,,,
2385,S8013,S8014,773663,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3193,50099,50097,1263167,MOS,MH06-06A,MH06-06A,316 N LYNNHAVEN ROAD,PRIVATE PROPERTY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H06,CB25,3,4,2,,,
1378,3259-0465-R,3259-3260-R,764580,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,8,5,,,
2386,S8014,S8015,773664,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
35,6100670,131,770330,ORD,NA,Arrowfield Drive,205 DALEBROOK DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I07,CB25,5,6,5,,,
3194,50097,H06525-LP1,1263165,MOS,MH06-06,MH06-06,316 N LYNNHAVEN ROAD,PRIVATE PROPERTY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H06,CB25,3,4,2,,,
1379,3259-3260S-R,3259-3260N-R,764583,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,5,2,,,
2387,S8016,S8017,773665,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
36,6140040,568,987265,ORD,NA,Reliance Drive,2600 INTERNATIONAL PKWY, ,ASSET_STORM_MISC,ASSET_STORM_NODE,28,32,72,,,I08,CB25,0,0,0,,,
3195,50334,50334A,1275341,MOS,MF05-08,Winthrope Circle, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F05,CB25,1,2,4,,,
1380,3259-3260S-R,3259-3260N-R,764583,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,5,2,,,
2388,S8017,S8018,773666,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
37,6240020,6270060,768524,CANAL,NA,LONDON BRIDGE CREEK,LONDON BRIDGE CREEK, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H08,CB25,0,0,0,,,
3196,50371,50372,1275403,MOS, ,Kings Grant Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G06,CB25,2,3,3,,,
1381,3259-4648-L,3259-3260-L,764646,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,4,2,,,
2389,S8018,S8019,773667,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3197,50373,50374,1275406,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G06,CB25,2,5,1,,,
38,6350130,6350040,768619,CANAL,NA,MAGIC HOLLOW CANAL,2951 TREWEY CT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H09,CB25,50,100,12,,,
1382,326,327,770165,ORD,NA,Marshview Drive,1324 GOOSE LD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,3,15,3,,,
2390,S8019,S8020,773668,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3198,50867,50863,1282436,MOS, ,2413 North Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
39,6350220,173,768615,CANAL,NA,MAGIC HOLLOW CANAL,1101 NEW LAND DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H09,CB25,50,100,12,,,
1383,3260-3258-L,3260-3955-L,764598,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,7,2,,,
2391,S8020,S8021,773669,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3199,50871,50872,1282419,MOS, ,2413 North Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
40,9030010,241,768906,CANAL,NA,LOS COLONIS DRIVE CANAL,CAMINO REAL S, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M12,AS18,0,0,0,,,
1384,3260-3258-R,3260-3955-R,764593,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.3,3,3,,,
3200,50872,50873,1282442,MOS, ,2413 North Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
2392,S8021,S8024,773670,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
41,9100005,230,768870,CANAL,NA,SCOPUS MARSH CANAL,OLD DAM NECK RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M11,AS18,0,0,0,,,
1385,3260-3259-L,3260-3258-L,764596,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,7,2,,,
2393,S8024,S8025,773671,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3201,50873,50874,1282444,MOS, ,2413 North Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
1386,3260-3259-R,3260-5332-R,764589,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0.5,4,3,,,
2394,S8025,S8026,773672,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
3202,50874,50867,1282445,MOS, ,2413 North Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
42,700001,9240030,768630,ORD,ML09-06,Holiday Travel Park, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,0,0,0,,,
3203,50862,50867,1282422,MOS, ,2413 North Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
2395,S8026,S8027,773673,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
1387,3260-5332-R,3260-3258-R,764591,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,1,1,,,
43,9261070,RC169,770244,CANAL,NA,CASSELL STREET DITCH,CASSELL ST, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L10,AS18,12,30,6,,,
3204,50864,50869,1282430,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
1388,3263-0465-L,3263-0109-L,764577,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,4,1.5,,,
2396,S8027,S8028,773674,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
44,9270110,9271060,768761,CANAL,NA,1140 HUBBELL DR,1140 HUBBELL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L10,AS18,0,0,0,,,
3205,50869,50870,1282434,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
1389,3263-0465-L,3263-0109-L,764577,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,4,1.5,,,
2397,S8028,S8029,773675,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
45,9271040,9261070,768764,CANAL,NA,CASSELL STREET DITCH,DAM NECK RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L10,AS18,30,50,6,,,
3206,50869,50865,1282432,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
1390,3263-0465-R,3263-4648-R,764567,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,2,5,1,,,
2398,S8029,S8030,773676,ORD,NA,3457 Land of Promise Road,3457 LAND OF PROMISE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
46,0013-0038-L,0013-0251-L,766478,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1.4,6,1.8,,,
3207,50866,50874,1282426,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
1391,3263-3955-R,3263-5191-R,764571,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,6,2,,,
2399,S8031,S8032,773677,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
47,0013-0038-L,0013-0251-L,766478,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1.4,6,1.8,,,
3208,50865,50866,1282424,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
1392,3263-4648-R,3263-3955-R,764569,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,8,3,,,
2400,S8032,S8034,773678,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F19,AS16,0,0,0,,,
48,0013-0038-L,0013-0251-L,766478,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1.4,6,1.8,,,
3209,50030,50031,1257557,MOS,MA08-03A,Lord Bowman,3453 GLENARDEN ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,2.5,6,2,,,
2401,S8034,S8035,773679,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1393,3263-5191-R,3263-0109-R,764574,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,4,2,,,
49,0013-0038-R,0013-0251-R,766482,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1,5,1.7,,,
3210,50612,50613,1277454,MOS,MA08-03,Lord Bowman,3461 GLEN ARDEN ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,2,4,2,,,
2402,S8035,S8036,773680,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1394,3268-0009-L,3268-0009A-L,1278686,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,1,,,
50,0013-0038-R,0013-0251-R,766482,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1,5,1.7,,,
3211,50715,50716,1277315,MOS,MA08-05,MA08-05,3440 MACDONALD ROAD,BEHIND 3440 INTO PIPE ON LORD BOWMAN,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,1,3,2,,,
1395,3268-0009-R,3268-0009A-R,1278689,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,6,1,6,,,
2403,S8036,S8037,773681,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
51,0013-0251-L,0013-1131-L,766479,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0,0,0,,,
3212,50711,50712,1277291,MOS,MA08-02,Queen City,3012 MACDONALD ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,6,15,6,,,
1396,328,329,770171,ORD,NA,Swan Point Way,1301 BLUE PETE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,4,30,6,,,
2404,S8037,S8038,773682,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
52,0013-0251-L,0013-1131-L,766479,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0,0,0,,,
1397,3284-0045-R,3284-0342-R,766067,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J10,AS14,0,0,0,,,
2405,S8038,S8039,773683,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
3213,50826,50030,1281181,MOS,MA08-03A,Lord Bowman,3452 MACDONALD ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,2.5,4,2,,,
53,0013-0251-L,0013-1131-L,766479,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,CB25,0,0,0,,,
1398,3284-0045-R,3284-0342-R,766067,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J10,AS18,0,0,0,,,
3214,50717,50718,1277318,MOS, ,St. Michaels Catholic Church, ,INQUIRY NEEDED,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,2.5,8,4,,,
2406,S8039,S8040,773684,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
54,0013-0251-R,0013-4021-R,766484,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1.5,4,2,,,
1399,3284-0045-R,3284-0342-R,766067,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J10,AS18,0,0,0,,,
3215,50719,50720,1277324,MOS, MA08-06,Neptune Avenue,3240 MACDONALD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,3.5,12,5.5,,,
2407,S8040,S8041,773685,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
55,0013-0599-L,0013-0722-L,766927,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M08,AO23,1,4,2,,,
1400,3284-0047-R,3284-0061-R,765809,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H10,AS14,0,0,0,,,
3216,50721,50722,1277327,MOS,MA08-07,MA08-07,1017 SHERRY AV, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,1,4,1.5,,,
2408,S8041,S8042,773686,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
56,0013-1131-L,0013-3053-L,766424,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,CB25,1,5,1,,,
1401,3284-0047-R,3284-0061-R,765809,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H10,AS14,0,0,0,,,
3217,50723,50724,1277333,MOS,MA08-08,Military and Indian River,6328 OLD PROVIDENCE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,8,12,6,,,
2409,S8042,S8043,773687,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
57,50025,50813,1257496,MOS,MH05-03B,Regent Park Walk,3301 REGENT PARK WK, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H05,CB25,3,4,1,,,
1402,3284-0047-R,3284-0061-R,765809,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H10,AS14,0,0,0,,,
2410,S8043,S8046,773688,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
58,0545-0053-R,0545-6614-R,1257504,DITCH,NA, ,3861 NORTH LANDING RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G13,AS13,0,0,0,,,
1403,3284-0062-R,3284-0045-R,765930,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J10,AS14,0,0,0,,,
3218,50149,50156,1263335,MOS,MA09-01A,Barnard Way,6336 BUCKNELL CIRCLE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,3,,,
2411,S8046,S8049,773689,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1404,3284-0342-R,3284-0407-R,766277,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K10,AS18,0,0,0,,,
59,0545-6614A-R,0545-CITY-R,1257506,DITCH,NA, ,3301 HEFFINGTON DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G14,AS13,0,0,0,,,
3219,50156,50154,1803671,MOS,MA09-01A,Barnard Way,6328 BUCKNELL CIRCLE,CONCRETE CHANNEL,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,3,,,
2412,S8049,S8051,773921,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1405,3289-0220-L,3289-3760-L,764875,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
60,0013-1131-L,0013-3053-L,766424,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,CB25,1,5,1,,,
3220,50154,50152,1803672,MOS,MA09-01A,Barnard Way,6328 BARNARD WAY,CONCRETE CHANNEL,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,3,,,
2413,S8051,S8060,773922,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
61,0013-1401-R,0013-2510-R,766489,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0,0,0,,,
1406,3289-0220-R,3289-3760-R,764884,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
3221,50152,51312,1803674,MOS,MA09-01A,Barnard Way,6320 BABSON WAY,CONCRETE CHANNEL,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,3,,,
2414,S8060,S8065,773923,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1407,3289-0292-L,3289-0475-L,764881,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
3222,51312A,51311,1803676,MOS,MA09-01A1,Auburn Drive,6300 AUBURN DRIVE,CONCRETE CHANNEL,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,3,,,
62,0013-4021-R,0013-1404-R,766486,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,2,7,3,,,
2415,S8065,S8068,773924,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1408,3289-3760-L,3289-4491-L,764877,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
63,0344-P719-R,0344-P932-R,771876,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,3,0.5,,,
3223,51311A,50150,1803677,MOS,MA09-01A2,Auburn Drive,1024 AUBURN DRIVE,?? CONCRETE ??,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,3,,,
2416,S8068,S8070,773925,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1409,3289-3760-R,3289-4491-R,764886,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
64,0344-P391-R,0344-0962-R,771878,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F04,CB25,1,3,0.5,,,
3224,50157,51310,1263347,MOS,MA09-01B,Bennington,4830 BENNINGTON ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,2,,,
2417,S8070,S8073,773926,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1410,3289-4491-L,3289-0292-L,764879,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
65,0013-4064-R,0013-2988-R,766427,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0,0,0,,,
3225,51310A,50158,1803670,MOS,MA09-01B,Bennington,6304 BENNINGTON ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A09,JK54,3,5,2,,,
1411,3289-4491-R,3289-0475-R,764888,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS12,0,0,0,,,
2418,S8073,S8078,773927,ORD,NA,3477 Old Carolina Road,3477 OLD CAROLINA RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
66,0013-4064-R,0013-2988-R,766427,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0,0,0,,,
3226,50147,50150,1263332,MOS,MA09-01,Bates Way,1016 BATES WAY, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B09,JK54,3,5,3,,,
1412,330,331,770168,ORD,NA,Swan Point Way,1301 BRANT RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,3,20,6,,,
2419,S8078,S8085,773928,ORD,NA,3641 Head River Road,3641 HEAD RIVER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
67,0014-0095-R,0014-CITY-R,766979,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G17,AS15,0,0,0,,,
1413,332,333,770181,CANAL,NA,ELSON GREEN CANAL,2513 ELSON GREEN CT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,25,60,8,,,
3227,50150,50160,1803666,MOS,MA09-01,Bates Way,1001 BENNINGTON CIRCLE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B09,JK54,3,5,3,,,
68,0014-0095-R,0014-CITY-R,766979,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G17,AS16,0,0,0,,,
2420,S8079,S8083,773929,ORD,NA,3641 Head River Road,3641 HEAD RIVER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
1414,3328-0754-L,3328-END-L,766211,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K06,CB25,1,3,1,,,
2421,S8083,S8078,773930,ORD,NA,3641 Head River Road,3641 HEAD RIVER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F20,AS16,0,0,0,,,
3228,50160,50148,1803668,MOS,MA09-01,Amherst,6209 AMHERST CIRCLE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B09,JK54,3,5,3,,,
69,0014-0095-R,0014-CITY-R,766979,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G17,AS16,0,0,0,,,
