FEATURE_ID, FEATURE_NAME, FEATURE_CLASS, CENSUS_CODE, CENSUS_CLASS_CODE, GSA_CODE, OPM_CODE, STATE_NUMERIC, STATE_ALPHA, COUNTY_SEQUENCE, COUNTY_NUMERIC, COUNTY_NAME, PRIMARY_LATITUDE, PRIMARY_LONGITUDE, DATE_CREATED, DATE_EDITED
1497044, Newtown, Populated Place, 56200, U6, , , 51, VA, 1, 740, Portsmouth (city), 36.8248703, -76.3035521, 09/28/1979, 
1497045, Nicewood, Populated Place, 56280, U6, , , 51, VA, 1, 700, Newport News (city), 37.1090355, -76.5338407, 09/28/1979, 
1497047, Nokesville, Populated Place, 56464, U5, 1755, 511755153, 51, VA, 1, 153, Prince William, 38.698729, -77.5797119, 09/28/1979, 03/17/2008
1497048, Nora, Populated Place, 56496, U6, 1757, 511757051, 51, VA, 1, 051, Dickenson, 37.0709394, -82.3473677, 09/28/1979, 
1497049, Norcross, Populated Place, 56512, U6, , , 51, VA, 1, 071, Giles, 37.3504007, -80.7000697, 09/28/1979, 
1497050, Norcum Park, Populated Place, 56520, U6, , , 51, VA, 1, 740, Portsmouth (city), 36.8315371, -76.3338311, 09/28/1979, 
1497051, Norfolk, Populated Place, 57000, P1, 1760, 511760710, 51, VA, 1, 710, Norfolk (city), 36.8468146, -76.2852183, 09/28/1979, 05/12/2008
1497052, Norge, Populated Place, 57144, U6, 1762, 511762095, 51, VA, 1, 095, James City, 37.3687575, -76.7705153, 09/28/1979, 
1497054, Northampton, Populated Place, 57235, U6, , , 51, VA, 1, 650, Hampton (city), 37.0451467, -76.4238364, 09/28/1979, 
1497055, Northside, Populated Place, 57535, U6, , , 51, VA, 1, 710, Norfolk (city), 36.932925, -76.2535508, 09/28/1979, 
1497056, Oak Corner, Populated Place, 58015, U6, , , 51, VA, 1, 033, Caroline, 37.9970803, -77.3163682, 09/28/1979, 
1497057, Oakdale, Populated Place, 58050, U6, , , 51, VA, 1, 163, Rockbridge, 37.7362424, -79.5967082, 09/28/1979, 
1497058, Oakdale Farms, Populated Place, 58056, U4, , , 51, VA, 1, 710, Norfolk (city), 36.9220917, -76.2568842, 09/28/1979, 
1497059, Occoquan, Populated Place, 58696, P1, 1820, 511820153, 51, VA, 1, 153, Prince William, 38.6837271, -77.260261, 09/28/1979, 03/17/2008
1497060, Oilville, Populated Place, 58904, U6, 1824, 511824075, 51, VA, 1, 075, Goochland, 37.7040345, -77.7852716, 09/28/1979, 
1497061, Old Mill, Populated Place, 59104, U6, , , 51, VA, 1, 019, Bedford, 37.3909734, -79.5039219, 09/28/1979, 
1497062, Old Orchard, Populated Place, 59108, U6, , , 51, VA, 1, 700, Newport News (city), 37.1073689, -76.5449522, 09/28/1979, 
1497063, Omega, Populated Place, 59320, U6, , , 51, VA, 1, 083, Halifax, 36.6718056, -78.8066739, 09/28/1979, 
1497064, Opie, Populated Place, 59470, U6, , , 51, VA, 1, 117, Mecklenburg, 36.7687538, -78.1827751, 09/28/1979, 
1497065, Oregon Acres, Populated Place, 59600, U6, , , 51, VA, 1, 740, Portsmouth (city), 36.8168151, -76.3571652, 09/28/1979, 
1497066, Oriskany, Populated Place, 59656, U6, 1839, 511839023, 51, VA, 1, 023, Botetourt, 37.6165169, -79.9836613, 09/28/1979, 
1497068, Palo Alto, Populated Place, 60415, U6, , , 51, VA, 1, 091, Highland, 38.4234558, -79.3703192, 09/28/1979, 
1497069, Pamlico, Populated Place, 60440, U4, , , 51, VA, 1, 710, Norfolk (city), 36.9437583, -76.2632734, 09/28/1979, 
1497070, Pamplin, Populated Place, 60488, P1, 1850, 511850011, 51, VA, 1, 011, Appomattox, 37.2634817, -78.682505, 09/28/1979, 03/17/2008
1497070, Pamplin, Populated Place, 60488, P1, 1850, 511850147, 51, VA, 2, 147, Prince Edward, 37.2634817, -78.682505, 09/28/1979, 03/17/2008
1497071, Park Place, Populated Place, 60664, U4, , , 51, VA, 1, 710, Norfolk (city), 36.8715366, -76.2879962, 09/28/1979, 
1497072, Parksley, Populated Place, 60680, P1, 1860, 511860001, 51, VA, 1, 001, Accomack, 37.7820725, -75.6535401, 09/28/1979, 03/17/2008
1497073, Parkview, Populated Place, 60744, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8407036, -76.3102192, 09/28/1979, 
1497074, Parnassus, Populated Place, 60808, U6, , , 51, VA, 1, 015, Augusta, 38.2948497, -79.1180879, 09/28/1979, 
1497075, Passapatanzy, Populated Place, 60888, U5, , , 51, VA, 1, 099, King George, 38.2973496, -77.3141477, 09/28/1979, 01/29/2011
1497076, Patrick Springs, Populated Place, 60984, U5, 1877, 511877141, 51, VA, 1, 141, Patrick, 36.6418034, -80.1950507, 09/28/1979, 03/17/2008
1497077, Patterson, Populated Place, 61000, U6, , , 51, VA, 1, 027, Buchanan, 37.264556, -81.9759598, 09/28/1979, 
1497078, Paynesville, Populated Place, 61108, U6, 2075, 512075027, 51, VA, 1, 027, Buchanan, 37.3317784, -81.8906751, 09/28/1979, 
1497078, Paynesville, Populated Place, 61108, U6, 2075, 542075047, 54, WV, 2, 047, McDowell, 37.3317784, -81.8906751, 09/28/1979, 
1497080, Peaksville, Populated Place, 61165, U6, , , 51, VA, 1, 019, Bedford, 37.4090279, -79.545312, 09/28/1979, 
1497081, Pembroke, Populated Place, 61336, P1, 1890, 511890071, 51, VA, 1, 071, Giles, 37.3195684, -80.6389541, 09/28/1979, 03/17/2008
1497083, Penhook, Populated Place, 61464, U5, 1893, 511893067, 51, VA, 1, 067, Franklin, 36.9823655, -79.6280848, 09/28/1979, 03/17/2008
1497084, Penn Lee, Populated Place, 61592, U6, , , 51, VA, 1, 105, Lee, 36.7898111, -83.0565571, 09/28/1979, 
1497085, Penola, Populated Place, 61656, U6, , , 51, VA, 1, 033, Caroline, 37.9573594, -77.3708135, 09/28/1979, 
1497086, Penvir, Populated Place, 61688, U6, , , 51, VA, 1, 071, Giles, 37.295954, -80.8778563, 09/28/1979, 
1497087, Petersburg, Populated Place, 61832, P1, 1910, 511910730, 51, VA, 1, 730, Petersburg (city), 37.2279279, -77.4019267, 09/28/1979, 05/12/2008
1497088, Philpott, Populated Place, 61992, U6, , , 51, VA, 1, 089, Henry, 36.790415, -80.0061525, 09/28/1979, 
1497089, Phlegar, Populated Place, 62008, U6, , , 51, VA, 1, 071, Giles, 37.2659529, -80.9786947, 09/28/1979, 
1497092, Pinehurst, Populated Place, 62488, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8457039, -76.3727217, 09/28/1979, 
1497093, Piney River, Populated Place, 62744, U6, 1932, 511932125, 51, VA, 1, 125, Nelson, 37.7051404, -79.0230808, 09/28/1979, 
1497094, Pittsville, Populated Place, 62920, U6, 1934, 511934143, 51, VA, 1, 143, Pittsylvania, 36.9818108, -79.4619718, 09/28/1979, 
1497095, Plains Mill, Populated Place, 62945, U6, , , 51, VA, 1, 165, Rockingham, 38.6467847, -78.7191864, 09/28/1979, 
1497096, Pleasant Grove, Populated Place, 63032, U6, , , 51, VA, 1, 117, Mecklenburg, 36.7651426, -78.1788862, 09/28/1979, 
1497097, Plymouth Park, Populated Place, 63256, U4, , , 51, VA, 1, 550, Chesapeake (city), 36.8195923, -76.2513279, 09/28/1979, 
1497098, Pocahontas, Populated Place, 63304, U4, , , 51, VA, 1, 730, Petersburg (city), 37.2373723, -77.4002602, 09/28/1979, 
1497099, Pocket, Populated Place, 63336, U6, , , 51, VA, 1, 105, Lee, 36.7814778, -83.0426676, 09/28/1979, 
1497100, Port Norfolk, Populated Place, 63880, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8484814, -76.3352202, 09/28/1979, 
1497101, Portlock, Populated Place, 63864, U4, , , 51, VA, 1, 550, Chesapeake (city), 36.7851482, -76.2774398, 09/28/1979, 
1497102, Portsmouth, Populated Place, 64000, P1, 1970, 511970740, 51, VA, 1, 740, Portsmouth (city), 36.8354258, -76.2982742, 09/28/1979, 05/12/2008
1497103, Portsmouth Heights, Populated Place, 64016, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8209817, -76.3688324, 09/28/1979, 
1497104, Prentiss Park, Populated Place, 64440, U6, , , 51, VA, 1, 740, Portsmouth (city), 36.822926, -76.3166081, 09/28/1979, 
1497105, Prilliman, Populated Place, 64544, U6, , , 51, VA, 1, 067, Franklin, 36.8740268, -80.0075391, 09/28/1979, 
1497106, Prospectdale, Populated Place, 64704, U6, , , 51, VA, 1, 071, Giles, 37.2781778, -80.7431259, 09/28/1979, 
1497107, Providence Junction, Populated Place, 64795, U6, , , 51, VA, 1, 550, Chesapeake (city), 36.7834815, -76.2579946, 09/28/1979, 
1497108, Pullens, Populated Place, 64912, U6, , , 51, VA, 1, 143, Pittsylvania, 36.9348654, -79.4986394, 09/28/1979, 
1497109, Pungo, Populated Place, 64960, U4, , , 51, VA, 1, 810, Virginia Beach (city), 36.7234838, -76.0177083, 09/28/1979, 
1497110, Quicksburg, Populated Place, 65248, U6, 2013, 512013171, 51, VA, 1, 171, Shenandoah, 38.6931722, -78.6789064, 09/28/1979, 
1497112, Ragged Point Beach, Populated Place, 65472, U6, , , 51, VA, 1, 193, Westmoreland, 38.1487398, -76.6163473, 09/28/1979, 
1497113, Red Mills, Populated Place, 66208, U6, , , 51, VA, 1, 163, Rockbridge, 37.6398558, -79.5605944, 09/28/1979, 
1497114, Reedy Mill, Populated Place, 66308, U6, , , 51, VA, 1, 033, Caroline, 37.906527, -77.3010901, 09/28/1979, 
1497115, Reynolds Mill, Populated Place, 66775, U6, , , 51, VA, 1, 141, Patrick, 36.6365259, -80.1283814, 09/28/1979, 
1497117, Ripplemead, Populated Place, 67304, U6, 2075, 512075071, 51, VA, 1, 071, Giles, 37.3370675, -80.6861796, 09/28/1979, 
1497118, River Park, Populated Place, 67576, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8443148, -76.3454983, 09/28/1979, 
1497120, Riverview, Populated Place, 67710, U6, , , 51, VA, 1, 710, Norfolk (city), 36.8826476, -76.2785515, 09/28/1979, 
1497122, Rockaway, Populated Place, 68280, U6, , , 51, VA, 1, 065, Fluvanna, 37.8515304, -78.2638928, 09/28/1979, 
1497123, Roland Park, Populated Place, 68624, U4, , , 51, VA, 1, 710, Norfolk (city), 36.8965364, -76.2627177, 09/28/1979, 
1497124, Roman, Populated Place, 68736, U6, , , 51, VA, 1, 015, Augusta, 38.2826286, -79.0150294, 09/28/1979, 
1497126, Roundstone, Populated Place, 69180, U6, , , 51, VA, 1, 195, Wise, 36.8900979, -82.7123817, 09/28/1979, 
1497128, Saint Charles, Populated Place, 69792, P1, , , 51, VA, 1, 105, Lee, 36.8017558, -83.0573903, 09/28/1979, 03/17/2008
1497129, Sandbridge Beach, Populated Place, 70208, U4, , , 51, VA, 1, 810, Virginia Beach (city), 36.745984, -75.9440944, 09/28/1979, 
1497131, Sealston, Populated Place, 70896, U6, 2218, 512218099, 51, VA, 1, 099, King George, 38.2615173, -77.3319259, 09/28/1979, 
1497132, Sedgefield, Populated Place, 71008, U4, , , 51, VA, 1, 700, Newport News (city), 37.0440358, -76.4593934, 09/28/1979, 
1497133, Shady Lane, Populated Place, 71488, U6, 1932, 511932125, 51, VA, 1, 125, Nelson, 37.7145847, -79.0225255, 09/28/1979, 
1497138, Rich Creek, Populated Place, 66896, P1, 2040, 512040071, 51, VA, 1, 071, Giles, 37.3823434, -80.8225774, 09/28/1979, 03/17/2008
1497139, Riverside, Populated Place, 67620, U6, , , 51, VA, 1, 700, Newport News (city), 37.047925, -76.4977285, 09/28/1979, 
1497141, Wythe, Populated Place, 87984, U4, , , 51, VA, 1, 650, Hampton (city), 37.0032029, -76.3777233, 09/28/1979, 
1497142, Yadkin, Populated Place, 88032, U4, , , 51, VA, 1, 550, Chesapeake (city), 36.763482, -76.3618871, 09/28/1979, 
1497144, Shavertown, Populated Place, 71620, U6, , , 51, VA, 1, 171, Shenandoah, 38.6637292, -78.6261262, 09/28/1979, 
1497145, Shea Terrace, Populated Place, 71664, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8420925, -76.324942, 09/28/1979, 
1497146, Shields, Populated Place, 72040, U6, , , 51, VA, 1, 147, Prince Edward, 37.2668157, -78.6475032, 09/28/1979, 
1497148, Shore Park, Populated Place, 72220, U6, , , 51, VA, 1, 700, Newport News (city), 37.1101467, -76.5527302, 09/28/1979, 
1497150, Shumansville, Populated Place, 72384, U6, 2256, 512256033, 51, VA, 1, 033, Caroline, 37.9323595, -77.2788675, 09/28/1979, 
1497151, Shumate, Populated Place, 72400, U6, , , 51, VA, 1, 071, Giles, 37.3148432, -80.8481327, 09/28/1979, 
1497152, Siddon, Populated Place, 72432, U6, , , 51, VA, 1, 117, Mecklenburg, 36.5715297, -78.6797259, 09/28/1979, 
1497153, Sigma, Populated Place, 72480, U4, , , 51, VA, 1, 810, Virginia Beach (city), 36.7318173, -75.9860405, 09/28/1979, 
1497154, Slate, Populated Place, 73024, U6, , , 51, VA, 1, 027, Buchanan, 37.3056671, -81.9490127, 09/28/1979, 
1497156, Smothers, Populated Place, 73260, U6, , , 51, VA, 1, 143, Pittsylvania, 36.904585, -79.3822471, 09/28/1979, 
1497157, South Jackson, Populated Place, 73936, U6, , , 51, VA, 1, 171, Shenandoah, 38.7381708, -78.6425155, 09/28/1979, 
1497159, Spring Hill, Populated Place, 74752, U6, , , 51, VA, 1, 015, Augusta, 38.2562401, -79.0525302, 09/28/1979, 
1497161, Springfield, Populated Place, 74624, U6, , , 51, VA, 1, 163, Rockbridge, 37.6273558, -79.5872615, 09/28/1979, 
1497162, Stacy, Populated Place, 74896, U6, , , 51, VA, 1, 027, Buchanan, 37.3209444, -81.9962378, 09/28/1979, 
1497165, Stone Creek, Populated Place, 75664, U6, , , 51, VA, 1, 105, Lee, 36.7764776, -83.056835, 09/28/1979, 
1497168, Suburban Acres, Populated Place, 76368, U6, , , 51, VA, 1, 710, Norfolk (city), 36.9065363, -76.2641066, 09/28/1979, 
1497169, Sugar Grove, Populated Place, 76440, U6, , , 51, VA, 1, 121, Montgomery, 37.101798, -80.3286577, 09/28/1979, 
1497172, Sussex, Populated Place, 76918, U6, , , 51, VA, 1, 710, Norfolk (city), 36.9170918, -76.286052, 09/28/1979, 
1497173, Sutherland, Populated Place, 76976, U6, , , 51, VA, 1, 195, Wise, 36.9748221, -82.6357126, 09/28/1979, 
1497177, Tabb, Populated Place, 77360, U6, 2409, 512409199, 51, VA, 1, 199, York, 37.1232011, -76.4574489, 09/28/1979, 
1497178, Talbot Park, Populated Place, 77440, U4, , , 51, VA, 1, 710, Norfolk (city), 36.9037586, -76.279385, 09/28/1979, 
1497179, Taylorstown, Populated Place, 77728, U6, , , 51, VA, 1, 107, Loudoun, 39.2542688, -77.574711, 09/28/1979, 
1497180, Thessalia, Populated Place, 78224, U6, , , 51, VA, 1, 071, Giles, 37.2523439, -80.7864612, 09/28/1979, 
1497181, Thorncliff, Populated Place, 78425, U6, , , 51, VA, 1, 075, Goochland, 37.6470911, -77.8419402, 09/28/1979, 
1497183, Trammel, Populated Place, 79168, U6, 2466, 512466051, 51, VA, 1, 051, Dickenson, 37.0145499, -82.2937535, 09/28/1979, 
1497184, Turners Siding, Populated Place, 79722, U6, , , 51, VA, 1, 105, Lee, 36.8178672, -83.0487785, 09/28/1979, 
1497186, Twin Pines, Populated Place, 79776, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.879037, -76.3918893, 09/28/1979, 
1497187, Vanderpool, Populated Place, 80528, U6, , , 51, VA, 1, 091, Highland, 38.3695658, -79.6253269, 09/28/1979, 
1497189, Vernon Mills, Populated Place, 80852, U6, , , 51, VA, 1, 061, Fauquier, 38.8031705, -77.9561068, 09/28/1979, 
1497190, Victory Park, Populated Place, 81065, U6, , , 51, VA, 1, 740, Portsmouth (city), 36.7932041, -76.3516092, 09/28/1979, 
1497191, Virginia Gardens, Populated Place, 82064, U4, , , 51, VA, 1, 710, Norfolk (city), 36.9126475, -76.2857742, 09/28/1979, 
1497192, Virginia Mineral Springs, Populated Place, 82150, U6, , , 51, VA, 1, 045, Craig, 37.5276286, -80.0661595, 09/28/1979, 
1497193, Wakenva, Populated Place, 82496, U6, , , 51, VA, 1, 051, Dickenson, 37.0417726, -82.313199, 09/28/1979, 
1497194, Walden, Populated Place, 82502, U6, , , 51, VA, 1, 700, Newport News (city), 37.1123687, -76.5296739, 09/28/1979, 
1497195, Walnut Hill, Populated Place, 82768, U4, , , 51, VA, 1, 730, Petersburg (city), 37.2004278, -77.3919259, 09/28/1979, 
1497197, Wards Corner, Populated Place, 82960, U4, , , 51, VA, 1, 710, Norfolk (city), 36.9148696, -76.2727182, 09/28/1979, 
1497198, Warwick Lawns, Populated Place, 83210, U6, , , 51, VA, 1, 700, Newport News (city), 37.1223685, -76.5241181, 09/28/1979, 
1497199, Waterview, Populated Place, 83520, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8370926, -76.3549431, 09/28/1979, 
1497200, West Bassett, Populated Place, 84155, U6, , , 51, VA, 1, 089, Henry, 36.7645812, -80.0230984, 09/28/1979, 
1497201, West Fork, Populated Place, 84395, U6, , , 51, VA, 1, 143, Pittsylvania, 36.6245823, -79.6308642, 09/28/1979, 
1497202, West Ghent, Populated Place, 84464, U4, , , 51, VA, 1, 710, Norfolk (city), 36.8709811, -76.3049414, 09/28/1979, 
1497204, West Munden, Populated Place, 84816, U4, , , 51, VA, 1, 550, Chesapeake (city), 36.8070924, -76.256328, 09/28/1979, 
1497205, West Norfolk, Populated Place, 84832, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.8640369, -76.3493875, 09/28/1979, 
1497206, Westhaven, Populated Place, 84592, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.831815, -76.3591098, 09/28/1979, 
1497207, Westhaven Park, Populated Place, 84598, U6, , , 51, VA, 1, 740, Portsmouth (city), 36.8262593, -76.342998, 09/28/1979, 
1497208, Westover, Populated Place, 84875, U6, , , 51, VA, 1, 550, Chesapeake (city), 36.7751483, -76.2693838, 09/28/1979, 
1497210, Whitesville, Populated Place, 85612, U6, , , 51, VA, 1, 083, Halifax, 36.90514, -78.8872324, 09/28/1979, 
1497211, Whitesville, Populated Place, 85608, U5, , , 51, VA, 1, 001, Accomack, 37.7823504, -75.6629847, 09/28/1979, 01/29/2011
1497212, Willard Park, Populated Place, 86144, U4, , , 51, VA, 1, 710, Norfolk (city), 36.8851475, -76.2560506, 09/28/1979, 
1497213, Williams Court, Populated Place, 86192, U4, , , 51, VA, 1, 740, Portsmouth (city), 36.7987595, -76.3285529, 09/28/1979, 
1497214, Williamsville, Populated Place, 86272, U6, 2637, 512637171, 51, VA, 1, 171, Shenandoah, 38.7212267, -78.6758504, 09/28/1979, 
1497215, Willoughby Beach, Populated Place, 86352, U6, , , 51, VA, 1, 710, Norfolk (city), 36.9670915, -76.2877191, 09/28/1979, 
1497216, Willoughby Terrace, Populated Place, 86368, U4, , , 51, VA, 1, 710, Norfolk (city), 36.9498693, -76.2632735, 09/28/1979, 
1497217, Winona, Populated Place, 86960, U4, , , 51, VA, 1, 710, Norfolk (city), 36.8801476, -76.2679955, 09/28/1979, 
1497220, Wolf Trap, Populated Place, 87248, U6, , , 51, VA, 1, 083, Halifax, 36.7134716, -78.8286191, 09/28/1979, 
1497221, Wolford, Populated Place, 87200, U6, 2663, 512663027, 51, VA, 1, 027, Buchanan, 37.3645552, -81.9912364, 09/28/1979, 
1497222, Woodbridge, Populated Place, 87312, U5, 2665, 512665153, 51, VA, 1, 153, Prince William, 38.6581723, -77.2497049, 09/28/1979, 03/17/2008
1497238, Appomattox County, Civil, 99011, H1, , , 51, VA, 1, 011, Appomattox, 37.3722894, -78.8121179, 01/01/1995, 01/08/2013
1497321, Laurel Park, Populated Place, 44476, U5, , , 51, VA, 1, 089, Henry, 36.6887485, -79.8005918, 01/01/1995, 03/17/2008
1497326, Marrowbone Heights, Populated Place, 49640, U6, , , 51, VA, 1, 089, Henry, 36.6162488, -79.8580941, 01/01/1995, 
1497349, Shannon Hills, Populated Place, 71600, U6, , , 51, VA, 1, 089, Henry, 36.6168044, -79.8667055, 01/01/1995, 
1497354, Stockton, Populated Place, 75584, U6, , , 51, VA, 1, 089, Henry, 36.6643042, -79.7358677, 01/01/1995, 
1497376, Dickenson County, Civil, 99051, H1, , , 51, VA, 1, 051, Dickenson, 37.1257365, -82.350353, 01/01/1995, 01/08/2013
1497394, Longfork, Populated Place, 46824, U6, , , 51, VA, 1, 051, Dickenson, 37.1231614, -82.4932085, 01/01/1995, 
1497431, Buchanan County, Civil, 99027, H1, , , 51, VA, 1, 027, Buchanan, 37.2666341, -82.0360331, 01/01/1995, 01/08/2013
1497458, Ira, Populated Place, 39976, U6, , , 51, VA, 1, 027, Buchanan, 37.4292757, -82.0901302, 01/01/1995, 
1497537, Hubbard Junction, Populated Place, 38712, U6, , , 51, VA, 1, 167, Russell, 36.9906665, -81.9720698, 01/01/1995, 
1497572, Russell, Populated Place, 69488, U6, , , 51, VA, 1, 167, Russell, 37.0826108, -81.9970715, 01/01/1995, 
1497573, Russell County, Civil, 99167, H1, , , 51, VA, 1, 167, Russell, 36.9337603, -82.0956377, 01/01/1995, 01/08/2013
1497612, Burtons Shop, Populated Place, 11816, U6, , , 51, VA, 1, 185, Tazewell, 37.1301159, -81.4414962, 01/01/1995, 
1497660, Indian, Populated Place, 39576, U6, , , 51, VA, 1, 185, Tazewell, 37.0876141, -81.7581697, 01/01/1995, 
1497699, Osborns Store, Populated Place, 59816, U6, , , 51, VA, 1, 185, Tazewell, 36.978726, -81.6559486, 01/01/1995, 
1497708, Premier, Populated Place, 64432, U6, , , 51, VA, 1, 185, Tazewell, 37.1153904, -81.8692866, 01/01/1995, 
1497739, Steeleburg, Populated Place, 75248, U6, , , 51, VA, 1, 185, Tazewell, 37.0567808, -81.7659486, 01/01/1995, 
1497748, Tazewell County, Civil, 99185, H1, , , 51, VA, 1, 185, Tazewell, 37.1249708, -81.5606592, 01/01/1995, 01/08/2013
1497770, Amelia County, Civil, 99007, H1, , , 51, VA, 1, 007, Amelia, 37.336026, -77.9761379, 01/01/1995, 01/08/2013
1497787, Gills, Populated Place, 30960, U6, , , 51, VA, 1, 007, Amelia, 37.2934861, -78.1986078, 01/01/1995, 
1497831, Culpeper County, Civil, 99047, H1, , , 51, VA, 1, 047, Culpeper, 38.486063, -77.9558875, 02/01/1995, 01/08/2013
1497886, Oakshade, Populated Place, 58456, U6, , , 51, VA, 1, 047, Culpeper, 38.5995662, -77.954996, 02/01/1995, 
1497999, Patrick County, Civil, 99141, H1, , , 51, VA, 1, 141, Patrick, 36.678326, -80.2843537, 02/01/1995, 01/08/2013
1498086, Glenita, Populated Place, 31344, U6, , , 51, VA, 1, 169, Scott, 36.695375, -82.7504385, 02/01/1995, 
1498101, Jennings Store, Populated Place, 40840, U6, , , 51, VA, 1, 169, Scott, 36.623426, -82.9307203, 02/01/1995, 
1498112, Manville, Populated Place, 49192, U6, , , 51, VA, 1, 169, Scott, 36.6728764, -82.6415458, 02/01/1995, 
1498113, McCorkle, Populated Place, 48104, U6, , , 51, VA, 1, 169, Scott, 36.6762131, -82.3859787, 02/01/1995, 
1498172, Scott County, Civil, 99169, H1, , , 51, VA, 1, 169, Scott, 36.7142218, -82.6029812, 02/01/1995, 01/08/2013
1498188, Spivey Store, Populated Place, 74432, U6, , , 51, VA, 1, 169, Scott, 36.6964869, -82.6837696, 02/01/1995, 
1498194, Stony, Populated Place, 75808, U6, , , 51, VA, 1, 169, Scott, 36.8467683, -82.453762, 02/01/1995, 
1498204, Verdi, Populated Place, 80816, U6, , , 51, VA, 1, 169, Scott, 36.7764865, -82.7037705, 02/01/1995, 
1498258, Fleenors, Populated Place, 28336, U6, , , 51, VA, 1, 191, Washington, 36.7042733, -82.1629117, 02/01/1995, 
1498278, High Meadows, Populated Place, 37048, U6, , , 51, VA, 1, 191, Washington, 36.6101088, -82.1054075, 02/01/1995, 
1498305, Malcolm, Populated Place, 48824, U6, , , 51, VA, 1, 191, Washington, 36.6095493, -82.2193016, 02/01/1995, 
1498320, Parkwood Estates, Populated Place, 60776, U6, , , 51, VA, 1, 191, Washington, 36.6181642, -82.1092966, 02/01/1995, 
1498359, Washington County, Civil, 99191, H1, , , 51, VA, 1, 191, Washington, 36.7244788, -81.9596609, 02/01/1995, 01/08/2013
1498398, Alberta, Populated Place, 00724, P1, 0030, 510030025, 51, VA, 1, 025, Brunswick, 36.8657034, -77.8863857, 09/28/1979, 03/17/2008
1498400, Axton, Populated Place, 03784, U6, 0112, 510112089, 51, VA, 1, 089, Henry, 36.659582, -79.711978, 09/28/1979, 
1498404, Mount Jackson, Populated Place, 53992, P1, , , 51, VA, 1, 171, Shenandoah, 38.7459482, -78.6422377, 09/28/1979, 03/17/2008
1498405, Blacksburg, Populated Place, 07784, P1, 0180, 510180121, 51, VA, 1, 121, Montgomery, 37.2295733, -80.4139393, 09/28/1979, 03/17/2008
1498415, City of Alexandria, Civil, 01000, C7, , , 51, VA, 1, 510, Alexandria (city), 38.8183859, -77.0861686, 09/13/1996, 02/06/2013
1498416, City of Bristol, Civil, 09816, C7, , , 51, VA, 1, 520, Bristol (city), 36.6180857, -82.1607013, 09/13/1996, 02/07/2013
1498417, City of Buena Vista, Civil, 11032, C7, , , 51, VA, 1, 530, Buena Vista (city), 37.7315905, -79.3565424, 09/13/1996, 02/07/2013
1498420, City of Colonial Heights, Civil, 18448, C7, , , 51, VA, 1, 570, Colonial Heights (city), 37.2650351, -77.3968999, 09/13/1996, 02/06/2013
1498421, City of Danville, Civil, 21344, C7, , , 51, VA, 1, 590, Danville (city), 36.5831408, -79.4087696, 09/13/1996, 02/07/2013
1498422, City of Emporia, Civil, 25808, C7, , , 51, VA, 1, 595, Emporia (city), 36.69533, -77.5356107, 09/13/1996, 02/06/2013
1498423, City of Falls Church, Civil, 27200, C7, , , 51, VA, 1, 610, Falls Church (city), 38.884325, -77.1745503, 09/13/1996, 02/07/2013
1498424, City of Franklin, Civil, 29600, C7, , , 51, VA, 1, 620, Franklin (city), 36.6829683, -76.9385172, 09/13/1996, 02/07/2013
1498425, City of Fredericksburg, Civil, 29744, C7, , , 51, VA, 1, 630, Fredericksburg (city), 38.2991931, -77.4870713, 09/13/1996, 02/06/2013
1498426, City of Galax, Civil, 30208, C7, , , 51, VA, 1, 640, Galax (city), 36.6660431, -80.9175973, 09/13/1996, 02/06/2013
1498428, City of Hopewell, Civil, 38424, C7, , , 51, VA, 1, 670, Hopewell (city), 37.2913649, -77.298542, 09/13/1996, 02/06/2013
1498429, City of Lynchburg, Civil, 47672, C7, , , 51, VA, 1, 680, Lynchburg (city), 37.4004163, -79.1911081, 09/13/1996, 02/06/2013
1498430, City of Manassas, Civil, 48952, C7, , , 51, VA, 1, 683, Manassas (city), 38.7479626, -77.4839011, 09/13/1996, 02/06/2013
1498431, City of Manassas Park, Civil, 48968, C7, , , 51, VA, 1, 685, Manassas Park (city), 38.7678144, -77.4352392, 09/13/1996, 02/06/2013
1498434, City of Norton, Civil, 57688, C7, , , 51, VA, 1, 720, Norton (city), 36.9317431, -82.6259552, 09/13/1996, 02/06/2013
1498435, City of Petersburg, Civil, 61832, C7, , , 51, VA, 1, 730, Petersburg (city), 37.2041781, -77.3914515, 09/13/1996, 02/06/2013
1498436, City of Poquoson, Civil, 63768, C7, , , 51, VA, 1, 735, Poquoson (city), 37.150269, -76.2705665, 09/13/1996, 02/07/2013
1498438, City of Radford, Civil, 65392, C7, , , 51, VA, 1, 750, Radford (city), 37.1229346, -80.558245, 09/13/1996, 02/06/2013
