OBJECTID,FCODE,SOURCE,MODIFIED_DATE,SHAPElen
4775,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,39.136843
4776,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,93.672382
4777,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,68.795256
4778,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,102.055978
4779,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,70.402372
4780,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,107.682585
4781,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,25.497057
4782,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,22.272274
4783,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,14.838003
4784,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,136.241787
4785,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,51.647187
4786,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,55.008896
4787,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,52.900638
4788,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,209.46483
4789,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,201.01176
4790,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,398.077215
4791,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,226.498709
4792,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,49.677366
4793,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,688.939328
4794,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,21.352103
4795,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,52.415788
4796,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,29.759209
4797,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,5.725443
4798,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,154.929276
4799,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,43.140225
4800,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,53.013126
4801,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,42.933759
4802,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,123.000143
4803,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,86.356974
4804,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,245.328484
4805,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,183.35088
4806,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,19.715572
4807,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,75.026393
4808,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,74.630822
4809,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,86.916642
4810,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,21.037095
4811,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,18.022459
4812,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,157.3646
4813,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,169.9845
4814,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,66.979831
4815,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,25.211939
4816,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,62.801461
4817,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,217.933535
4818,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,145.331822
4819,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,99.319802
4820,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,82.55579
4821,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,839.187944
4822,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,47.784264
4823,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,118.533649
4824,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,133.217318
4825,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,5.844587
4826,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,43.84517
4827,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,61.160559
4828,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,86.326992
4829,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,94.695122
4830,Bulkhead,Aerial 2004,2015-05-19T16:36:24.000Z,295.65264
4831,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,64.259041
4832,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,38.464342
4833,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,92.410935
4834,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,30.507587
4835,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,24.413172
4836,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,47.424483
4837,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,21.544643
4838,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,29.06758
4839,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,41.313284
4840,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,48.422757
4841,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,34.851703
4842,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,302.719983
4843,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,221.643805
4844,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,115.040815
4845,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,174.204728
4846,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,107.746151
4847,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,193.499509
4848,Bulkhead,Permit,2010-12-06T13:46:30.000Z,342.643494
4849,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,168.820831
4850,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,276.954438
4851,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,310.662639
4852,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,74.955392
4853,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,33.267786
4854,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,159.566378
4855,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,85.407778
4856,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,4.073845
4857,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,27.738277
4858,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,60.193443
4859,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,16.817668
4860,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,110.847188
4861,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,303.446264
4862,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,211.037684
4863,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,115.535134
4864,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,135.141367
4865,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,68.22791
4866,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,14.623413
4867,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,31.723926
4868,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,32.46339
4869,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,47.70669
4870,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,36.751469
4871,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,11.121959
4872,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,12.944071
4873,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,12.811697
4874,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,63.047285
4875,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,15.058436
4876,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,43.064318
4877,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,215.761079
4878,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,19.122503
4879,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,110.898381
4880,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,131.374541
4881,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,38.125922
4882,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,38.66138
4883,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,25.243238
4884,Bulkhead,Aerial 2004,2010-11-12T17:41:24.000Z,51.209081
4885,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,59.14395
4886,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,44.435849
4887,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,47.563061
4888,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,35.206864
4889,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,30.841012
4890,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,13.617399
4891,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,36.245171
4892,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,22.971039
4893,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,23.764189
4894,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,128.454259
4895,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,192.999319
4896,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,43.891367
4897,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,52.782269
4898,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,86.445508
4899,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,12.952445
4900,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,98.61608
4901,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,79.000378
4902,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,1.253173
4903,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,1.405872
4904,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.908624
4905,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,17.409777
4906,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,3.220956
4907,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,436.552882
4908,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,261.478708
4909,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,316.335718
4910,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,9.359206
4911,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,87.864273
4912,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,14.073865
4913,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,2.423973
4914,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,1.888075
4915,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,3.668504
4916,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,2.859851
4917,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,7.225546
4918,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,105.835833
4919,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,6.857261
4920,Bulkhead,Pictometry 2008,2010-01-15T08:10:40.000Z,108.829663
4921,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,2.622691
4922,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.023221
4923,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,107.141819
4924,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,96.613497
4925,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,96.62127
4926,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,97.133045
4927,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.847702
4928,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.917458
4929,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.300415
4930,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.416741
4931,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.066036
4932,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.962214
4933,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.48232
4934,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,94.870405
4935,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.869444
4936,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.996446
4937,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,63.35984
4938,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,354.427268
4939,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,354.50046
4940,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,182.989877
4941,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,171.931872
4942,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.068621
4943,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.068713
4944,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.09151
4945,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.019107
4946,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,0.007703
4947,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,172.61752
4948,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,429.572764
4949,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,431.378297
4950,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.045241
4951,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.742503
4952,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,350.491798
4953,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,431.114266
4954,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,354.913583
4955,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.952037
4956,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.724439
4957,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.357718
4958,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,96.505787
4959,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.946791
4960,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.83897
4961,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.901425
4962,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,96.087026
4963,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,170.528682
4964,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,173.677974
4965,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,167.204814
4966,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,167.763146
4967,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,365.271324
4968,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,364.822781
4969,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,365.10873
4970,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,366.135773
4971,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,78.380488
4972,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.722541
4973,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.677426
4974,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,96.003115
4975,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,96.091031
4976,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.954719
4977,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.621241
4978,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.597222
4979,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,95.291184
4980,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,97.412558
4981,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,47.977402
4982,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,75.163799
4983,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,176.554556
4984,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,30.035559
4985,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,132.44399
4986,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,15.647056
4987,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,29.241936
4988,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,29.288028
4989,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,29.980065
4990,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,10.931614
4991,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,22.457699
4992,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,171.576604
4993,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,57.723445
4994,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,38.920009
4995,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,220.376711
4996,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,272.87351
4997,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,121.587403
4998,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,20.829103
4999,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,11.889844
5000,Bulkhead,Aerial 2004,2004-03-12T12:00:00.000Z,12.851528
1,Wall,Permit,2004-03-12T12:00:00.000Z,11.25442
1001,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.086629
2,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.457084
3,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.049106
4,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.702416
5,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,72.462582
6,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.099862
7,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.741154
2001,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.317679
8,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.791195
9,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.113723
10,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.793642
11,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,49.85426
3001,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.892954
12,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.003813
13,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,46.588282
14,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,37.439033
15,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.376526
16,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.193476
17,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.66499
18,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.336412
19,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.132885
20,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.830133
21,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,4.50951
22,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.692296
23,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.767409
24,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.366766
25,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.040274
1002,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.316255
26,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.332676
27,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.167454
1003,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.163307
28,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.390206
1004,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,72.159007
29,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.241123
1005,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,46.244485
30,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.221579
1006,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.038206
31,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.706591
1007,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,81.732194
32,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,61.858915
1008,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.168992
33,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.488555
1009,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.465149
34,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.224988
35,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.272736
36,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,2.472798
1010,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.608424
37,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,1.652779
2002,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,90.327471
1011,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.26502
38,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.189599
1012,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.986537
39,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.456454
2003,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,37.72238
1013,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.374713
40,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,47.758339
2004,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.292877
1014,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.724735
41,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.203002
2005,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.234893
3002,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.922899
42,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.968069
1015,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.432341
2006,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.466415
3003,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.624183
1016,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.554158
2007,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.482197
43,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,74.054848
3004,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.251588
1017,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.679137
44,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.203984
2008,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,99.710687
3005,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.335538
1018,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.199563
45,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,53.213311
2009,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.351717
3006,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.918477
1019,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.146561
46,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.950609
2010,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,3.971677
3007,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,53.260362
1020,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.01177
47,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.816715
2011,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.540061
1021,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.431051
48,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.669964
2012,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.975345
3008,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,48.902662
49,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,71.083308
2013,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.215298
1022,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.513902
50,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,35.730313
3009,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,49.420688
2014,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.825581
1023,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,45.963914
51,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.473984
2015,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.301558
1024,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,61.60478
52,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.127759
3010,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.875227
2016,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,51.04784
3011,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.468932
53,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.64166
1025,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.44726
2017,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.460936
54,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.188876
1026,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.785571
3012,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.541476
2018,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,359.893252
55,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.715779
1027,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.319637
3013,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.275933
56,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.76213
1028,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.871253
2019,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.695602
3014,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.790734
57,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.375023
3015,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.521377
2020,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.988206
1029,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.079175
58,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.128945
3016,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.225858
59,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.855947
2021,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.692459
1030,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.034983
3017,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.662009
2022,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.842878
1031,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.695442
60,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.75521
3018,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.69715
2023,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.933063
1032,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.179697
3019,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.393965
