OBJECTID,CE_PLAT_NUM,CE_CHAIN_ID,CE_RIGHT_FROM,CE_LEFT_FROM,CE_RIGHT_TO,CE_LEFT_TO,CE_RF_SUB,CE_LF_SUB,CE_RT_SUB,CE_LT_SUB,CE_C_STAT,CE_LOUD_ID,CE_UPD_DATE,ST_CHAIN_ID,ST_FROM,ST_TO,ST_STR_NAME,ST_DIR_SUF,ST_STR_TYPE,ST_DIR_PREF,ST_PO,ST_SUBDV,ST_CDATE,ST_SUBDV_SEC,ST_JURIS,ST_STR_DIR,ST_RTNO
182529, ,1192,0,0,0,0,101,102,119,120,1,1252,,1192,CHURCH ST SE,CATOCTIN CIR SE,SOUTH,SE,ST, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182530,2005-0285,6785,42357,42356,42365,42364,0,0,0,0, ,16979,,6785,JUSTICE DR,RIDING CENTER DR,FRIENDSHIP, ,ST, ,CHANTILLY,SOUTH RIDING,2013-02-26T00:00:00.000Z,89,COUNTY,WE,3152
182531,2005-0107,6768,44461,44460,44479,44482,0,0,0,0, ,16858,,6768,ADAMS MILL PL,END,CALLAWAY, ,SQ, ,ASHBURN,POTOMAC GREEN,2006-01-12T00:00:00.000Z,7,COUNTY,WE,PAE-U
182532,2007-0371,472,22391,22390,22415,22414,0,0,0,0,1,10409,2008-04-04T00:00:00.000Z,472,SOUTH STERLING BLVD,ENDS,GLENN, ,DR, ,STERLING,STERLING IP,1998-08-03T00:00:00.000Z, ,COUNTY,NS,864
182533, ,472,22417,22416,22515,22514,401,400,421,420,1,18597,2007-08-15T00:00:00.000Z,472,SOUTH STERLING BLVD,ENDS,GLENN, ,DR, ,STERLING,STERLING IP,1998-08-03T00:00:00.000Z, ,COUNTY,NS,864
182534,2003-9999,37,0,0,0,0,0,0,0,0,1,11786,2007-01-30T00:00:00.000Z,37,HARRY BYRD HWY,FAIRFAX COUNTY,ALGONKIAN, ,PKWY, ,STERLING,COUNTRYSIDE,1995-06-30T00:00:00.000Z, ,COUNTY,WE,1582
182535, ,799,0,0,0,0,1,2,11,12,1,1275,2006-11-09T00:00:00.000Z,799,SOUTH KING ST,END,MONROE,SE,ST, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182536, ,454,0,0,0,0,0,0,0,0,1,1900,,454,ASHBURN VILLAGE BLVD,ASHBURN VILLAGE BLVD,GALA, ,CIR, ,ASHBURN,ASHBURN VILLAGE,1991-04-02T00:00:00.000Z,5,COUNTY,WE, 
182537, ,3587,0,0,0,0,0,0,0,0,4,7329,2006-02-06T00:00:00.000Z,3587,REDFIELD ST,KIRKLAND ST,OOPS, ,AL, ,ASHBURN,BELMONT FOREST,1999-07-08T00:00:00.000Z,1-5,COUNTY,NS,PAE-U
182538, ,266,0,0,0,0,100,0,114,0,4,4893,,266,EAST BEECH RD,EAST CORNELL DR,COLLEGE, ,DR,N,STERLING,PEMBROOKE,1999-10-26T00:00:00.000Z,1,COUNTY,NS,PAE-U
182539,2007-0050,7100,0,0,0,0,0,0,0,0,2,18544,,7100,GLOUCESTER PKWY,END,ASHBY PONDS, ,BLVD, ,ASHBURN,ASHBY PONDS,2007-07-05T00:00:00.000Z,1,COUNTY,NS,PAE-U
182540, ,170,0,0,0,0,1600,1601,1808,1817,1,4134,2005-10-31T00:00:00.000Z,170,WEST CHARLOTTE ST,NORTH STERLING BLVD,BRUNSWICK, ,ST,N,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,6A/6B,COUNTY,WE,1458
182541,2004-0416,6304,0,0,0,0,22,21,22,21, ,15122,2006-02-06T00:00:00.000Z,6304,POTTERFIELD DR,END,STOCKS, ,ST, ,LOVETTSVILLE,NEW TOWN MEADOWS,2009-09-03T00:00:00.000Z, ,LOVETTSVILLE,WE,1383
182542, ,452,0,0,0,0,0,0,0,0,4,4897,,452,NORTH AUBURN DR,NORTH EMORY DR,FURMAN, ,DR,E,STERLING,PEMBROOKE,1999-10-26T00:00:00.000Z,1,COUNTY,WE,PAE-U
182543,2007-0050,7100,0,0,0,0,0,0,0,0,2,18538,,7100,GLOUCESTER PKWY,END,ASHBY PONDS, ,BLVD, ,ASHBURN,ASHBY PONDS,2007-07-05T00:00:00.000Z,1,COUNTY,NS,PAE-U
182544,2004-0416,6305,0,0,0,0,36,37,38,39, ,15130,2006-02-06T00:00:00.000Z,6305,POTTERFIELD DR,STOCKS ST,HOUSER, ,DR, ,LOVETTSVILLE,NEW TOWN MEADOWS,2004-10-29T00:00:00.000Z, ,LOVETTSVILLE,NS,PAE-U
182545,2005-0107,6766,20893,20892,20931,20930,0,0,0,0, ,16856,,6766,ADAMS MILL PL,END,ADAMS MILL, ,PL, ,ASHBURN,POTOMAC GREEN,2006-01-12T00:00:00.000Z,7,COUNTY,NS,PAE-U
182546,2005-0107,6766,20781,20780,20811,20810,0,0,0,0, ,16854,,6766,ADAMS MILL PL,END,ADAMS MILL, ,PL, ,ASHBURN,POTOMAC GREEN,2006-01-12T00:00:00.000Z,7,COUNTY,NS,PAE-U
182547, ,747,0,0,0,0,301,302,355,356,1,1277,,747,NORTH KING ST,LEESBURG TOWN LIMITS,MARKET, ,ST,E,LEESBURG, ,1999-10-26T00:00:00.000Z, ,LEESBURG,WE,7
182548, ,961,0,0,0,0,301,302,315,316,1,1281,,961,BELMONT DR SW,BELMONT DR SW,PROSPECT,SW,DR, ,LEESBURG,PROSPECT HILLS,1911-01-01T00:00:00.000Z,1,LEESBURG,WE,PAE-U
182549,1999-0386,4634,43741,43740,43757,43756,0,0,0,0,1,7560,,4634,PERDIDO BAY TE,END,BENT CREEK, ,TE, ,LEESBURG,RIVER CREEK,2001-03-28T00:00:00.000Z,8-2,COUNTY,WE,PAE-U
182550,2005-0336,6304,0,0,0,0,56,35,70,47, ,16345,2006-02-06T00:00:00.000Z,6304,POTTERFIELD DR,END,STOCKS, ,ST, ,LOVETTSVILLE,NEW TOWN MEADOWS,2009-09-03T00:00:00.000Z, ,LOVETTSVILLE,WE,1383
182551,2004-0416,6305,0,0,0,0,28,29,34,35, ,15131,2006-02-06T00:00:00.000Z,6305,POTTERFIELD DR,STOCKS ST,HOUSER, ,DR, ,LOVETTSVILLE,NEW TOWN MEADOWS,2004-10-29T00:00:00.000Z, ,LOVETTSVILLE,NS,PAE-U
182552, ,112,0,0,0,0,101,102,117,118,1,1285,,112,PROSPECT DR SW,END,BELMONT,SW,DR, ,LEESBURG,PROSPECT HILLS,1911-01-01T00:00:00.000Z,1,LEESBURG,NS,PAE-U
182553,2007-0050,1476,0,44800,0,44928,0,0,0,0,2,18527,2009-04-30T00:00:00.000Z,1476,BELMONT RIDGE RD,ASHBURN RD,GLOUCESTER, ,PKWY, ,ASHBURN,ASHBURN VILLAGE,2002-04-10T00:00:00.000Z,12-19,COUNTY,WE,2150
182554, ,15,0,0,0,0,127,126,155,154,1,703,2007-01-26T00:00:00.000Z,15,WEST MAIN ST,PURCELLVILLE TOWN LIMITS,32ND, ,ST,S,PURCELLVILLE, ,1999-10-26T00:00:00.000Z, ,PURCELLVILLE,NS,T690
182555, ,452,0,0,0,0,401,400,415,414,4,4910,,452,NORTH AUBURN DR,NORTH EMORY DR,FURMAN, ,DR,E,STERLING,PEMBROOKE,1999-10-26T00:00:00.000Z,1,COUNTY,WE,PAE-U
182556, ,287,0,0,0,0,100,101,110,109,1,1080,,287,NORTH KING ST,MEMORIAL DR NW,CORNWALL,NW,ST, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182557,2005-0285,6785,42341,42340,42355,42354,0,0,0,0, ,16978,,6785,JUSTICE DR,RIDING CENTER DR,FRIENDSHIP, ,ST, ,CHANTILLY,SOUTH RIDING,2013-02-26T00:00:00.000Z,89,COUNTY,WE,3152
182558,2005-0336,6304,0,0,0,0,40,29,46,31, ,16343,2006-02-06T00:00:00.000Z,6304,POTTERFIELD DR,END,STOCKS, ,ST, ,LOVETTSVILLE,NEW TOWN MEADOWS,2009-09-03T00:00:00.000Z, ,LOVETTSVILLE,WE,1383
182559,2005-0336,6304,0,0,0,0,48,33,54,33, ,16344,2006-02-06T00:00:00.000Z,6304,POTTERFIELD DR,END,STOCKS, ,ST, ,LOVETTSVILLE,NEW TOWN MEADOWS,2009-09-03T00:00:00.000Z, ,LOVETTSVILLE,WE,1383
182560,2005-0336,6305,0,0,0,0,22,23,26,27, ,16347,2006-02-06T00:00:00.000Z,6305,POTTERFIELD DR,STOCKS ST,HOUSER, ,DR, ,LOVETTSVILLE,NEW TOWN MEADOWS,2004-10-29T00:00:00.000Z, ,LOVETTSVILLE,NS,PAE-U
182561,2004-0218,6578,0,0,0,0,0,0,0,0,1,16280,2014-03-27T00:00:00.000Z,6578,LEGEND DR,MARBURY ST,KEATS, ,AL, ,ROUND HILL,ROUND HILL LAKE POINT,2005-08-15T00:00:00.000Z,4B,COUNTY,NS,PAE-U
182562,2005-0336,6304,0,0,0,0,24,23,38,27, ,16342,2006-02-06T00:00:00.000Z,6304,POTTERFIELD DR,END,STOCKS, ,ST, ,LOVETTSVILLE,NEW TOWN MEADOWS,2009-09-03T00:00:00.000Z, ,LOVETTSVILLE,WE,1383
182563, ,1142,0,0,0,0,201,200,211,210,1,739,2007-01-26T00:00:00.000Z,1142,SOUTH 27TH ST,SOUTH NURSERY AV,SCHOOL, ,ST,W,PURCELLVILLE, ,1999-10-26T00:00:00.000Z, ,PURCELLVILLE,WE, 
182564,2005-0336,6305,0,0,0,0,20,21,20,21, ,16346,2006-02-06T00:00:00.000Z,6305,POTTERFIELD DR,STOCKS ST,HOUSER, ,DR, ,LOVETTSVILLE,NEW TOWN MEADOWS,2004-10-29T00:00:00.000Z, ,LOVETTSVILLE,NS,PAE-U
182565, ,585,0,0,0,0,201,200,251,250,1,716,2007-01-26T00:00:00.000Z,585,SOUTH 32ND ST,SOUTH NURSERY AV,J, ,ST,W,PURCELLVILLE, ,1999-10-26T00:00:00.000Z, ,PURCELLVILLE,WE, 
182566, ,1518,0,0,0,0,101,102,107,106,1,1271,,1518,HERITAGE WY NE,END,PADDINGTON,NE,WY, ,LEESBURG,FOX CREEK,1993-03-09T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182567, ,273,0,0,0,0,0,0,0,0,1,4921,,273,EAST HOLLY AV,END,COMMERCE, ,ST, ,STERLING,STERLING PARK,1911-01-01T00:00:00.000Z,CC,COUNTY,NS,1523
182568, ,225,0,0,0,0,100,101,104,105,1,4153,2005-11-01T00:00:00.000Z,225,NORTH AMELIA ST,NORTH STERLING BLVD,CHARLOTTE, ,ST,W,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,6B,COUNTY,WE,1455
182569,2004-0218,6162,36073,36072,36075,36074,0,0,0,0, ,16282,2005-08-15T00:00:00.000Z,6162,TEDLER CIR,TEDLER CIR,LEGEND, ,DR, ,ROUND HILL,ROUND HILL LAKEPOINT,2010-03-05T00:00:00.000Z, ,COUNTY,WE,2862
182570, ,123,16057,16056,16441,16440,0,0,0,0,1,462,,123,MORRISONVILLE RD,PURCELLVILLE TOWN LIMITS,PURCELLVILLE, ,RD, ,PURCELLVILLE, ,1996-05-23T00:00:00.000Z, ,COUNTY,NS,611
182571, ,3719,37207,37206,37325,37324,0,0,0,0,4,463,,3719,PURCELLVILLE RD,END,GRASS ROOTS, ,LA, ,PURCELLVILLE, ,1996-01-19T00:00:00.000Z, ,COUNTY,WE,PAE-R
182572, ,225,0,0,0,0,0,0,0,0,1,4157,,225,NORTH AMELIA ST,NORTH STERLING BLVD,CHARLOTTE, ,ST,W,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,6B,COUNTY,WE,1455
182573, ,6,0,0,0,0,101,100,359,358,1,741,2007-01-26T00:00:00.000Z,6,EAST MAIN ST,PURCELLVILLE TOWN LIMITS,20TH, ,ST,S,PURCELLVILLE, ,1999-10-26T00:00:00.000Z, ,PURCELLVILLE,NS,T611
182574, ,1009,0,0,0,0,901,900,911,912,1,5191,2006-02-07T00:00:00.000Z,1009,EAST POPLAR RD,END,ROANOKE, ,RD,E,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,3,COUNTY,WE,1443
182575, ,1008,0,0,0,0,800,801,804,805,1,5153,2006-02-07T00:00:00.000Z,1008,EAST ROANOKE RD,END,ROANOKE, ,CT,S,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,3,COUNTY,NS,1445
182576,2000-0434,1587,21907,0,21979,0,0,0,0,0,1,13641,2012-04-18T00:00:00.000Z,1587,HAY RD,WAXPOOL RD,CLAIBORNE, ,PKWY, ,ASHBURN, ,1998-08-04T00:00:00.000Z, ,COUNTY,NS,901
182577, ,1486,0,0,0,0,0,0,0,0,1,1272,,1486,HERITAGE WY NE,END,HAMPSTEAD,NE,CT, ,LEESBURG,FOX CREEK,1993-03-09T00:00:00.000Z,1,LEESBURG,WE,PAE-U
182578, ,1009,0,0,0,0,601,600,705,706,1,5154,2006-02-07T00:00:00.000Z,1009,EAST POPLAR RD,END,ROANOKE, ,RD,E,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,3,COUNTY,WE,1443
182579, ,1009,0,0,0,0,800,801,804,805,1,5173,2006-02-07T00:00:00.000Z,1009,EAST POPLAR RD,END,ROANOKE, ,RD,E,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,3,COUNTY,WE,1443
182580, ,997,0,0,0,0,2,1,86,85,1,657,2013-11-25T00:00:00.000Z,997,MARYLAND AV,WEST COLONIAL HWY,REID, ,ST,N,HAMILTON, ,1999-10-26T00:00:00.000Z, ,HAMILTON,NS,1106
182581, ,1453,0,0,0,0,407,408,431,432,1,1273,,1453,FOXRIDGE DR SW,END,DEERPATH,SW,AV, ,LEESBURG,FOXRIDGE,1911-01-01T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182582, ,1443,0,0,0,0,109,108,125,124,1,1292,,1443,HERITAGE WY NE,END,CARNABY,NE,WY, ,LEESBURG,FOX CREEK,1993-03-09T00:00:00.000Z,1,LEESBURG,WE,PAE-U
182583,2002-0133,5403,0,0,0,0,0,0,0,0, ,13639,,5403,CLAIBORNE PKWY,TUMBLETREE TE,VILLAGE, ,DR, ,ASHBURN,BROADLANDS SOUTH,2008-12-15T00:00:00.000Z,"54,56",COUNTY,WE,2117
182584, ,1006,0,0,0,0,700,701,714,713,1,3709,2006-02-07T00:00:00.000Z,1006,SENECA RIDGE DR,END,RIVERVIEW, ,CT, ,STERLING,SENECA RIDGE,1911-01-01T00:00:00.000Z,8,COUNTY,NS,1772
182585, ,169,0,0,0,0,301,300,313,314,1,4178,2005-10-31T00:00:00.000Z,169,NORTH STERLING BLVD,EAST CHARLOTTE ST,BRUNSWICK, ,ST,E,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,6C,COUNTY,WE,1458
182586, ,47,0,0,0,0,714,713,718,717,1,1294,,47,DRY MILL RD SW,END,ANNE,SW,ST, ,LEESBURG,DRY MILL/SOUTH HAVEN,2000-02-10T00:00:00.000Z, ,LEESBURG,NS,PAE-U
182587, ,721,0,0,0,0,401,404,419,418,1,1297,,721,MONROE ST SE,END,MADISON,SE,CT, ,LEESBURG,MONROE MANOR,1993-03-09T00:00:00.000Z, ,LEESBURG,NS,PAE-U
182588, ,997,0,0,0,0,88,87,90,89,1,607,2013-11-25T00:00:00.000Z,997,MARYLAND AV,WEST COLONIAL HWY,REID, ,ST,N,HAMILTON, ,1999-10-26T00:00:00.000Z, ,HAMILTON,NS,1106
182589, ,273,22279,22278,22309,22308,0,0,0,0,1,4946,,273,EAST HOLLY AV,END,COMMERCE, ,ST, ,STERLING,STERLING PARK,1911-01-01T00:00:00.000Z,CC,COUNTY,NS,1523
182590, ,854,42347,42346,42805,42804,0,0,0,0,1,276,,854,SAINT CLAIR LA,JAMES MONROE HWY,LUCKETTS, ,RD, ,LEESBURG, ,1992-07-08T00:00:00.000Z, ,COUNTY,WE,662
182591, ,994,0,0,0,0,125,124,129,128,1,2888,2006-02-07T00:00:00.000Z,994,TRIPLESEVEN RD,MARKWOOD DR,REGINA, ,DR, ,STERLING,ENVIRONS,1911-01-01T00:00:00.000Z,4/5/6,COUNTY,WE,1633
182592, ,2766,42101,42100,42107,42106,0,0,0,0,4,284,,2766,JAMES MONROE HWY,JAMES MONROE HWY,DEMORY, ,TE, ,LEESBURG,HY-WAY TRAILER PARK,1992-07-08T00:00:00.000Z, ,COUNTY,WE,PAE-R
182593, ,994,0,0,0,0,105,104,123,122,1,2948,2006-02-07T00:00:00.000Z,994,TRIPLESEVEN RD,MARKWOOD DR,REGINA, ,DR, ,STERLING,ENVIRONS,1911-01-01T00:00:00.000Z,4/5/6,COUNTY,WE,1633
182594, ,776,0,0,0,0,124,123,264,265,1,1301,,776,FORT EVANS RD NE,FORT EVANS RD NE,MEADOWS,NE,LA, ,LEESBURG,LOUDOUN HILLS,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,PAE-U
182595,2002-0423,5786,0,17526,0,17532,0,0,0,0,1,13167,2014-03-27T00:00:00.000Z,5786,E LOUDOUN ST,TEMP END,MARBURY, ,ST, ,ROUND HILL,ROUND HILL LAKEPOINT,2003-08-06T00:00:00.000Z, ,COUNTY,NS,1396
182596, ,998,0,0,0,0,1,2,9,10,1,3424,2006-02-07T00:00:00.000Z,998,WRIGHTWOOD PL,END,RHEIMS, ,CT, ,STERLING,SUGARLAND RUN,1911-01-01T00:00:00.000Z,6,COUNTY,NS,1747
182597, ,1518,0,0,0,0,109,108,113,114,1,1268,,1518,HERITAGE WY NE,END,PADDINGTON,NE,WY, ,LEESBURG,FOX CREEK,1993-03-09T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182598, ,987,0,0,0,0,1,2,13,14,1,4021,2006-02-07T00:00:00.000Z,987,CARDINAL GLEN CIR,END,RED WING, ,CT, ,STERLING,CARDINAL GLEN,1994-07-26T00:00:00.000Z,1,COUNTY,NS,1130
182599, ,588,14445,14444,14495,14494,0,0,0,0,1,285,,588,FREDERICK COUNTY MD.,PRINCE WILLIAM COUNTY,JAMES MONROE, ,HWY, ,COUNTY, ,1993-10-13T00:00:00.000Z, ,COUNTY,NS,15
182600, ,986,0,0,0,0,100,101,114,115,1,5300,2006-02-07T00:00:00.000Z,986,TAMARACK LA,END,RED OAK, ,LA, ,STERLING,FOREST RIDGE,1911-01-01T00:00:00.000Z,7,COUNTY,NS,1568
182601, ,799,0,0,0,0,13,14,25,26,1,1290,,799,SOUTH KING ST,END,MONROE,SE,ST, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,WE,PAE-U
182602, ,747,0,0,0,0,402,401,408,407,1,1291,,747,NORTH KING ST,LEESBURG TOWN LIMITS,MARKET, ,ST,E,LEESBURG, ,1999-10-26T00:00:00.000Z, ,LEESBURG,WE,7
182603, ,626,0,0,0,0,0,0,0,0,1,1314,,626,EAST MARKET ST,LEESBURG TOWN LIMITS,KING, ,ST,S,LEESBURG, ,1999-10-26T00:00:00.000Z, ,LEESBURG,NS,15
182604, ,962,0,0,0,0,401,402,405,406,1,1302,,962,PROSPECT DR SW,CATOCTIN CIR SW,PROSPECT,SW,PL, ,LEESBURG,PROSPECT HILLS,1911-01-01T00:00:00.000Z,1,LEESBURG,NS,PAE-U
182605, ,961,0,0,0,0,143,142,149,148,1,1286,,961,BELMONT DR SW,BELMONT DR SW,PROSPECT,SW,DR, ,LEESBURG,PROSPECT HILLS,1911-01-01T00:00:00.000Z,1,LEESBURG,WE,PAE-U
182606, ,991,45675,45674,45705,45704,700,701,704,705,1,4842,2010-05-18T00:00:00.000Z,991,SOUTH GREENTHORN AV,END,REDWOOD, ,RD,W,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,2,COUNTY,WE,1420
182607, ,2766,42109,42108,42119,42118,0,0,0,0,4,288,,2766,JAMES MONROE HWY,JAMES MONROE HWY,DEMORY, ,TE, ,LEESBURG,HY-WAY TRAILER PARK,1992-07-08T00:00:00.000Z, ,COUNTY,WE,PAE-R
182608, ,979,0,0,0,0,2,1,8,9,1,2018,2006-02-07T00:00:00.000Z,979,BEDFORD DR,END,RAWLSTON, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,3B,COUNTY,NS,1780
182609, ,402,0,0,0,0,0,0,0,0,1,1315,,402,SOUTH KING ST,CATOCTIN CIR SE,FAIRFAX,SE,ST, ,LEESBURG,VIRGINIA VILLAGE,1911-01-01T00:00:00.000Z,1,LEESBURG,WE,PAE-U
182610, ,977,0,0,0,0,1043,1042,1051,1050,1,5076,2006-02-07T00:00:00.000Z,977,WEST GREENTHORN AV,END,RAMSGATE, ,CT, ,STERLING,NEWBERRY,1911-01-01T00:00:00.000Z, ,COUNTY,WE, 
182611, ,972,0,0,0,0,22,0,34,0, ,15054,2006-02-07T00:00:00.000Z,972,SPOTSWOOD RD,MARIAN CT,QUINCY, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,T7A,COUNTY,NS,PAE-U
182612, ,1082,18291,18290,18355,18354,0,0,0,0,1,1316,,1082,SNICKERSVILLE TPKE,END,RAILROAD, ,ST, ,BLUEMONT, ,1994-11-04T00:00:00.000Z, ,COUNTY,NS,753
182613,2002-0423,5786,0,17534,0,17542,0,0,0,0,1,16283,2014-03-27T00:00:00.000Z,5786,E LOUDOUN ST,TEMP END,MARBURY, ,ST, ,ROUND HILL,ROUND HILL LAKEPOINT,2003-08-06T00:00:00.000Z, ,COUNTY,NS,1396
182614, ,2766,42299,42298,42335,42334,0,0,0,0,4,287,,2766,JAMES MONROE HWY,JAMES MONROE HWY,DEMORY, ,TE, ,LEESBURG,HY-WAY TRAILER PARK,1992-07-08T00:00:00.000Z, ,COUNTY,WE,PAE-R
182615,2003-0081,6162,36101,0,36113,0,0,0,0,0, ,14564,2005-08-15T00:00:00.000Z,6162,TEDLER CIR,TEDLER CIR,LEGEND, ,DR, ,ROUND HILL,ROUND HILL LAKEPOINT,2010-03-05T00:00:00.000Z, ,COUNTY,WE,2862
182616, ,738,0,0,0,0,0,0,0,0,1,4980,,738,SOUTH STERLING BLVD,END,MAPLE, ,AV,W,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,2,COUNTY,WE,1417
182617,2000-0434,1587,0,21830,0,21904,0,0,0,0, ,13637,2012-04-18T00:00:00.000Z,1587,HAY RD,WAXPOOL RD,CLAIBORNE, ,PKWY, ,ASHBURN, ,1998-08-04T00:00:00.000Z, ,COUNTY,NS,901
182618, ,2766,42201,42200,42221,42220,0,0,0,0,4,290,,2766,JAMES MONROE HWY,JAMES MONROE HWY,DEMORY, ,TE, ,LEESBURG,HY-WAY TRAILER PARK,1992-07-08T00:00:00.000Z, ,COUNTY,WE,PAE-R
182619, ,972,0,0,0,0,0,47,0,55,4,15056,2006-02-07T00:00:00.000Z,972,SPOTSWOOD RD,MARIAN CT,QUINCY, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,T7A,COUNTY,NS,PAE-U
182620, ,972,0,0,0,0,16,0,20,0,4,15057,2006-02-07T00:00:00.000Z,972,SPOTSWOOD RD,MARIAN CT,QUINCY, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,T7A,COUNTY,NS,PAE-U
182621,2000-0157,4735,0,0,0,0,0,0,0,0, ,7918,,4735,LEMON TREE PL,LOUDOUN COUNTY PKWY,FREEDOM, ,ST, ,CHANTILLY,SOUTH RIDING,2013-12-09T00:00:00.000Z, ,COUNTY,WE,2664
182622, ,735,0,0,0,0,0,0,0,0,1,4988,,735,SOUTH STERLING BLVD,CIRCLE DR,MAPLE, ,AV,E,STERLING,STERLING PARK,1999-10-26T00:00:00.000Z,3/4,COUNTY,WE,1417
182623, ,972,0,0,0,0,0,21,0,45,4,15055,2006-02-07T00:00:00.000Z,972,SPOTSWOOD RD,MARIAN CT,QUINCY, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,T7A,COUNTY,NS,PAE-U
182624,2000-0156,4734,0,0,0,0,0,0,0,0, ,7899,,4734,CROSSFIELD DR,FREEDOM ST,BRASS, ,AL, ,CHANTILLY,SOUTH RIDING,2000-04-10T00:00:00.000Z,46,COUNTY,NS, 
182625,2000-0161,4728,42787,42786,42847,42846,0,0,0,0, ,8205,,4728,SHALER ST,CROSSFIELD DR,PILGRIM, ,SQ, ,CHANTILLY,SOUTH RIDING,2001-03-28T00:00:00.000Z,51,COUNTY,WE,PAE-U
182626, ,957,0,0,0,0,202,203,206,207,1,2678,2006-02-07T00:00:00.000Z,957,MARKWOOD DR,MARKWOOD DR,PRIMAVERA, ,CIR, ,STERLING,ENVIRONS,1911-01-01T00:00:00.000Z,3/4,COUNTY,WE,1636
182627, ,1228,42137,42136,42197,42196,0,0,0,0,1,297,,1228,LOYALTY RD,JAMES MONROE HWY,STUMPTOWN, ,RD, ,COUNTY, ,1992-07-08T00:00:00.000Z, ,COUNTY,WE,662
182628,2000-0159,4727,42797,42796,42843,42842,0,0,0,0, ,8207,,4727,DABNER DR,CROSSFIELD DR,SHALER, ,ST, ,CHANTILLY,SOUTH RIDING,2001-03-28T00:00:00.000Z,48/50,COUNTY,WE,PAE-U
182629,2002-0133,5403,43081,43080,43095,43094,0,0,0,0, ,13636,,5403,CLAIBORNE PKWY,TUMBLETREE TE,VILLAGE, ,DR, ,ASHBURN,BROADLANDS SOUTH,2008-12-15T00:00:00.000Z,"54,56",COUNTY,WE,2117
182630, ,567,0,0,0,0,301,300,351,350,1,742,2007-01-26T00:00:00.000Z,567,SOUTH 32ND ST,SOUTH 30TH ST,I, ,ST,W,PURCELLVILLE, ,1999-10-26T00:00:00.000Z, ,PURCELLVILLE,WE, 
182631, ,963,0,0,0,0,1,2,19,18,1,5112,2006-02-07T00:00:00.000Z,963,EAST MAPLE AV,END,PROVIDENCE, ,SQ, ,STERLING,PROVIDENCE VILLAGE,1911-01-01T00:00:00.000Z,1,COUNTY,NS,PAE-U
182632, ,957,0,0,0,0,230,247,232,249,1,2677,2006-02-07T00:00:00.000Z,957,MARKWOOD DR,MARKWOOD DR,PRIMAVERA, ,CIR, ,STERLING,ENVIRONS,1911-01-01T00:00:00.000Z,3/4,COUNTY,WE,1636
182633, ,2766,42121,42120,42161,42160,0,0,0,0,4,292,,2766,JAMES MONROE HWY,JAMES MONROE HWY,DEMORY, ,TE, ,LEESBURG,HY-WAY TRAILER PARK,1992-07-08T00:00:00.000Z, ,COUNTY,WE,PAE-R
182634, ,972,0,0,0,0,2,0,14,0,4,2158,2006-02-07T00:00:00.000Z,972,SPOTSWOOD RD,MARIAN CT,QUINCY, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,T7A,COUNTY,NS,PAE-U
182635, ,249,22325,22324,22355,22354,0,0,0,0,1,5002,,249,NORTH FILLMORE AV,EAST MAPLE AV,CIRCLE, ,DR, ,STERLING,STERLING PARK,1997-04-22T00:00:00.000Z, ,COUNTY,NS,1401
182636, ,964,22301,22300,22349,22348,0,0,0,0,1,5003,,964,EAST MAPLE AV,CIRCLE DR,PROVIDENCE VILLAGE, ,DR, ,STERLING,PROVIDENCE VILLAGE,1996-05-01T00:00:00.000Z, ,COUNTY,NS,1535
182637, ,956,0,0,0,0,2,1,8,9,1,2395,2006-02-07T00:00:00.000Z,956,RUTHERFORD CIR,END,PRESCOTT, ,CT, ,STERLING,COUNTRYSIDE,1911-01-01T00:00:00.000Z,5E,COUNTY,WE,1966
182638, ,1228,41969,41968,42135,42134,0,0,0,0,1,308,,1228,LOYALTY RD,JAMES MONROE HWY,STUMPTOWN, ,RD, ,COUNTY, ,1992-07-08T00:00:00.000Z, ,COUNTY,WE,662
