OBJECTID,ZONECLASS,ZONEDESC,LASTUPDATE,LASTEDITOR,ACCOUNT,NOTES,SHAPE_Length,SHAPE_Area
53148,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 52   A      6B1,,2716.394239,435528.707866
54282,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  7  11,,506.394503,6288.306728
53149,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 52   6      2B,,1139.952567,80114.967414
53150,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 52   A     18,,3121.186598,399840.934814
54283,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  4   3,,468.172867,5416.556255
54284,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 22D  2     35,,848.6846,11917.068102
54285,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23E  2     11,,912.579294,34674.747279
53151,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 67   A     36A,,2398.522255,277336.342491
54286,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 15B  6    122,,836.699111,12098.727507
54287,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 15B  6    105,,294.69046,2930.881646
53152,"R-MF,C","Residential - Multi Family, Conditional",2007-03-06T00:00:00.000Z,, 20F  2      4,,915.339408,35502.931628
54288,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30   A     51, ,2104.004378,232201.141181
53153,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20   A     90A,,998.330262,52284.805254
53154,"R-MF,C","Residential - Multi Family, Conditional",2007-03-06T00:00:00.000Z,, 20F  2      2,,919.865329,36040.013852
54289,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30   A     52A, ,3323.385315,539846.456889
53155,"R-MF,C","Residential - Multi Family, Conditional",2007-03-06T00:00:00.000Z,, 17   A      9,,5430.555983,747110.078194
54290,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 18   A     13,,357.732729,8305.068461
54291,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 18   A     12,,1058.690144,39212.643356
53156,"R-MF,C","Residential - Multi Family, Conditional",2007-03-06T00:00:00.000Z,, 17   A      9B,,1276.641564,89333.935903
54292,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 18   A    141,,1218.365659,85263.802125
53157,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 71   A     46,,1026.863667,34812.997728
54293,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20   A     89,,1295.406505,62195.855922
53158,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 71   A     52,,1455.09114,106956.302516
54294,B-HC,Business - Heavy Commercial,2009-11-02T00:00:00.000Z,, 20   A     87,,1525.802631,111953.284547
54295,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20   A     87B,,1581.974701,115560.319385
53159,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 71   B      1,,2052.257047,216939.064957
54296,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20   A     88A,,1150.116439,37780.921085
53160,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 32   A    150G, ,1150.067528,54555.77313
53161,A-1,Agricultural,2005-07-01T00:00:00.000Z,,104   A     60C,,1450.236695,130662.042332
54297,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 36   A     43,,10441.298517,5075464.354087
53162,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 26   A     49C,,1232.708416,60190.159532
54298,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 36   A     26C,,7641.735337,1196437.904739
53163,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13C  4      9B1,,1310.121517,33706.604126
54299,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 36   A     26D,,3704.106628,633780.565624
53164,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12K  2     11,,617.240036,18036.994152
54300,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  1      8,,251.601501,2238.645163
53165,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 18E  1      4,,600.983607,20188.065373
54301,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  1      2,,126.644742,253.851302
53166,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 17   A     36C2,,4509.565217,581998.238389
54302,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  2  J  11,,273.545602,1508.434503
53167,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 18E  1      6,,589.737439,20388.792795
54303,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  2  J   8,,435.253383,11141.574582
53168,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 18   A     30B,,4765.690902,591619.028122
54304,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  2  J   7,,228.322459,2541.91904
54305,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  2  J  12,,272.170545,939.487768
53169,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 90   A     23B,,1760.810857,178097.295931
54306,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 22H  2     23,,767.910187,25560.837308
53170,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   A     21,,12880.644541,4653951.515987
54307,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  1     28,,450.830818,5134.799269
54308,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  1     29,,448.001994,4920.109533
53171,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   A     19,,539.458,13899.883243
54309,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  1     36,,451.21841,5678.929405
53172,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  1      1, ,640.904792,21080.409345
54310,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  7     11,,935.502775,42303.864078
53173,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     41, ,8823.419721,2286545.696754
53174,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   9      1,,1237.960578,54009.218776
54311,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  1     20,,454.849818,4991.481221
53175,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34C  1     11,,1048.054582,42188.592429
54312,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  7     27,,1110.50127,62952.992906
53176,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34C  1     13,,930.444204,36303.334066
54313,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12   A     74,,3731.310898,765616.885869
53177,A-1,Agricultural,2005-08-15T00:00:00.000Z,, 34   A     15,,2817.087284,330729.161674
54314,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  1      1,,586.730607,18937.514784
53178,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   1      4B,,1205.454242,84936.568144
54315,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  1     36,,887.399268,41293.567914
54316,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 15  14      1B,,8135.103855,3440181.112623
53179,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 76   A      8,,4394.355684,568637.474548
54317,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 30     28,ZONED BY THE TOWN OF BROOKNEAL,365.067893,6366.634977
53180,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  6      5, ,1517.456227,102432.291278
54318,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   1      5B,,2467.541039,366399.081734
53181,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5      1, ,717.361611,25683.457104
53182,"R-MF,C","Residential - Multi Family, Conditional",2007-03-06T00:00:00.000Z,, 20F  2      3,,917.179259,35738.077105
54319,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   6      4,,12311.927292,5550994.202889
53183,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20   3      1,,4206.643138,838510.119685
54320,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   A      4,,5978.959221,2138595.063136
53184,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 20   3      2,,7973.818599,2126269.081207
54321,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   B      7,,5960.275845,1469116.510242
53185,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 20   3      2A,,4477.492148,891425.329548
54322,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   2      2,,7900.157083,2429427.472744
53186,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E 14      7,,666.609299,24732.681988
54323,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   A     24A,,1944.20828,127740.560025
53187,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E 14      6,,638.410496,23701.076411
54324,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 25C 11  1   4,,4202.527064,532128.308781
54325,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 23F  2     40,,823.277789,39576.05966
53188,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E 14      5,,850.972746,35460.475794
53189,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E 14      4,,1087.746633,46075.557248
53194,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 46  12      4,,2041.69979,160209.386146
54326,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  1    259,,700.745957,24609.260731
53195,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A     15, ,1563.141661,55026.196068
54327,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   A     66B,,4973.846082,1334094.520902
53196,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A     16, ,2821.83687,410975.037403
53197,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A     18, ,3041.619125,222492.738067
54328,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  7     28,,1057.260217,44543.020077
53198,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A     23, ,729.521124,27953.67564
54329,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 17   A     91E,,2176.778282,288717.495616
53199,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A     25, ,834.339181,42631.661096
54330,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 17   A     91F,,3158.023343,329241.469002
53200,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 41   A     20C, ,1444.841514,95405.801066
54331,999,N/A,2005-07-01T00:00:00.000Z,, 40   A      7,OUTSIDE OF COUNTY,6015.459059,1688149.161587
54332,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 27 11  10,ZONED BY THE TOWN OF BROOKNEAL,583.634701,7121.411911
53201,R-SF,Residential - Single Family,2008-07-23T00:00:00.000Z,, 68G  6      5,,526.640412,15702.674136
54333,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 27 11  11,ZONED BY THE TOWN OF BROOKNEAL,585.394611,6877.223345
53202,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68   A     73,,867.379009,43804.398974
54334,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21B  1    105,,668.37376,26259.643573
53203,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68   A     74,,1104.056159,67202.247056
54335,R-MH,Residential - Manufactured Housing,2007-03-06T00:00:00.000Z,, 21   A     48,,1976.211438,176405.378409
53204,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   A     11A,,7189.106052,2375432.985265
54336,999,N/A,,, 21G  2  J  12,OUTSIDE OF COUNTY,591.112362,21902.261106
53205,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  7  17,,469.672702,5282.822482
53206,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 22C  6  4   8,,459.035333,4931.800967
54337,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  1      9,,334.52641,1346.933987
53207,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21D  5  A  13,,576.427858,19371.851982
54338,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 22H  2     28,,757.348175,24368.954482
53208,"B-HC,C","Business - Heavy Commercial, Conditional",2006-12-04T00:00:00.000Z,, 21   A    222,,1379.929094,73185.555339
54339,R-SF,Residential - Single Family,2014-03-04T00:00:00.000Z,GIS, 22H  1      1,Rezoned from B-LC on 3/4/2014,1079.126321,68119.811861
53209,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33F  2      3, ,1069.664845,45230.698792
54340,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 22H  2     10,,641.086878,20199.333833
53210,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     31, ,7208.680092,2531461.168424
54341,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 22H  2      8,,624.456595,19144.921372
53211,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  4     10, ,656.758275,23014.090688
54342,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 22H  2     17,,664.773577,23492.065513
53212,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  4      8, ,721.701198,32035.4452
54343,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  2     43,,452.046089,5556.088873
53213,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5      5, ,700.676122,25036.651788
54344,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 17A  2     44,,441.931435,4562.964327
53214,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5      7, ,700.55074,24984.132462
54345,R-MH,Residential - Manufactured Housing,2007-03-06T00:00:00.000Z,,  9B  1     57,,2253.180561,248707.324384
53215,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  6      3, ,1851.071641,150369.256989
54346,R-MH,Residential - Manufactured Housing,2007-03-06T00:00:00.000Z,,  9B  1     59,,2099.840614,216481.16354
54347,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35D  2      8,,1626.247543,44880.934894
53216,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  6     13, ,827.281839,44425.358603
54348,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 21   7      3D1,,513.444179,15547.638081
53217,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     12, ,766.264272,32768.497923
53218,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     25, ,674.486652,25040.75412
54349,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21K  3      A,,931.555385,27550.541802
53219,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     22, ,650.13847,22481.48068
54350,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 38   A     31,,1816.146856,148634.811757
53220,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     15, ,740.000029,27644.755751
54351,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 24   A     37,,5638.717329,1383656.913795
53221,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     14, ,730.263328,24619.92036
53222,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20D  5  B   5,,3078.234941,162714.077662
54352,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 27   A     20,,2474.321782,324565.826959
54353,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   A      2,,3029.839517,507852.553093
53223,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20   A     90C,,662.717477,23347.065174
53224,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E 13      7,,910.747181,45164.705471
53225,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20E 14      8,,742.626756,34282.9096
53226,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 25F  2     17,,1781.49514,145851.759458
53227,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     63B,,2160.347894,273694.29404
53228,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35F  2      1,,1844.791678,141349.696538
53229,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30H  1     16, ,1573.518671,131778.058519
53230,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 22A  1      1A,,817.925666,31184.081335
53231,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  6      8, ,1518.167779,111762.587161
53232,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     20, ,649.348102,22486.760375
53233,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     19, ,648.657098,22425.386094
53234,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     18, ,648.80823,22446.024317
53235,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 33B  5     17, ,648.366784,22368.729301
53236,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,,<Null>,ROW,521.641478,4421.780211
53237,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20   3      B,,990.584877,61716.407797
53238,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   A      3D,,2750.607642,154520.473621
53239,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   A     43A,,5974.183833,1006230.643606
53240,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   4      3, ,6087.315248,1895276.327918
53241,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 18      I,ZONED BY THE TOWN OF BROOKNEAL,293.076746,1420.161261
53242,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 18      A,ZONED BY THE TOWN OF BROOKNEAL,473.587486,11281.109883
53243,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 18      E,ZONED BY THE TOWN OF BROOKNEAL,358.80063,7503.911199
53244,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A    117, ,621.48249,21113.273659
53245,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A    106A, ,526.009487,14955.64256
53246,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 32   A    116, ,1654.28328,117637.431723
53247,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13D  1     40,,1719.210276,167240.721365
53248,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13D  1     37,,1222.048777,73048.601012
53249,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13D  1     43,,1551.789588,90222.265097
53250,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13D  1     38A,,871.022555,31864.489277
53251,B-HC,Business - Heavy Commercial,2005-08-15T00:00:00.000Z,, 22   A      5,,6841.975637,681675.710181
53252,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     66,,4316.851386,799767.584897
53253,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 25   A     28A,,2219.670848,71023.172406
53254,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  1      3,,1072.89356,66419.202497
53255,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35E  3      1,,3415.474819,386089.072788
53256,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 31F  1      3, ,1453.11847,131142.322956
53257,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 31F  1     13, ,1774.460263,136602.356653
53258,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 21   A     97A,,762.578991,35976.86573
53259,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 20F  3     17,,2884.608906,287849.447919
53260,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 21   A     97,,1119.869753,74351.035142
53261,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   8      7A1,,923.870351,42811.945755
53262,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   A     17,,1280.055454,97182.765671
53263,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   8      2A,,1406.724536,119393.581959
53264,A-1,Agricultural,2005-07-01T00:00:00.000Z,,  9   8      3,,2722.894307,249222.394147
53265,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 18B  6  C   4,,673.450483,26133.164171
53266,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 18B  6  C   3,,616.18053,20865.470088
53267,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 27   A     73,,2201.517259,245184.32966
53268,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 18B  6  C   1,,615.018798,22058.337897
53269,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 22A  1      9,,1284.362635,102082.384424
53270,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A    106B, ,897.612537,48448.49173
53271,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A    106C, ,719.180056,10889.988049
53272,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A    106A1, ,536.24642,14639.254919
53273,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 32   A    109, ,676.201703,27213.317528
