OBJECTID,PAR_GPIN,PCDESC,LEGAL1,DISTNUM,PROPCLAS,ZONING,OWNER1,MAILADDR,MAILCITY,MAILSTAT,MAILZIP,AREA_DOC,SHAPEarea,SHAPElen
1332,24164737670000,PUBLIC UTILITIES,,,,,,,,,,,375.660439,78.202366
1333,24173176060000, ,,,,,,,,,,,129665.707896,2906.687496
1334,24173245760000,PUBLIC UTILITIES,,,,,,,,,,,1504.624283,163.379037
1335,24175155880000,PARKS AND RECREATION,,,,,,,,,,,32029.788952,736.486966
1336,24175473060000, ,,,,,,,,,,,348.227249,91.817574
1337,24175443970000, ,,,,,,,,,,,1436.273095,157.981678
1338,24175428010000, ,,,,,,,,,,,1505.090359,189.287466
1339,24175437540000, ,,,,,,,,,,,1283.855482,169.684663
1340,24175426670000, ,,,,,,,,,,,1649.1656,170.142518
1341,24175417600000, ,,,,,,,,,,,682.506703,104.724129
1342,24175417010000, ,,,,,,,,,,,537.960838,101.633098
1343,24174570580000,PUBLIC UTILITIES,,,,,,,,,,,232.536543,60.996738
1344,24174388860000, ,,,,,,,,,,,2214.457287,192.679651
1345,24174329250000, ,,,,,,,,,,,2694.654307,217.431466
1346,24174421210000, ,,,,,,,,,,,2603.975347,213.620908
1347,24174451720000, ,,,,,,,,,,,2165.163563,201.085076
1348,24173481180000,PUBLIC UTILITIES,,,,,,,,,,,244.280712,62.529017
1349,24175329640000, ,,,,,,,,,,,202.574502,158.918646
1350,24175432010000, ,,,,,,,,,,,482.736679,91.479594
1351,24175421850000, ,,,,,,,,,,,246.80036,64.906057
1352,24175700960000, ,,,,,,,,,,,50628.701798,1249.669067
1353,24173684430000, ,,,,,,,,,,,8430.625701,482.499062
1354,24173792600000,PARKS AND RECREATION,,,,,,,,,,,73148.115254,1328.139245
1355,24175668150000, ,,,,,,,,,,,1775.045569,202.72273
1356,24175667060000,SCHOOLS,,,,,,,,,,,500.537049,92.620357
1357,24173976350000,PUBLIC UTILITIES,,,,,,,,,,,13.911672,15.368758
1358,24183176110000,PUBLIC UTILITIES,,,,,,,,,,,343.054739,74.567022
1359,24183796500000,PUBLIC UTILITIES,,,,,,,,,,,273.986297,67.293305
1360,24185588240000,PUBLIC UTILITIES,,,,,,,,,,,450.56576,115.811469
1361,24184787450000,PARKS AND RECREATION,,,,,,,,,,,4842.921797,282.685357
1362,24184767840000,PARKS AND RECREATION,,,,,,,,,,,4470.483975,264.768215
1363,24184968110000,PUBLIC UTILITIES,,,,,,,,,,,593.23775,100.398283
1364,24195893920000,PUBLIC UTILITIES,,,,,,,,,,,104.321374,43.385366
1365,24195969370000,PUBLIC UTILITIES,,,,,,,,,,,57.576821,30.367333
1366,24147873200000,PUBLIC UTILITIES,,,,,,,,,,,9082.095372,393.232953
1367,24156185240000,PUBLIC UTILITIES,,,,,,,,,,,520.422779,91.469691
1368,24148966150000,PUBLIC UTILITIES,,,,,,,,,,,2442.975482,251.000131
1369,24158178470000,PARKS AND RECREATION,,,,,,,,,,,2928.724244,278.350101
1370,24156328420000,PARKS AND RECREATION,,,,,,,,,,,9967.134704,467.752986
1371,24156452510000,PARKS AND RECREATION,,,,,,,,,,,1551.208133,271.822868
1372,24157317320000,PUBLIC UTILITIES,,,,,,,,,,,373.945304,78.035019
1373,24158361540000,PARKS AND RECREATION,,,,,,,,,,,31449.274223,723.694268
1374,24157541460000,SCHOOLS,,,,,,,,,,,134917.703334,1558.628759
1375,24167086360000,PARKS AND RECREATION,,,,,,,,,,,834259.746177,4748.565164
1376,24156801330000, ,,,,,,,,,,,2731.979797,248.853999
1377,24156800980000, ,,,,,,,,,,,1650.699407,203.193992
1378,24168306150000,PUBLIC UTILITIES,,,,,,,,,,,667.888612,112.635071
1379,24166437170000, ,,,,,,,,,,,1006.240834,179.218667
1380,24176176590000, ,,,,,,,,,,,86203.09247,1677.561748
1381,24178208900000, ,,,,,,,,,,,74865.863561,1273.48487
1382,24177161940000,PUBLIC WORKS,,,,,,,,,,,53188.229636,1259.318783
1383,24178007860000, ,,,,,,,,,,,6121.125525,382.053373
1384,24177026840000,PUBLIC UTILITIES,,,,,,,,,,,349.550541,77.428293
1385,24177173760000,PUBLIC WORKS,,,,,,,,,,,24249.642849,994.559444
1386,24177218660000, ,,,,,,,,,,,14236.819036,526.779825
1387,24177248660000, ,,,,,,,,,,,6502.193351,360.603689
1388,24176256900000, ,,,,,,,,,,,4330.040797,303.106862
1389,24178158650000, ,,,,,,,,,,,11315.172472,519.917245
1390,24178115670000, ,,,,,,,,,,,1060.813151,173.55286
1391,24176297400000, ,,,,,,,,,,,14361.569969,532.128843
1392,24177247710000, ,,,,,,,,,,,13681.320595,509.811803
1393,24176254750000, ,,,,,,,,,,,8678.537532,379.587809
1394,24178173770000, ,,,,,,,,,,,2940.80188,251.566514
1395,24178163200000, ,,,,,,,,,,,8201.516455,536.637219
1396,24176251790000, ,,,,,,,,,,,12993.499083,606.777473
1397,24178116110000, ,,,,,,,,,,,2415.770572,218.752589
1398,24178108790000, ,,,,,,,,,,,21130.94357,657.685334
1399,24176284620000, ,,,,,,,,,,,14556.96183,534.81399
1400,24177244230000, ,,,,,,,,,,,14650.233663,534.835623
1401,24177294770000, ,,,,,,,,,,,5672.264843,298.178846
1402,24177291780000, ,,,,,,,,,,,9574.949581,391.162905
1403,24177241280000, ,,,,,,,,,,,14402.078749,531.408699
1404,24176281770000, ,,,,,,,,,,,14478.699909,532.916724
1405,24176211420000, ,,,,,,,,,,,969.667069,128.903777
1406,24176159070000, ,,,,,,,,,,,3843.741635,373.974536
1407,24176189780000, ,,,,,,,,,,,13756.662289,514.866972
1408,24177147420000, ,,,,,,,,,,,572.135641,108.034598
1409,24177149420000, ,,,,,,,,,,,8535.252404,434.930834
1410,24177159180000, ,,,,,,,,,,,4019.712547,304.402733
1411,24178160780000, ,,,,,,,,,,,59188.63308,2910.990027
1412,24178182500000, ,,,,,,,,,,,1761.950538,164.194733
1413,24177301860000, ,,,,,,,,,,,13858.691196,508.602062
1414,24177548230000,PUBLIC UTILITIES,,,,,,,,,,,8119.262307,374.948703
1415,24178580670000, ,,,,,,,,,,,5086.269865,297.244814
1416,24176479470000,PUBLIC UTILITIES,,,,,,,,,,,222.956488,59.58333
1417,24176377610000,PARKS AND RECREATION,,,,,,,,,,,711.121696,153.786456
1418,24179504100000,PUBLIC UTILITIES,,,,,,,,,,,287.647098,68.426393
1419,24177340270000, ,,,,,,,,,,,266.159998,79.142888
1420,24177315460000, ,,,,,,,,,,,33986.481648,765.639498
1421,24176376010000,PARKS AND RECREATION,,,,,,,,,,,3240.558612,249.84108
1422,24176344820000,PARKS AND RECREATION,,,,,,,,,,,4925.882958,351.775646
1423,24176385560000, ,,,,,,,,,,,239.309897,74.903093
1424,24176384550000, ,,,,,,,,,,,6640.290113,360.619353
1425,24177510240000,PARKS AND RECREATION,,,,,,,,,,,3881.554969,290.518658
1426,24178818180000,PUBLIC UTILITIES,,,,,,,,,,,7921.329938,433.81063
1427,24178803550000, ,,,,,,,,,,,60894.627127,1146.548974
1428,24177798050000, ,,,,,,,,,,,39937.962106,1349.5633
1429,24178759390000, ,,,,,,,,,,,1182.412591,231.911707
1430,24178771580000, ,,,,,,,,,,,3984.845532,299.542725
1431,24176732990000, ,,,,,,,,,,,2624.04044,329.468659
1432,24186194870000,PUBLIC UTILITIES,,,,,,,,,,,75.368853,34.91633
1433,24188171330000,PUBLIC UTILITIES,,,,,,,,,,,115162.810128,1325.847809
1434,24178945950000,PARKS AND RECREATION,,,,,,,,,,,7218.611549,384.381148
1435,24176986820000, ,,,,,,,,,,,946.325927,137.323848
1436,24187347960000, ,,,,,,,,,,,1667.939937,212.706096
1437,24186423050000, ,,,,,,,,,,,995.182575,163.418411
1438,24187259050000,PUBLIC UTILITIES,,,,,,,,,,,361.638148,76.068347
1439,24188495230000,PUBLIC UTILITIES,,,,,,,,,,,260.200447,64.804257
1440,24186402220000,PUBLIC UTILITIES,,,,,,,,,,,233.5324,61.13794
1441,24186506400000, ,,,,,,,,,,,1249.758009,191.869788
1442,24188704180000,PUBLIC UTILITIES,,,,,,,,,,,2383.155126,245.929294
1443,24188873200000,PUBLIC UTILITIES,,,,,,,,,,,14.066515,15.124327
1444,24198102350000, ,,,,,,,,,,,441.863572,170.539413
1445,24198161270000, ,,,,,,,,,,,55481.050749,1808.830253
1446,24198231480000, ,,,,,,,,,,,45452.768656,1304.864322
1447,24197184530000,PUBLIC UTILITIES,,,,,,,,,,,70.707344,34.999602
1448,24196710010000, ,,,,,,,,,,,582.789794,312.390446
1449,25106026990000, ,,,,,,,,,,,444152.422981,7685.432573
1450,24200908120000, ,,,,,,,,,,,6170.557333,345.006185
1451,24230778080000,PARKS AND RECREATION,,,,,,,,,,,143224.148079,2987.12587
1452,24139594820000,PARKS AND RECREATION,,,,,,,,,,,13210.881719,497.278755
1453,24230907950000,PARKS AND RECREATION,,,,,,,,,,,11299.295662,495.151553
1454,24240245730000, ,,,,,,,,,,,61934.997908,3472.813649
1455,24149056420000,PUBLIC UTILITIES,,,,,,,,,,,881.240321,131.455956
1456,24253116250000,PARKS AND RECREATION,,,,,,,,,,,155869.755454,1591.919008
1457,24159389260000,PARKS AND RECREATION,,,,,,,,,,,18026.534374,639.509305
1458,24250297170000,PUBLIC UTILITIES,,,,,,,,,,,1040.183822,131.407054
1459,24159387660000,PUBLIC UTILITIES,,,,,,,,,,,761.027911,118.142793
1460,24159476750000,PARKS AND RECREATION,,,,,,,,,,,14271.396322,572.089517
1461,24159734180000,PUBLIC UTILITIES,,,,,,,,,,,441.380807,88.890874
1462,24250955700000,PARKS AND RECREATION,,,,,,,,,,,1860198.950281,6855.347364
1463,24159945960000, ,,,,,,,,,,,17905.278423,1245.511892
1464,24169876530000,PARKS AND RECREATION,,,,,,,,,,,225438.795448,3068.591213
1465,24169965060000, ,,,,,,,,,,,96450.074569,1589.225817
1466,24179063900000,PUBLIC WORKS,,,,,,,,,,,90718.307626,1638.059434
1467,24179096490000, ,,,,,,,,,,,5305.032376,421.54279
1468,24270182820000, ,,,,,,,,,,,64834.979457,2695.508685
1469,24271021400000,PUBLIC UTILITIES,,,,,,,,,,,290.136177,68.75337
1470,24270275350000,PUBLIC UTILITIES,,,,,,,,,,,859.461142,120.895946
1471,24179515860000, ,,,,,,,,,,,11206.023432,423.537675
1472,24271541220000, ,,,,,,,,,,,102431.595323,2716.628431
1473,24270452670000, ,,,,,,,,,,,82.708816,59.044816
1474,24271593050000, ,,,,,,,,,,,1089.907649,137.954907
1475,24179452430000, ,,,,,,,,,,,2483.130754,327.996748
1476,24271669350000, ,,,,,,,,,,,1036.197651,145.685579
1477,24271701690000, ,,,,,,,,,,,4385.682947,267.615955
1478,24271726110000, ,,,,,,,,,,,11263.385876,482.799935
1479,24271705160000, ,,,,,,,,,,,6355.771805,342.429371
1480,24271708530000, ,,,,,,,,,,,20320.701374,589.954682
1481,24271811280000, ,,,,,,,,,,,1017.917369,144.581455
1482,24271813430000, ,,,,,,,,,,,3082.515935,222.284201
1483,24271806570000, ,,,,,,,,,,,1048.251768,146.139851
1484,24270728900000, ,,,,,,,,,,,464.54885,88.43937
1485,24270737050000, ,,,,,,,,,,,435.068725,86.4312
1486,24270737670000, ,,,,,,,,,,,876.846572,134.779387
1487,24270736690000, ,,,,,,,,,,,1447.980544,154.567216
1488,24270746450000, ,,,,,,,,,,,786.681665,135.153478
1489,24270748830000, ,,,,,,,,,,,838.273548,139.136499
1490,24270758630000, ,,,,,,,,,,,1395.33715,179.83447
1491,24270768080000, ,,,,,,,,,,,508.502614,95.663599
1492,24270769900000, ,,,,,,,,,,,666.750334,111.100176
1493,24270777070000, ,,,,,,,,,,,6334.993189,353.545138
1494,24270795240000, ,,,,,,,,,,,2708.012921,205.177668
1495,24270736600000, ,,,,,,,,,,,486.633031,95.12286
1496,24270746910000, ,,,,,,,,,,,799.78302,135.515718
1497,24270694300000, ,,,,,,,,,,,1024.536101,144.84013
1498,24270692670000, ,,,,,,,,,,,1027.154249,145.111948
1499,24179723220000, ,,,,,,,,,,,198.055902,124.393621
1500,14979348980000, ,,,,,,,,,,,1028.442697,151.875956
1501,24271946220000,PARKS AND RECREATION,,,,,,,,,,,1786.176375,176.839167
1502,24280044960000, ,,,,,,,,,,,124.666431,110.774713
1503,24271937960000,PARKS AND RECREATION,,,,,,,,,,,4456.479976,270.17788
1504,24280188470000, ,,,,,,,,,,,977.729084,129.142419
1505,24271953610000, ,,,,,,,,,,,159.838008,120.573494
1506,24280272420000,PARKS AND RECREATION,,,,,,,,,,,1277.039648,158.35977
1507,24189189940000, ,,,,,,,,,,,2071.331238,184.383849
1508,24189616240000,PUBLIC UTILITIES,,,,,,,,,,,51.540065,30.930284
1509,24189911430000, ,,,,,,,,,,,10093.818562,428.476393
1510,24189832470000, ,,,,,,,,,,,51105.683813,1562.71292
1511,24262991740000,PUBLIC UTILITIES,,,,,,,,,,,238.221593,61.730855
1512,24264734090000, ,,,,,,,,,,,186.668493,57.455904
1513,24272296170000, ,,,,,,,,,,,1513.596267,163.703429
1514,24272291500000, ,,,,,,,,,,,812.964556,136.718193
1515,24273200060000, ,,,,,,,,,,,392.198225,79.281118
1516,24272291840000, ,,,,,,,,,,,697.604674,111.388063
1517,24273201380000, ,,,,,,,,,,,603.942034,107.835805
1518,24273201930000, ,,,,,,,,,,,736.751096,114.81431
1519,24273200570000,SCHOOLS,,,,,,,,,,,838.324982,120.15876
1520,24273230030000, ,,,,,,,,,,,1089.711912,152.319545
1521,24273139180000, ,,,,,,,,,,,1089.710046,152.319349
1522,24273138430000, ,,,,,,,,,,,3269.124995,228.706268
1523,24272100650000, ,,,,,,,,,,,681.218305,110.017807
1524,24272111000000, ,,,,,,,,,,,698.90196,110.99498
1525,24272112620000, ,,,,,,,,,,,305.156297,71.021384
1526,24272123220000, ,,,,,,,,,,,489.743907,98.272227
1527,24272111240000, ,,,,,,,,,,,690.172951,110.50956
1528,24273109640000, ,,,,,,,,,,,10145.061698,496.661987
1529,24273136890000, ,,,,,,,,,,,3269.048612,228.702301
1530,24273144390000, ,,,,,,,,,,,4065.279485,255.483168
1531,24272220020000,PUBLIC WORKS,,,,,,,,,,,24968.786417,1046.685547
1532,24273143210000,PUBLIC WORKS,,,,,,,,,,,1666.164624,178.620075
1533,24273086040000,PARKS AND RECREATION,,,,,,,,,,,109766.929417,3223.36594
1534,24273126020000,PUBLIC WORKS,,,,,,,,,,,707.586112,113.461292
1535,24273125260000, ,,,,,,,,,,,177.94285,56.37427
1536,24272267770000, ,,,,,,,,,,,2173.184706,273.727803
1537,24272286560000, ,,,,,,,,,,,1030.138501,145.485443
1538,24272284120000, ,,,,,,,,,,,5355.510629,306.681833
1539,24272276530000, ,,,,,,,,,,,810.264617,140.789453
1540,24272078910000,PUBLIC WORKS,,,,,,,,,,,59021.250842,2666.11524
1541,24272553170000, ,,,,,,,,,,,1209.966124,156.538617
1542,24272553220000, ,,,,,,,,,,,1064.484639,151.437558
1543,24272493100000, ,,,,,,,,,,,209628.058634,4231.402355
1544,24272701660000,PARKS AND RECREATION,,,,,,,,,,,930.312829,122.004485
1545,24340181030000,PUBLIC UTILITIES,,,,,,,,,,,3220.081202,227.870064
1546,24340553050000, ,,,,,,,,,,,27243.764986,1391.297385
1547,24341152010000,PARKS AND RECREATION,,,,,,,,,,,2945.437488,241.949368
1548,24341121810000, ,,,,,,,,,,,1543.667017,157.347301
1549,24342016920000, ,,,,,,,,,,,124657.298872,3913.549351
1550,24341169960000, ,,,,,,,,,,,45045.970576,2842.660849
1551,24341120300000, ,,,,,,,,,,,6818.576009,383.848321
1552,24334075620000,PUBLIC UTILITIES,,,,,,,,,,,2172.765015,186.497956
1553,14773225700000,PUBLIC UTILITIES,,,,,,,,,,,544.504924,101.022171
1554,14772230090000,PUBLIC UTILITIES,,,,,,,,,,,1992.316222,216.091562
1555,15704311020000,PUBLIC UTILITIES,,,,,,,,,,,469.077556,96.687738
1556,15704335140000, ,,,,,,,,,,,2184.617243,190.863597
1557,14891314170000, ,,,,,,,,,,,15535.658424,493.18
1558,14890239830000,PUBLIC UTILITIES,,,,,,,,,,,480.160878,101.337828
1559,14863625770000,PARKS AND RECREATION,,,,,,,,,,,30893.534096,972.965143
1560,24158711600000,PARKS AND RECREATION,,,,,,,,,,,612991.246775,4518.363638
1561,24158755430000, ,,,,,,,,,,,182.475489,103.592294
1562,24157795640000, ,,,,,,,,,,,197.790195,111.864841
1563,14947209690000, ,,,,,,,,,,,173976.622142,1901.774032
1564,24197018170000,PUBLIC UTILITIES,,,,,,,,,,,233.969112,85.25796
1565,24195261350000,PUBLIC UTILITIES,,,,,,,,,,,93.930796,47.308219
1566,24194174920000,PUBLIC UTILITIES,,,,,,,,,,,158.56184,57.438671
1567,24180211250000,PUBLIC UTILITIES,,,,,,,,,,,232.585982,61.0033
1568,14744783690000,PARKS AND RECREATION,,,,,,,,,,,6429.045494,345.392184
1569,24171741740000, ,,,,,,,,,,,849.923953,127.18456
1570,24333221560000, ,,,,,,,,,,,12726.431247,721.911557
1571,24333302670000, ,,,,,,,,,,,118654.516127,5471.492468
1572,24332359370000, ,,,,,,,,,,,2509.176074,303.761756
1573,24332443670000, ,,,,,,,,,,,2786.921167,330.832539
1574,24332437140000, ,,,,,,,,,,,3487.768962,405.439849
1575,24331693480000, ,,,,,,,,,,,7925.395653,712.456793
1576,14759381890000,PARKS AND RECREATION,,,,,,,,,,,600.164705,125.929634
1577,24152620590000,PUBLIC UTILITIES,,,,,,,,,,,621.712268,100.137021
1578,24152589670000,SCHOOLS,,,,,,,,,,,118042.854504,1420.469531
1579,24179076080000, ,,,,,,,,,,,6359.356463,419.078524
1580,24179038450000, ,,,,,,,,,,,7236.6279,479.20891
1581,14763418950000,SCHOOLS,,,,,,,,,,,217538.491902,2016.150609
1582,24270976990000, ,,,,,,,,,,,864.719848,143.758288
1583,14668845750000, ,,,,,,,,,,,876.831102,131.602009
1584,14683295520000,PARKS AND RECREATION,,,,,,,,,,,6536.688815,329.711487
1585,14764918370000,PUBLIC UTILITIES,,,,,,,,,,,334.345807,75.72547
1586,14763978780000, ,,,,,,,,,,,4200.58677,376.327198
1587,14954684330000, ,,,,,,,,,,,10183.262915,504.67502
1588,14789624040000,PUBLIC UTILITIES,,,,,,,,,,,436.405399,83.91214
1589,14889819140000,PUBLIC UTILITIES,,,,,,,,,,,363.752194,76.305775
1590,14957105170000,PARKS AND RECREATION,,,,,,,,,,,100025.882473,1357.724464
1591,14932678080000,PUBLIC UTILITIES,,,,,,,,,,,889.803699,150.561272
1592,14661941780000,PUBLIC UTILITIES,,,,,,,,,,,766.280593,110.733438
1593,14955097290000,PARKS AND RECREATION,,,,,,,,,,,23550.704008,1027.411807
1594,14957162860000,PARKS AND RECREATION,,,,,,,,,,,67821.339447,1131.566145
1595,24049741510000, ,,,,,,,,,,,1004.543648,145.44301
1596,14956180840000,PUBLIC UTILITIES,,,,,,,,,,,265.320744,64.711359
1597,24179606830000, ,,,,,,,,,,,3874.310218,293.06198
1598,24178696300000,FIRE,,,,,,,,,,,8850.745965,381.341984
1599,24174723510000,PUBLIC UTILITIES,,,,,,,,,,,27.800249,21.111843
1600,14746427980000,PUBLIC UTILITIES,,,,,,,,,,,497.645422,88.493849
1601,14747478260000,PARKS AND RECREATION,,,,,,,,,,,228962.045262,2297.036271
1602,24168965500000, ,,,,,,,,,,,22597.62659,688.491876
1603,14954689940000, ,,,,,,,,,,,1779.515613,257.290622
1604,15903052310000,PARKS AND RECREATION,,,,,,,,,,,4045.02309,517.867742
1605,14748769660000, ,,,,,,,,,,,1846.697267,181.549314
1606,14749676210000,PUBLIC UTILITIES,,,,,,,,,,,229.420992,63.860201
1607,14840792020000,PARKS AND RECREATION,,,,,,,,,,,11451.380736,433.599102
1608,24130574570000, ,,,,,,,,,,,2129.894274,219.483961
1609,24152591700000, ,,,,,,,,,,,38278.632713,903.870894
1610,24049126550000, ,,,,,,,,,,,32416.639391,853.22745
1611,24048102620000, ,,,,,,,,,,,57474.949043,1847.463375
1612,14961166820000, ,,,,,,,,,,,8079.207648,382.253311
1613,14945492020000, ,,,,,,,,,,,8328.464606,713.24089
1614,14949744850000,PARKS AND RECREATION,,,,,,,,,,,4517.089016,374.591252
1615,14955100570000,PARKS AND RECREATION,,,,,,,,,,,4021.300672,282.073648
1616,14660309980000,PUBLIC UTILITIES,,,,,,,,,,,387.625353,83.087486
1617,24179404720000,PARKS AND RECREATION,,,,,,,,,,,6155.395142,451.741064
1618,24179474710000,PARKS AND RECREATION,,,,,,,,,,,1499.855943,342.145909
1619,14945234340000, ,,,,,,,,,,,194291.733822,2113.98842
1620,14946271010000, ,,,,,,,,,,,146257.894226,2155.884162
1621,14866802710000, ,,,,,,,,,,,949.939668,217.760895
1622,14865894700000, ,,,,,,,,,,,908.258418,133.479481
1623,14842746200000,SCHOOLS,,,,,,,,,,,1147.215878,136.555651
1624,14842746250000,SCHOOLS,,,,,,,,,,,292.949437,92.040527
1625,24341069040000, ,,,,,,,,,,,12130.652779,483.373322
1626,24341057940000,PUBLIC UTILITIES,,,,,,,,,,,1594.610004,159.898756
1627,24152423660000, ,,,,,,,,,,,22125.253605,659.792035
1628,23088887510000, ,,,,,,,,,,,25021.076189,646.552428
1629,14993877400000, ,,,,,,,,,,,1865.465824,852.896508
1630,14981351090000,PUBLIC UTILITIES,,,,,,,,,,,266.325497,65.711955
1631,14970626650000,PARKS AND RECREATION,,,,,,,,,,,1454.209808,227.02361
1632,14970646320000,PARKS AND RECREATION,,,,,,,,,,,5197.204044,364.353825
1633,14861441000000,PUBLIC UTILITIES,,,,,,,,,,,377.939485,77.877483
1634,15901171960000, ,,,,,,,,,,,3173.033183,383.658021
1635,24252923600000, ,,,,,,,,,,,451780.17664,2664.043204
1636,14938239600000,PUBLIC UTILITIES,,,,,,,,,,,828.223303,115.934992
1637,24142467350000,PUBLIC UTILITIES,,,,,,,,,,,353.430331,104.246493
1638,24270473270000, ,,,,,,,,,,,3241.439808,332.151493
1639,24176493120000, ,,,,,,,,,,,46949.730209,3828.34708
1640,24270423060000, ,,,,,,,,,,,4682.057584,439.265398
1641,24042941730000,PUBLIC UTILITIES,,,,,,,,,,,252.152026,63.357244
1642,24043914920000, ,,,,,,,,,,,143919.401651,2760.397013
1643,24152614750000,SCHOOLS,,,,,,,,,,,61933.061236,1242.287884
1644,24151548070000,SCHOOLS,,,,,,,,,,,232000.144405,2151.657883
1645,14858600250000,PUBLIC UTILITIES,,,,,,,,,,,637.784009,125.149223
1646,24036606940000, ,,,,,,,,,,,2581.041275,311.447182
1647,14794202230000, ,,,,,,,,,,,1112.376815,218.060609
1648,14970626860000,PARKS AND RECREATION,,,,,,,,,,,208.323662,176.545816
1649,24040746770000,PARKS AND RECREATION,,,,,,,,,,,343062.92593,2911.380827
1650,15905057290000,PARKS AND RECREATION,,,,,,,,,,,1668.315526,213.947802
1651,14878914600000,PUBLIC UTILITIES,,,,,,,,,,,261.746506,65.586005
1652,14962360570000, ,,,,,,,,,,,1118.05282,134.905638
1653,14565244480000,PUBLIC UTILITIES,,,,,,,,,,,267.732763,66.365479
1654,24098151910000,PUBLIC UTILITIES,,,,,,,,,,,698.404518,106.772896
1655,24270630010000,SCHOOLS,,,,,,,,,,,33118.542801,846.494949
1656,24041519300000,PARKS AND RECREATION,,,,,,,,,,,104462.763592,1752.216833
1657,24048751100000,PUBLIC UTILITIES,,,,,,,,,,,3252.098588,263.694723
1658,24048793000000, ,,,,,,,,,,,99517.813709,1811.608189
1659,24049767130000,SCHOOLS,,,,,,,,,,,82697.800834,1334.940933
1660,24171705710000, ,,,,,,,,,,,1395.797776,157.31987
1661,24166591710000,SCHOOLS,,,,,,,,,,,98929.462025,1450.229114
1662,24166535280000,PARKS AND RECREATION,,,,,,,,,,,80061.021222,1313.057202
1663,15705205620000,PUBLIC UTILITIES,,,,,,,,,,,182.333349,65.298464
1664,14746224010000, ,,,,,,,,,,,12574.39013,535.532688
1665,14687286140000,PARKS AND RECREATION,,,,,,,,,,,70416.021849,1214.267796
1666,14688228310000,PARKS AND RECREATION,,,,,,,,,,,15646.410816,546.233387
1667,14688124660000,PARKS AND RECREATION,,,,,,,,,,,150595.194159,2097.914418
1668,14687138510000,SCHOOLS,,,,,,,,,,,106960.593809,1358.987779
1669,14976370120000, ,,,,,,,,,,,36696.119905,880.688387
1670,24103855720000,PARKS AND RECREATION,,,,,,,,,,,18977.266348,616.355151
1671,24078467420000, ,,,,,,,,,,,416.27341,87.316
1672,24146699360000,PARKS AND RECREATION,,,,,,,,,,,8095.122988,429.43722
1673,14985174150000,PUBLIC UTILITIES,,,,,,,,,,,230.49852,60.191007
1674,14793256480000, ,,,,,,,,,,,375.746845,111.874001
1675,24141333610000,SCHOOLS,,,,,,,,,,,95984.925591,1505.593514
1676,14766889500000,PARKS AND RECREATION,,,,,,,,,,,8085.306321,642.206767
1677,14932325000000,PUBLIC UTILITIES,,,,,,,,,,,954.521215,152.144485
1678,14855225160000,SCHOOLS,,,,,,,,,,,411807.709281,2993.245933
1679,14854231010000,SCHOOLS,,,,,,,,,,,315936.77602,2671.7257
1680,14842794330000,SCHOOLS,,,,,,,,,,,97239.603612,1355.008377
1681,14841582690000, ,,,,,,,,,,,7814.154477,2053.274419
1682,14933545500000, ,,,,,,,,,,,16986.097418,707.292486
1683,14842377750000,PUBLIC UTILITIES,,,,,,,,,,,1105.777241,135.269164
1684,24078485170000, ,,,,,,,,,,,51.231497,34.832295
1685,24078467130000, ,,,,,,,,,,,12.984877,17.529845
1686,24078456820000, ,,,,,,,,,,,26.479683,25.042336
1687,24036526550000,PUBLIC UTILITIES,,,,,,,,,,,382.267397,77.814654
1688,14757687710000,PARKS AND RECREATION,,,,,,,,,,,57288.050605,1137.197014
1689,24178655100000, ,,,,,,,,,,,20819.486043,591.000916
1690,24179619810000, ,,,,,,,,,,,1634.87484,177.236025
1691,24179626270000, ,,,,,,,,,,,8238.859106,364.947457
1692,24144619430000, ,,,,,,,,,,,30494.741989,961.45904
1693,15901130970000, ,,,,,,,,,,,2238.38509,427.470517
1694,14642835420000,PUBLIC UTILITIES,,,,,,,,,,,577.051323,106.008067
1695,14678911660000, ,,,,,,,,,,,2037.808905,276.439121
1696,14979395790000, ,,,,,,,,,,,632.209136,100.734423
1697,14979396850000, ,,,,,,,,,,,645.765304,101.869467
1698,24272061080000, ,,,,,,,,,,,103597.85893,2271.856505
1699,24186162280000, ,,,,,,,,,,,6820.503364,363.334107
1700,24166780780000,PARKS AND RECREATION,,,,,,,,,,,244251.404871,3306.148234
1701,14680608220000, ,,,,,,,,,,,290.899211,107.458029
1702,14967252510000, ,,,,,,,,,,,238072.33855,4104.728521
1703,14778176580000, ,,,,,,,,,,,28184.989203,705.579615
1704,14778433100000, ,,,,,,,,,,,1175.0229,141.860187
1705,14944578550000, ,,,,,,,,,,,2311.685191,193.395587
1706,14944597340000, ,,,,,,,,,,,436.970384,97.619418
1707,14767978800000,PARKS AND RECREATION,,,,,,,,,,,1062057.340163,5465.736925
1708,14979394040000, ,,,,,,,,,,,131.330143,85.706626
1709,14979395510000, ,,,,,,,,,,,655.77582,102.498176
1710,14977583410000,PARKS AND RECREATION,,,,,,,,,,,5251.758794,316.211323
1711,24070309630000, ,,,,,,,,,,,5577.954737,425.531795
1712,24078495200000, ,,,,,,,,,,,330.848592,88.51831
1713,24078483470000, ,,,,,,,,,,,327.814955,93.733128
1714,14746742210000, ,,,,,,,,,,,30803.17161,1668.710382
1715,14965191190000, ,,,,,,,,,,,217182.581156,1982.695746
1716,14935593550000,PUBLIC UTILITIES,,,,,,,,,,,403.87258,81.222213
