OBJECTID,ZONE,LINK,ORDINANCE,ORDDATE,ZONEDFROM,ITEMNO,url,Shapearea
5428,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,3554.932911
4904,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,116955.040946
5436,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,503391.279453
4905,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,796.146924
4907,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,54294.599068
4908,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,158104.729926
5437,R-11,Residential - MF Corridor,42345,2006-07-18T00:00:00.000Z,C-2,060509B,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,179893.204413
5442,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,845679.093398
4909,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,71998.638987
5462,I-5,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-5DEWAINDI,77681.060404
4910,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,166381.395833
5465,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,19962.92204
5466,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,58700.557452
4911,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,127933.280146
5467,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,94625.527345
5468,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,6646.845006
4913,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,94870.41041
5470,I-5,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-5DEWAINDI,969.195581
4916,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,71613.087063
5471,I-5,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-5DEWAINDI,62492.676161
5472,I-5,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-5DEWAINDI,38062.267069
4917,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,113795.665092
5474,I-5,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-5DEWAINDI,34080.192575
4919,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,171818.394537
5483,R-6,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,323267.025557
5484,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,20719.91963
4920,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,88442.284954
5485,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,18092.459036
4922,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,89913.42464
5486,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,12371.580057
4923,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,135938.473069
5487,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,23563.86713
4924,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,80281.742617
5497,D-4,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-4DOCUCOCEDI,10082.843727
5501,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,64287.623404
4925,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,85913.447669
5502,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,6531.858357
4926,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,165714.539868
5503,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,47450.317004
5516,R-6,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,7123.595157
4927,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,50742.152887
5520,I-2,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-2LIINDI,50022.969448
4929,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,121808.21065
5523,OSP,Open Space, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,338930.984853
4930,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,120808.072983
5528,I-1,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-1LIINDI,10856.031609
4931,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,99723.0102
5530,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,101949.470609
4932,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,130379.362924
5532,R-7,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,6999.241856
4933,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,74426.201569
5553,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,184499.516857
4934,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,137977.221903
5564,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,14173.396342
5565,R-6,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,59451.409067
4935,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,30774.069175
5568,R-5,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,296799.346245
4936,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,144870.720174
5569,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,10955.372128
4939,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,153582.006609
5571,C-2,Commercial,44338,2011-08-23T00:00:00.000Z,R-12,110603,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,8618.985432
5574,IN-1,Institutional, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-2INDI,5462.179411
4941,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,84297.729208
5575,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,107969.254907
5585,R-6,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,69876.301584
4942,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,58855.948071
5586,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,9888.288273
5587,I-3,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-3GEINDI,4603.12599
4943,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,31834.904781
5588,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,2174.89212
4944,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,47603.742539
5590,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,69269.395663
5604,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,42132.219586
4945,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,156199.281187
5605,R-7,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,8178.202462
5620,R-12,Residential - MF Corridor,42710,2007-06-26T00:00:00.000Z,PDR3RDTO7THBAY,N/A,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,12425.056781
4946,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,127312.303618
5621,R-12,Residential - MF Corridor, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,39949.189925
5644,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,21668.049517
4947,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,200790.137121
5645,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,13413.082221
5658,UV,Residential - MF,42187,2006-02-28T00:00:00.000Z,C-2,051201,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-9UNVIDIUV,8883.637749
4948,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,171740.382354
5661,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,205816.474169
5662,IN-1,Institutional,42155,2006-01-31T00:00:00.000Z,C-2,051104,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-2INDI,59255.625184
4951,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,162662.264409
5675,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,50556.90993
5690,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,36124.994715
4953,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,228620.776526
5691,R-8,Residential - SF Traditional,42346,2006-07-18T00:00:00.000Z,C-2,060306,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,7847.369483
5703,R-8,Residential - SF Traditional,42391,2006-09-12T00:00:00.000Z,I-2,060606,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,11027.948922
4955,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,60598.558217
5704,I-2,Industrial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-2LIINDI,51332.071811
5705,R-6,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,66632.790547
4957,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,71182.467995
5706,R-8,Residential - SF Traditional,42390,2006-09-12T00:00:00.000Z,R-6,060609,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,10177.203159
4959,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,143606.492248
5709,C-2,Commercial,42440,2006-10-24T00:00:00.000Z,C-3,060814a,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,33135.992073
5710,C-2,Commercial, ,1899-12-30T00:00:00.000Z, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,24679.88298
4966,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,167866.593501
5714,R-8,Residential - SF Traditional, ,1899-12-30T00:00:00.000Z, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,81499.106838
4967,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,106879.008499
5719,C-2,Commercial,42532,2007-01-30T00:00:00.000Z,I-1,061010,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,77048.549441
4971,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,157827.64525
5722,I-5,Industrial, ,1899-12-30T00:00:00.000Z, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH7INDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH7INDI_7-5DEWAINDI,26186.853605
5741,HarborWalkPD,Residential - Residential Mixed,42403,1899-12-30T00:00:00.000Z,PD Watermark, ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTVAMSPAP_CH27PLDEPD.html#COCI_APXAZOOR_ARTVAMSPAP_CH27PLDEPD_27-21PLDEHAWA,45226.463998
4974,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,150792.276124
5755,PD-MUEB,Residential - Residential Mixed, ,1899-12-30T00:00:00.000Z, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTVAMSPAP_CH27PLDEPD.html#COCI_APXAZOOR_ARTVAMSPAP_CH27PLDEPD_27-22EABEPLDEMIUS-EBE,6893.090277
4977,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,295667.029326
5758,PD-MUEB,Residential - Residential Mixed, ,1899-12-30T00:00:00.000Z, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTVAMSPAP_CH27PLDEPD.html#COCI_APXAZOOR_ARTVAMSPAP_CH27PLDEPD_27-22EABEPLDEMIUS-EBE,112311.727334
4979,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,110709.835307
5768,R-12,Residential - MF Corridor, ,1899-12-30T00:00:00.000Z, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,195090.481075
4980,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,85596.624522
5770,R-8,Residential - SF Traditional, ,1899-12-30T00:00:00.000Z, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,204814.794761
4981,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,185212.310492
5771,R-8,Residential - SF Traditional, ,1899-12-30T00:00:00.000Z, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,140347.548624
4982,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,110976.338858
4983,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,44680.364756
4984,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,99082.399721
5772,OSP,Open Space, ,1899-12-30T00:00:00.000Z, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-6OPSPPRDIOS,4024692.978107
4986,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,157137.426282
4989,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,138569.462385
4994,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,108765.398124
4997,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,81265.702338
4998,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,47852.767734
