X,Y,FID,FEATURE,LOCATION,WARRANTYDA
-77.046852,38.806236,1720,Traffic Signal Hanging, ,
-77.125139,38.808785,685,Traffic Signal Hanging, ,
-77.057264,38.804005,1721,Traffic Signal Hanging, ,
-77.046849,38.805148,1722,Traffic Signal Hanging, ,
-77.125161,38.808783,686,Traffic Signal Hanging, ,
-77.057403,38.804105,1723,Traffic Signal Hanging, ,
-77.12528,38.80874,687,Traffic Signal Hanging, ,
-77.046814,38.805147,1724,Traffic Signal Pole, ,
-77.125277,38.80871,688,Traffic Signal Hanging, ,
-77.125274,38.808684,689,Traffic Signal Hanging, ,
-77.057407,38.804074,1725,Traffic Signal Hanging, ,
-77.121931,38.802656,690,Traffic Signal Hanging, ,
-77.046882,38.805152,1726,Traffic Signal Hanging, ,
-77.121905,38.802634,691,Traffic Signal Hanging, ,
-77.046795,38.804983,1727,Traffic Signal Pole, ,
-77.046907,38.805154,1728,Traffic Signal Hanging, ,
-77.121879,38.802611,692,Traffic Signal Hanging, ,
-77.054484,38.806022,1729,Traffic Signal Hanging, ,
-77.121856,38.802591,693,Traffic Signal Hanging, ,
-77.044858,38.804874,1730,Traffic Signal Pole, ,
-77.121844,38.802541,694,Traffic Signal Pole, ,
-77.122031,38.802708,695,Traffic Signal Pole, ,
-77.046795,38.805033,1731,Traffic Signal Hanging, ,
-77.054492,38.805996,1732,Traffic Signal Hanging, ,
-77.125026,38.808594,696,Traffic Signal Pole, ,
-77.125288,38.808775,697,Traffic Signal Pole, ,
-77.046798,38.805013,1733,Traffic Signal Hanging, ,
-77.054675,38.805949,1734,Traffic Signal Hanging, ,
-77.125083,38.808793,698,Traffic Signal Pole, ,
-77.113072,38.804427,699,Traffic Signal Hanging, ,
-77.045469,38.806152,1735,Traffic Signal Pole, ,
-77.044857,38.804844,1736,Traffic Signal Hanging, ,
-77.113098,38.804423,700,Traffic Signal Hanging, ,
-77.054712,38.805955,1737,Traffic Signal Hanging, ,
-77.113135,38.804418,701,Traffic Signal Hanging, ,
-77.045699,38.806136,1738,Traffic Signal Pole, ,
-77.113175,38.804412,702,Traffic Signal Hanging, ,
-77.044861,38.804822,1739,Traffic Signal Hanging, ,
-77.113312,38.804306,703,Traffic Signal Hanging, ,
-77.054746,38.806088,1740,Traffic Signal Hanging, ,
-77.113309,38.80428,704,Traffic Signal Hanging, ,
-77.113308,38.804247,705,Traffic Signal Hanging, ,
-77.045688,38.805951,1741,Traffic Signal Pole, ,
-77.045457,38.806008,1742,Traffic Signal Hanging, ,
-77.113306,38.804212,706,Traffic Signal Hanging, ,
-77.113133,38.804025,707,Traffic Signal Hanging, ,
-77.05474,38.806115,1743,Traffic Signal Hanging, ,
-77.1131,38.804028,708,Traffic Signal Hanging, ,
-77.045461,38.805983,1744,Traffic Signal Pole, ,
-77.045453,38.806038,1745,Traffic Signal Hanging, ,
-77.11289,38.8042,709,Traffic Signal Hanging, ,
-77.112898,38.80423,710,Traffic Signal Hanging, ,
-77.054582,38.806154,1746,Traffic Signal Hanging, ,
-77.051024,38.806851,1747,Traffic Signal Pole, ,
-77.112909,38.804268,711,Traffic Signal Hanging, ,
-77.113066,38.804031,712,Traffic Signal Hanging, ,
-77.045503,38.806155,1748,Traffic Signal Hanging, ,
-77.054546,38.806149,1749,Traffic Signal Hanging, ,
-77.112867,38.804151,713,Traffic Signal Pole, ,
-77.050983,38.807814,1750,Traffic Signal Pole, ,
-77.113268,38.804003,714,Traffic Signal Pole, ,
-77.04554,38.806159,1751,Traffic Signal Hanging, ,
-77.113323,38.804362,715,Traffic Signal Pole, ,
-77.112975,38.80445,716,Traffic Signal Pole, ,
-77.053276,38.807112,1752,Traffic Signal Hanging, ,
-77.050798,38.8078,1753,Traffic Signal Pole, ,
-77.096711,38.807786,717,Traffic Signal Pole, ,
-77.084037,38.807666,718,Traffic Signal Hanging, ,
-77.045703,38.80611,1754,Traffic Signal Hanging, ,
-77.05329,38.807109,1755,Traffic Signal Hanging, ,
-77.091337,38.803512,719,Traffic Signal Hanging, ,
-77.091342,38.803483,720,Traffic Signal Hanging, ,
-77.050754,38.807828,1756,Traffic Signal Pole, ,
-77.04571,38.806081,1757,Traffic Signal Hanging, ,
-77.091096,38.803281,721,Traffic Signal Hanging, ,
-77.091092,38.803309,722,Traffic Signal Hanging, ,
-77.053392,38.807062,1758,Traffic Signal Hanging, ,
-77.051291,38.799895,1759,Traffic Signal Pole, ,
-77.091088,38.80334,723,Traffic Signal Hanging, ,
-77.091231,38.803268,724,Traffic Signal Hanging, ,
-77.045655,38.805948,1760,Traffic Signal Hanging, ,
-77.108715,38.82614,725,Traffic Signal Hanging, ,
-77.057358,38.806437,1761,Traffic Signal Hanging, ,
-77.091204,38.803265,726,Traffic Signal Hanging, ,
-77.047589,38.802692,1762,Traffic Signal Pole, ,
-77.045614,38.805942,1763,Traffic Signal Hanging, ,
-77.086071,38.808145,727,Traffic Signal Hanging, ,
-77.108733,38.826096,728,Traffic Signal Hanging, ,
-77.057364,38.80641,1764,Traffic Signal Hanging, ,
-77.047318,38.802708,1765,Traffic Signal Pole, ,
-77.086078,38.808114,729,Traffic Signal Hanging, ,
-77.050741,38.807904,1766,Traffic Signal Hanging, ,
-77.086097,38.808097,730,Traffic Signal Hanging, ,
-77.058788,38.805401,1767,Traffic Signal Hanging, ,
-77.048987,38.800751,1768,Traffic Signal Pole, ,
-77.086333,38.808099,731,Traffic Signal Hanging, ,
-77.110497,38.827887,732,Traffic Signal Hanging, ,
-77.050749,38.807872,1769,Traffic Signal Hanging, ,
-77.086341,38.808067,733,Traffic Signal Hanging, ,
-77.086294,38.808017,734,Traffic Signal Hanging, ,
-77.058766,38.805391,1770,Traffic Signal Hanging, ,
-77.110525,38.827867,735,Traffic Signal Hanging, ,
-77.049175,38.800616,1771,Traffic Signal Pole, ,
-77.086263,38.808014,736,Traffic Signal Hanging, ,
-77.058727,38.805371,1772,Traffic Signal Hanging, ,
-77.08714,38.808162,737,Traffic Signal Hanging, ,
-77.087133,38.808195,738,Traffic Signal Hanging, ,
-77.04777,38.800427,1773,Traffic Signal Pole, ,
-77.110563,38.827841,739,Traffic Signal Hanging, ,
-77.058683,38.80535,1774,Traffic Signal Hanging, ,
-77.087126,38.808223,740,Traffic Signal Hanging, ,
-77.047812,38.800617,1775,Traffic Signal Pole, ,
-77.110516,38.827652,741,Traffic Signal Hanging, ,
-77.058648,38.80533,1776,Traffic Signal Hanging, ,
-77.088695,38.808363,742,Traffic Signal Hanging, ,
-77.058607,38.805309,1777,Traffic Signal Hanging, ,
-77.048089,38.800595,1778,Traffic Signal Pole, ,
-77.088658,38.808357,743,Traffic Signal Hanging, ,
-77.110452,38.827696,744,Traffic Signal Hanging, ,
-77.061613,38.804647,1779,Traffic Signal Hanging, ,
-77.088605,38.808409,745,Traffic Signal Hanging, ,
-77.048082,38.800449,1780,Traffic Signal Pole, ,
-77.088595,38.808442,746,Traffic Signal Hanging, ,
-77.051655,38.799883,1781,Traffic Signal Pole, ,
-77.088586,38.808472,747,Traffic Signal Hanging, ,
-77.048217,38.805292,1782,Traffic Signal Pole, ,
-77.110636,38.827667,748,Traffic Signal Hanging, ,
-77.049093,38.805456,1783,Traffic Signal Pole, ,
-77.087484,38.808335,749,Traffic Signal Hanging, ,
-77.047326,38.802883,1784,Traffic Signal Pole, ,
-77.047601,38.802871,1785,Traffic Signal Pole, ,
-77.087454,38.808157,750,Traffic Signal Hanging, ,
-77.087474,38.808373,751,Traffic Signal Hanging, ,
-77.047023,38.803844,1786,Traffic Signal Pole, ,
-77.110656,38.827684,752,Traffic Signal Hanging, ,
-77.047046,38.804033,1787,Traffic Signal Pole, ,
-77.087232,38.808401,753,Traffic Signal Hanging, ,
-77.047396,38.803788,1788,Traffic Signal Pole, ,
-77.087265,38.808408,754,Traffic Signal Hanging, ,
-77.046194,38.803865,1789,Traffic Signal Pole, ,
-77.093033,38.803512,755,Traffic Signal Hanging, ,
-77.04617,38.803692,1790,Traffic Signal Pole, ,
-77.110368,38.827829,756,Traffic Signal Hanging, ,
-77.048255,38.804176,1791,Traffic Signal Pole, ,
-77.048454,38.803974,1792,Traffic Signal Pole, ,
-77.093024,38.803544,757,Traffic Signal Hanging, ,
-77.048013,38.805134,1793,Traffic Signal Pole, ,
-77.048213,38.805126,1794,Traffic Signal Pole, ,
-77.093232,38.803505,758,Traffic Signal Hanging, ,
-77.093185,38.803501,759,Traffic Signal Hanging, ,
-77.04801,38.805333,1795,Traffic Signal Pole, ,
-77.047153,38.805156,1796,Traffic Signal Pole, ,
-77.110353,38.827816,760,Traffic Signal Hanging, ,
-77.093308,38.803705,761,Traffic Signal Hanging, ,
-77.047123,38.804989,1797,Traffic Signal Pole, ,
-77.0933,38.803736,762,Traffic Signal Hanging, ,
-77.04932,38.805429,1798,Traffic Signal Pole, ,
-77.112622,38.829828,763,Traffic Signal Hanging, ,
-77.084101,38.807668,764,Traffic Signal Pole, ,
-77.049081,38.805282,1799,Traffic Signal Pole, ,
-77.091332,38.803558,765,Traffic Signal Pole, ,
-77.049295,38.805274,1800,Traffic Signal Pole, ,
-77.061617,38.804621,1801,Traffic Signal Hanging, ,
-77.112586,38.829841,766,Traffic Signal Hanging, ,
-77.091096,38.803243,767,Traffic Signal Pole, ,
-77.050742,38.808948,1802,Traffic Signal Pole, ,
-77.112455,38.829824,768,Traffic Signal Hanging, ,
-77.061624,38.80459,1803,Traffic Signal Hanging, ,
-77.091282,38.803267,769,Traffic Signal Pole, ,
-77.050522,38.808967,1804,Traffic Signal Pole, ,
-77.061557,38.804492,1805,Traffic Signal Hanging, ,
-77.112479,38.829855,770,Traffic Signal Hanging, ,
-77.086065,38.8082,771,Traffic Signal Pole, ,
-77.049705,38.808857,1806,Traffic Signal Pole, ,
-77.086347,38.808021,772,Traffic Signal Pole, ,
-77.061523,38.804487,1807,Traffic Signal Hanging, ,
-77.113589,38.829394,773,Traffic Signal Hanging, ,
-77.049403,38.808821,1808,Traffic Signal Pole, ,
-77.08714,38.808139,774,Traffic Signal Pole, ,
-77.061207,38.804467,1809,Traffic Signal Hanging, ,
-77.113528,38.829398,775,Traffic Signal Hanging, ,
-77.049693,38.808984,1810,Traffic Signal Pole, ,
-77.088616,38.808346,776,Traffic Signal Pole, ,
-77.0612,38.804495,1811,Traffic Signal Hanging, ,
-77.087457,38.808444,777,Traffic Signal Pole, ,
-77.049438,38.809014,1812,Traffic Signal Pole, ,
-77.114246,38.830056,778,Traffic Signal Hanging, ,
-77.061188,38.804532,1813,Traffic Signal Hanging, ,
-77.050252,38.811221,1814,Traffic Signal Pole, ,
-77.087197,38.808395,779,Traffic Signal Pole, ,
-77.093032,38.803481,780,Traffic Signal Pole, ,
-77.061263,38.804634,1815,Traffic Signal Hanging, ,
-77.050533,38.810136,1816,Traffic Signal Pole, ,
-77.114222,38.830094,781,Traffic Signal Hanging, ,
-77.050495,38.810108,1817,Traffic Signal Pole, ,
-77.093289,38.803509,782,Traffic Signal Pole, ,
-77.093295,38.803775,783,Traffic Signal Pole, ,
-77.061287,38.804637,1818,Traffic Signal Hanging, ,
-77.050497,38.810253,1819,Traffic Signal Pole, ,
-77.131123,38.799965,784,Traffic Signal Hanging, ,
-77.06014,38.80446,1820,Traffic Signal Hanging, ,
-77.114197,38.830139,785,Traffic Signal Hanging, ,
-77.060147,38.804431,1821,Traffic Signal Hanging, ,
-77.050302,38.81011,1822,Traffic Signal Pole, ,
-77.131089,38.799971,786,Traffic Signal Hanging, ,
-77.059984,38.80435,1823,Traffic Signal Hanging, ,
-77.131066,38.800197,787,Traffic Signal Hanging, ,
-77.045038,38.814603,1824,Traffic Signal Pole, ,
-77.114264,38.830137,788,Traffic Signal Hanging, ,
-77.06,38.804318,1825,Traffic Signal Hanging, ,
-77.131099,38.800189,789,Traffic Signal Hanging, ,
-77.045149,38.814404,1826,Traffic Signal Pole, ,
-77.130924,38.800093,790,Traffic Signal Hanging, ,
-77.11319,38.830431,791,Traffic Signal Hanging, ,
-77.060033,38.804264,1827,Traffic Signal Hanging, ,
-77.130933,38.800115,792,Traffic Signal Hanging, ,
-77.1132,38.83046,793,Traffic Signal Hanging, ,
-77.04517,38.814233,1828,Traffic Signal Pole, ,
-77.131215,38.800094,794,Traffic Signal Hanging, ,
-77.060068,38.804274,1829,Traffic Signal Hanging, ,
-77.044855,38.814257,1830,Traffic Signal Pole, ,
-77.131206,38.800065,795,Traffic Signal Hanging, ,
-77.113405,38.829385,796,Traffic Signal Hanging, ,
-77.05955,38.804361,1831,Traffic Signal Hanging, ,
-77.13108,38.799256,797,Traffic Signal Hanging, ,
-77.045148,38.814086,1832,Traffic Signal Pole, ,
-77.131072,38.799224,798,Traffic Signal Hanging, ,
-77.059557,38.804324,1833,Traffic Signal Hanging, ,
-77.044859,38.814073,1834,Traffic Signal Pole, ,
-77.130872,38.799225,799,Traffic Signal Hanging, ,
-77.130866,38.799198,800,Traffic Signal Hanging, ,
-77.059485,38.804403,1835,Traffic Signal Hanging, ,
-77.110073,38.830874,801,Traffic Signal Hanging, ,
-77.04397,38.814083,1836,Traffic Signal Pole, ,
-77.130887,38.799155,802,Traffic Signal Hanging, ,
-77.05944,38.804398,1837,Traffic Signal Hanging, ,
-77.130911,38.799153,803,Traffic Signal Hanging, ,
-77.043782,38.814085,1838,Traffic Signal Pole, ,
-77.059368,38.804254,1839,Traffic Signal Hanging, ,
-77.110049,38.830845,804,Traffic Signal Hanging, ,
-77.12842,38.800584,805,Traffic Signal Hanging, ,
-77.043965,38.813939,1840,Traffic Signal Pole, ,
-77.059374,38.804224,1841,Traffic Signal Hanging, ,
-77.128439,38.80061,806,Traffic Signal Hanging, ,
-77.044019,38.812967,1842,Traffic Signal Pole, ,
-77.110046,38.83076,807,Traffic Signal Pole, ,
-77.058152,38.804028,1843,Traffic Signal Hanging, ,
-77.128456,38.80064,808,Traffic Signal Hanging, ,
-77.128476,38.800667,809,Traffic Signal Hanging, ,
-77.044025,38.812808,1844,Traffic Signal Pole, ,
-77.058183,38.804033,1845,Traffic Signal Hanging, ,
-77.128543,38.800722,810,Traffic Signal Hanging, ,
-77.107355,38.831579,811,Traffic Signal Pole, ,
-77.058216,38.804088,1846,Traffic Signal Hanging, ,
-77.128561,38.800708,812,Traffic Signal Hanging, ,
-77.044218,38.812801,1847,Traffic Signal Pole, ,
-77.107218,38.831377,813,Traffic Signal Pole, ,
-77.058212,38.804119,1848,Traffic Signal Hanging, ,
-77.045075,38.812939,1849,Traffic Signal Pole, ,
-77.128598,38.800681,814,Traffic Signal Hanging, ,
-77.058263,38.804188,1850,Traffic Signal Hanging, ,
-77.045101,38.81311,1851,Traffic Signal Pole, ,
-77.128615,38.800667,815,Traffic Signal Hanging, ,
-77.058257,38.804217,1852,Traffic Signal Hanging, ,
-77.134096,38.799358,816,Traffic Signal Hanging, ,
-77.107444,38.831272,817,Traffic Signal Pole, ,
-77.045395,38.812936,1853,Traffic Signal Pole, ,
-77.057177,38.806337,1854,Traffic Signal Hanging, ,
-77.134132,38.799365,818,Traffic Signal Hanging, ,
-77.134178,38.799373,819,Traffic Signal Hanging, ,
-77.050268,38.811391,1855,Traffic Signal Pole, ,
-77.107603,38.83147,820,Traffic Signal Pole, ,
-77.050037,38.811237,1856,Traffic Signal Pole, ,
-77.13422,38.799381,821,Traffic Signal Hanging, ,
-77.057172,38.806366,1857,Traffic Signal Hanging, ,
-77.134457,38.799307,822,Traffic Signal Hanging, ,
-77.049179,38.81125,1858,Traffic Signal Pole, ,
-77.108645,38.826283,823,Traffic Signal Pole, ,
-77.05248,38.80569,1859,Traffic Signal Hanging, ,
-77.134464,38.799278,824,Traffic Signal Hanging, ,
-77.048954,38.811249,1860,Traffic Signal Pole, ,
-77.134466,38.799255,825,Traffic Signal Hanging, ,
-77.052516,38.805694,1861,Traffic Signal Hanging, ,
-77.108773,38.826015,826,Traffic Signal Pole, ,
-77.04894,38.811095,1862,Traffic Signal Pole, ,
-77.134471,38.799237,827,Traffic Signal Hanging, ,
-77.052578,38.805798,1863,Traffic Signal Hanging, ,
-77.110465,38.827915,828,Traffic Signal Pole, ,
-77.047013,38.810968,1864,Traffic Signal Pole, ,
-77.052572,38.805823,1865,Traffic Signal Hanging, ,
-77.134427,38.799065,829,Traffic Signal Hanging, ,
-77.046988,38.810804,1866,Traffic Signal Pole, ,
-77.110158,38.828109,830,Traffic Signal Pole, ,
-77.055024,38.803655,1867,Traffic Signal Hanging, ,
-77.134385,38.799058,831,Traffic Signal Hanging, ,
-77.046803,38.810988,1868,Traffic Signal Pole, ,
-77.134349,38.799052,832,Traffic Signal Hanging, ,
-77.055015,38.803686,1869,Traffic Signal Hanging, ,
-77.055185,38.803774,1870,Traffic Signal Hanging, ,
-77.110231,38.828053,833,Traffic Signal Pole, ,
-77.046769,38.810818,1871,Traffic Signal Pole, ,
-77.13412,38.799097,834,Traffic Signal Hanging, ,
-77.055178,38.803805,1872,Traffic Signal Hanging, ,
-77.134114,38.799125,835,Traffic Signal Hanging, ,
-77.055068,38.803874,1873,Traffic Signal Hanging, ,
-77.110314,38.82779,836,Traffic Signal Pole, ,
-77.131252,38.800175,837,Traffic Signal Pole, ,
-77.046499,38.811949,1874,Traffic Signal Pole, ,
-77.055032,38.803868,1875,Traffic Signal Hanging, ,
-77.110573,38.827608,838,Traffic Signal Pole, ,
-77.110721,38.827733,839,Traffic Signal Pole, ,
-77.046552,38.812148,1876,Traffic Signal Pole, ,
-77.055157,38.803578,1877,Traffic Signal Hanging, ,
-77.112409,38.829775,840,Traffic Signal Pole, ,
-77.055192,38.803583,1878,Traffic Signal Hanging, ,
-77.11267,38.829815,841,Traffic Signal Pole, ,
-77.046786,38.812111,1879,Traffic Signal Pole, ,
-77.113651,38.82939,842,Traffic Signal Pole, ,
-77.046749,38.811932,1880,Traffic Signal Pole, ,
-77.114261,38.830028,843,Traffic Signal Pole, ,
-77.062476,38.807246,1881,Traffic Signal Hanging, ,
-77.114305,38.830135,844,Traffic Signal Pole, ,
-77.062496,38.807261,1882,Traffic Signal Hanging, ,
-77.045681,38.811974,1883,Traffic Signal Pole, ,
-77.113419,38.830487,845,Traffic Signal Pole, ,
-77.113215,38.830489,846,Traffic Signal Pole, ,
-77.062567,38.807224,1884,Traffic Signal Hanging, ,
-77.113321,38.829365,847,Traffic Signal Pole, ,
-77.103774,38.829321,848,Traffic Signal Hanging, ,
-77.045653,38.811784,1885,Traffic Signal Pole, ,
-77.062576,38.807233,1886,Traffic Signal Hanging, ,
-77.103792,38.829291,849,Traffic Signal Hanging, ,
-77.103907,38.829261,850,Traffic Signal Hanging, ,
-77.045235,38.811791,1887,Traffic Signal Pole, ,
-77.062605,38.807198,1888,Traffic Signal Hanging, ,
-77.103932,38.829271,851,Traffic Signal Hanging, ,
-77.103966,38.829288,852,Traffic Signal Hanging, ,
-77.045341,38.811982,1889,Traffic Signal Pole, ,
-77.103892,38.829409,853,Traffic Signal Hanging, ,
-77.046271,38.813229,1890,Traffic Signal Pole, ,
-77.103877,38.829435,854,Traffic Signal Hanging, ,
-77.062601,38.807189,1891,Traffic Signal Hanging, ,
-77.046511,38.813076,1892,Traffic Signal Pole, ,
-77.103861,38.829464,855,Traffic Signal Hanging, ,
-77.094771,38.832224,856,Traffic Signal Hanging, ,
-77.062643,38.807189,1893,Traffic Signal Hanging, ,
-77.094701,38.832221,857,Traffic Signal Hanging, ,
-77.046321,38.813245,1894,Traffic Signal Pole, ,
-77.094676,38.83222,858,Traffic Signal Hanging, ,
-77.048459,38.813556,1895,Traffic Signal Pole, ,
-77.052743,38.804545,1896,Traffic Signal Hanging, ,
-77.094552,38.83226,859,Traffic Signal Hanging, ,
-77.094524,38.832284,860,Traffic Signal Hanging, ,
-77.052705,38.804537,1897,Traffic Signal Hanging, ,
-77.048439,38.813362,1898,Traffic Signal Pole, ,
-77.094495,38.832306,861,Traffic Signal Hanging, ,
-77.094571,38.832405,862,Traffic Signal Hanging, ,
-77.052625,38.804625,1899,Traffic Signal Hanging, ,
-77.049549,38.813508,1900,Traffic Signal Pole, ,
-77.094546,38.832388,863,Traffic Signal Hanging, ,
-77.052618,38.804653,1901,Traffic Signal Hanging, ,
-77.09465,38.832497,864,Traffic Signal Hanging, ,
-77.094628,38.83252,865,Traffic Signal Hanging, ,
-77.049769,38.813464,1902,Traffic Signal Pole, ,
-77.094603,38.832536,866,Traffic Signal Hanging, ,
-77.05265,38.804704,1903,Traffic Signal Hanging, ,
-77.09444,38.832318,867,Traffic Signal Pole, ,
-77.049483,38.814785,1904,Traffic Signal Pole, ,
-77.09466,38.832511,868,Traffic Signal Pole, ,
-77.052691,38.804711,1905,Traffic Signal Hanging, ,
-77.062165,38.805476,1906,Traffic Signal Pole, ,
-77.094565,38.832598,869,Traffic Signal Pole, ,
-77.049507,38.814675,1907,Traffic Signal Pole, ,
-77.094576,38.832217,870,Traffic Signal Pole, ,
-77.062278,38.805423,1908,Traffic Signal Pole, ,
-77.09491,38.832231,871,Traffic Signal Pole, ,
-77.103966,38.829283,872,Traffic Signal Pole, ,
-77.048438,38.814659,1909,Traffic Signal Pole, ,
-77.061995,38.80535,1910,Traffic Signal Pole, ,
-77.10383,38.829225,873,Traffic Signal Pole, ,
-77.059528,38.806598,1911,Traffic Signal Pole, ,
-77.103694,38.829446,874,Traffic Signal Pole, ,
-77.048231,38.814655,1912,Traffic Signal Pole, ,
-77.10384,38.829503,875,Traffic Signal Pole, ,
-77.059807,38.806522,1913,Traffic Signal Pole, ,
-77.088477,38.826826,876,Traffic Signal Hanging, ,
-77.046274,38.814372,1914,Traffic Signal Pole, ,
-77.088451,38.826824,877,Traffic Signal Hanging, ,
-77.088416,38.826821,878,Traffic Signal Hanging, ,
-77.059938,38.806841,1915,Traffic Signal Pole, ,
-77.085002,38.825167,879,Traffic Signal Hanging, ,
-77.046072,38.814388,1916,Traffic Signal Pole, ,
-77.084974,38.825193,880,Traffic Signal Hanging, ,
-77.060426,38.806854,1917,Traffic Signal Pole, ,
-77.085144,38.825218,881,Traffic Signal Hanging, ,
-77.046269,38.81421,1918,Traffic Signal Pole, ,
-77.085285,38.825316,882,Traffic Signal Hanging, ,
-77.060388,38.806714,1919,Traffic Signal Pole, ,
-77.085313,38.825334,883,Traffic Signal Hanging, ,
-77.04494,38.815195,1920,Traffic Signal Pole, ,
-77.044617,38.815302,1921,Traffic Signal Pole, ,
-77.085433,38.82553,884,Traffic Signal Hanging, ,
-77.085402,38.825557,885,Traffic Signal Hanging, ,
-77.054495,38.807265,1922,Traffic Signal Pole, ,
-77.085095,38.825384,886,Traffic Signal Hanging, ,
-77.044606,38.8152,1923,Traffic Signal Pole, ,
-77.085078,38.825372,887,Traffic Signal Hanging, ,
-77.054468,38.807091,1924,Traffic Signal Pole, ,
-77.044608,38.815426,1925,Traffic Signal Pole, ,
-77.088451,38.826982,888,Traffic Signal Hanging, ,
-77.088436,38.827013,889,Traffic Signal Hanging, ,
-77.054266,38.807274,1926,Traffic Signal Pole, ,
-77.088465,38.826955,890,Traffic Signal Hanging, ,
-77.044574,38.815342,1927,Traffic Signal Pole, ,
-77.088213,38.827051,891,Traffic Signal Hanging, ,
-77.059356,38.806333,1928,Traffic Signal Pole, ,
-77.048899,38.812432,1929,Traffic Signal Pole, ,
-77.088167,38.827041,892,Traffic Signal Hanging, ,
-77.088127,38.827035,893,Traffic Signal Hanging, ,
-77.059471,38.806127,1930,Traffic Signal Pole, ,
-77.088137,38.82693,894,Traffic Signal Hanging, ,
-77.048936,38.8124,1931,Traffic Signal Pole, ,
-77.088154,38.826904,895,Traffic Signal Hanging, ,
-77.055609,38.806268,1932,Traffic Signal Pole, ,
-77.049023,38.812399,1933,Traffic Signal Pole, ,
-77.088177,38.826875,896,Traffic Signal Hanging, ,
-77.088171,38.82727,897,Traffic Signal Hanging, ,
-77.055794,38.80626,1934,Traffic Signal Pole, ,
-77.048937,38.812229,1935,Traffic Signal Pole, ,
-77.088143,38.82725,898,Traffic Signal Hanging, ,
-77.088112,38.827228,899,Traffic Signal Hanging, ,
-77.055831,38.806116,1936,Traffic Signal Pole, ,
-77.088024,38.827236,900,Traffic Signal Hanging, ,
-77.048657,38.812217,1937,Traffic Signal Pole, ,
-77.055627,38.80612,1938,Traffic Signal Pole, ,
-77.04975,38.812365,1939,Traffic Signal Pole, ,
-77.092783,38.83103,901,Traffic Signal Pole, ,
-77.044217,38.818605,902,Traffic Signal Hanging, ,
-77.056711,38.805051,1940,Traffic Signal Pole, ,
-77.050047,38.81253,1941,Traffic Signal Pole, ,
-77.044171,38.818603,903,Traffic Signal Hanging, ,
-77.043862,38.818457,904,Traffic Signal Hanging, ,
-77.056382,38.805202,1942,Traffic Signal Pole, ,
-77.043891,38.818575,905,Traffic Signal Hanging, ,
-77.043926,38.818576,906,Traffic Signal Hanging, ,
-77.050015,38.812318,1943,Traffic Signal Pole, ,
-77.048971,38.820589,907,Traffic Signal Hanging, ,
-77.056455,38.805061,1944,Traffic Signal Pole, ,
-77.048926,38.820577,908,Traffic Signal Hanging, ,
-77.050072,38.812394,1945,Traffic Signal Pole, ,
-77.056576,38.805215,1946,Traffic Signal Pole, ,
-77.044322,38.821694,909,Traffic Signal Hanging, ,
-77.044116,38.821652,910,Traffic Signal Hanging, ,
-77.050771,38.809123,1947,Traffic Signal Pole, ,
-77.057084,38.804122,1948,Traffic Signal Pole, ,
-77.044123,38.821679,911,Traffic Signal Hanging, ,
-77.044318,38.821723,912,Traffic Signal Hanging, ,
-77.048675,38.812378,1949,Traffic Signal Pole, ,
-77.043998,38.821749,913,Traffic Signal Hanging, ,
-77.057403,38.80415,1950,Traffic Signal Pole, ,
-77.043999,38.821724,914,Traffic Signal Hanging, ,
-77.049559,38.813668,1951,Traffic Signal Pole, ,
-77.043963,38.821599,915,Traffic Signal Hanging, ,
-77.05727,38.803918,1952,Traffic Signal Pole, ,
-77.043914,38.821594,916,Traffic Signal Hanging, ,
-77.049717,38.813692,1953,Traffic Signal Pole, ,
-77.043815,38.821799,917,Traffic Signal Hanging, ,
-77.054526,38.806151,1954,Traffic Signal Pole, ,
-77.043769,38.821794,918,Traffic Signal Hanging, ,
-77.050296,38.810272,1955,Traffic Signal Pole, ,
-77.054743,38.806126,1956,Traffic Signal Pole, ,
-77.043736,38.821707,919,Traffic Signal Hanging, ,
-77.043736,38.821681,920,Traffic Signal Hanging, ,
-77.039639,38.81338,1957,Traffic Signal Pole, ,
-77.054721,38.805951,1958,Traffic Signal Pole, ,
-77.043598,38.821745,921,Traffic Signal Hanging, ,
-77.043601,38.821769,922,Traffic Signal Hanging, ,
-77.05449,38.805974,1959,Traffic Signal Pole, ,
-77.043458,38.82173,923,Traffic Signal Hanging, ,
-77.039469,38.813547,1960,Traffic Signal Pole, ,
-77.043536,38.821883,924,Traffic Signal Hanging, ,
-77.057356,38.806464,1961,Traffic Signal Pole, ,
-77.039224,38.814676,1962,Traffic Signal Pole, ,
-77.043501,38.821879,925,Traffic Signal Hanging, ,
-77.039414,38.814507,1963,Traffic Signal Pole, ,
-77.04416,38.821581,926,Traffic Signal Hanging, ,
-77.047504,38.821463,927,Traffic Signal Hanging, ,
-77.058932,38.805475,1964,Traffic Signal Pole, ,
-77.082344,38.814576,1965,Traffic Signal Hanging, ,
-77.047501,38.821438,928,Traffic Signal Hanging, ,
-77.058455,38.805232,1966,Traffic Signal Pole, ,
-77.047347,38.821435,929,Traffic Signal Hanging, ,
-77.08235,38.81455,1967,Traffic Signal Hanging, ,
-77.047344,38.821407,930,Traffic Signal Hanging, ,
-77.061201,38.804631,1968,Traffic Signal Pole, ,
-77.043497,38.824317,931,Traffic Signal Hanging, ,
-77.082184,38.814443,1969,Traffic Signal Hanging, ,
