OBJECTID,FLD_ZONE,STATIC_BFE,DEPTH,ShapeSTArea
811,X,-9999,-9999,52878.943016
812,X,-9999,-9999,1265.864268
813,X,-9999,-9999,2954.426302
814,AE,7.6,-9999,9350.460832
815,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,201159.475007
816,X,-9999,-9999,73530.297779
817,AE,7.6,-9999,11797.511842
818,AE,7.6,-9999,254.75152
819,AE,7.6,-9999,120358.659214
820,X,-9999,-9999,10895.929637
821,X,-9999,-9999,2299.656443
822,AE,7.6,-9999,1761720.636803
823,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5773.473012
824,X,-9999,-9999,351240.654721
825,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4135.513359
826,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1658.441941
827,AE,7.6,-9999,1292892.312048
828,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,52029.568809
829,AE,7.6,-9999,4976.093717
830,X,-9999,-9999,10010.923422
831,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,159324.303858
832,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,71716.478876
833,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1917406.373473
834,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,165319.922206
835,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,453456.156608
836,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14453.835579
837,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1260.490354
838,AE,7.6,-9999,85722.640254
839,AE,7.6,-9999,84836.348369
840,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3822.017446
841,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3915.558433
842,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11218.699043
843,AE,7.6,-9999,6035.011832
844,X,-9999,-9999,99306.636597
845,X,-9999,-9999,48933.306629
846,X,-9999,-9999,3761.685709
847,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1573.97569
848,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1264866.525035
849,AE,7.6,-9999,3085936.187562
850,X,-9999,-9999,50739.088644
851,X,-9999,-9999,1130.069694
852,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19973.041598
853,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,148668.638506
854,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,37887.762013
855,AE,7.6,-9999,63340.387338
856,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5855.029779
857,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,26400.761315
858,X,-9999,-9999,13041.273569
859,X,-9999,-9999,2617.534388
860,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1096.200509
861,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,20410.433964
862,AE,7.6,-9999,4513.586331
863,X,-9999,-9999,8990.259963
864,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,49187.630509
865,AE,7.6,-9999,103690.78794
866,X,-9999,-9999,1919.409757
867,AE,7.6,-9999,64017.622178
868,X,-9999,-9999,70861.487834
869,X,-9999,-9999,13646.599617
870,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10224.187442
871,AE,7.6,-9999,119518.174671
872,X,-9999,-9999,1838.5396
873,AE,8.1,-9999,4424986.043044
874,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10696.756816
875,X,-9999,-9999,17854.274245
876,AE,7.6,-9999,15475425.492951
877,X,-9999,-9999,6113.525224
878,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15172.421399
879,AE,7.6,-9999,7504151.799862
880,X,-9999,-9999,111361.044568
881,X,-9999,-9999,1731.081592
882,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2113.630498
883,X,-9999,-9999,5714.990975
884,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1912.489922
885,X,-9999,-9999,2309.775283
886,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2620.938574
887,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6721.122815
888,X,-9999,-9999,2786.826265
889,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6431.53657
890,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,33087.981761
891,X,-9999,-9999,27102.286591
892,AE,7.6,-9999,7209.486939
893,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,66590.940438
894,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,32563.483978
895,AE,7.6,-9999,80804.349348
896,AE,7.6,-9999,247533.814323
897,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2885.114129
898,X,-9999,-9999,156918.115963
899,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6284.376958
900,X,-9999,-9999,2956.195615
901,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2128.92266
902,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,66338.121352
903,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,62406.331689
904,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,33716.573226
905,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2530.365248
906,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2718.105033
907,X,-9999,-9999,117821.175799
908,AE,8.1,-9999,16545235.473752
909,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,342792.155458
910,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1835.404061
911,X,-9999,-9999,3012.212648
912,X,-9999,-9999,5579.626044
913,X,-9999,-9999,10955.064084
914,X,-9999,-9999,431705.138426
915,X,-9999,-9999,18632.818162
916,X,-9999,-9999,6036.833789
917,X,-9999,-9999,13717.865697
918,AE,7.6,-9999,354002.314812
919,AE,7.6,-9999,8772.749476
920,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2211.610604
921,X,-9999,-9999,5363.74365
922,X,-9999,-9999,1324.833773
923,X,-9999,-9999,88006.335394
924,X,-9999,-9999,1606.124412
925,X,-9999,-9999,2985.412083
926,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8449.449851
927,X,-9999,-9999,5131.700719
928,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,229625.062709
929,X,-9999,-9999,1874.234287
930,X,-9999,-9999,6600.657777
931,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5429.12919
932,X,-9999,-9999,166338.407674
933,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11087.952368
934,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2701.148487
935,X,-9999,-9999,2058.620919
936,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2504.445302
937,X,-9999,-9999,3257.173594
938,X,-9999,-9999,147637.66099
939,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,74545.324308
940,X,-9999,-9999,2660.961009
941,AE,7.6,-9999,2330.343162
942,X,-9999,-9999,26000.12518
943,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3002.188985
944,AE,7.6,-9999,4794.282365
945,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,390507.349394
946,X,-9999,-9999,93749.16456
947,AE,7.6,-9999,69090.106093
948,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3480.639056
949,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1627.912412
950,X,-9999,-9999,1495.814858
951,AE,7.6,-9999,5763.531682
952,X,-9999,-9999,16339.90206
953,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11717.836583
954,X,-9999,-9999,9299.109659
955,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1372.870712
956,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1335.855195
957,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2644.984897
958,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7485.27419
959,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,41111.720017
960,X,-9999,-9999,1639.484304
961,AE,7.6,-9999,10592.412519
962,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,448388.633673
963,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,96312.152002
964,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,181629.400691
965,X,-9999,-9999,1978.700646
966,X,-9999,-9999,4141.902039
967,X,-9999,-9999,3993.500955
968,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21046.615452
969,X,-9999,-9999,4557.427362
970,X,-9999,-9999,4262.623029
971,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3135.303578
972,AE,7.6,-9999,29609.852844
973,X,-9999,-9999,1343.31733
974,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15171.995631
975,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14624.02898
976,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1757.689768
977,X,-9999,-9999,1375.476517
978,X,-9999,-9999,1234.737661
979,X,-9999,-9999,9754.519702
980,X,-9999,-9999,1868.926699
981,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,61835.537219
982,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1286.334686
983,X,-9999,-9999,45838.106805
984,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1408.689561
985,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1115.501118
986,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,839873.618978
987,X,-9999,-9999,48058.712319
988,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5661.230907
989,X,-9999,-9999,2168.631424
990,X,-9999,-9999,60115.72212
991,X,-9999,-9999,31890.897033
992,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7228.242195
993,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1532.421937
994,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2622.918496
995,X,-9999,-9999,1305.881458
996,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3406.938712
997,AE,7.6,-9999,2415758.234318
998,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3275.55387
999,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2095.52205
1000,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2468.363973
2001,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6604.676859
2002,AE,7.6,-9999,173366.739068
2003,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,23690.416134
2004,X,-9999,-9999,56596.020311
2005,AE,8.1,-9999,334488.950213
2006,X,-9999,-9999,6737.865118
2007,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6073.040372
2008,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3612.346368
2009,X,-9999,-9999,2146.167502
2010,AE,7.6,-9999,16263.610735
2011,X,-9999,-9999,1878.209943
2012,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,38039.373577
2013,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19840.461015
2014,X,-9999,-9999,2344.589696
2015,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5468.070603
2016,X,-9999,-9999,2480.834874
2017,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2185.959602
2018,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1423.61421
2019,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,41161.691924
2020,X,-9999,-9999,2192.479633
2021,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1490.455656
2022,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,107541.50838
2023,X,-9999,-9999,17045.295353
2024,AE,7.6,-9999,30323.183015
2025,X,-9999,-9999,15028.044399
2026,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22056.489192
2027,AE,7.6,-9999,20170.568673
2028,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3082.483726
2029,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17320.628846
2030,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10168.820454
2031,AE,7.6,-9999,5948.197415
2032,X,-9999,-9999,3280.05449
2033,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1744.449028
2034,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7370.320454
2035,X,-9999,-9999,1731.806436
2036,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4688.668013
2037,X,-9999,-9999,4693.660357
2038,X,-9999,-9999,3470.21035
2039,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10381.374887
2040,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2870.636317
2041,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,62665.463283
2042,X,-9999,-9999,15347.174522
2043,X,-9999,-9999,1286.321344
2044,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15705.55794
2045,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1786.297398
2046,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16899.319567
2047,X,-9999,-9999,4540.549459
2048,X,-9999,-9999,3662.021171
2049,X,-9999,-9999,14970.076902
2050,X,-9999,-9999,5687.438629
2051,X,-9999,-9999,1845.024823
2052,X,-9999,-9999,5179.864435
2053,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,27929.157091
2054,X,-9999,-9999,301781.229296
2055,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5222.358059
2056,AE,7.6,-9999,10273.698954
2057,X,-9999,-9999,1307.768952
2058,X,-9999,-9999,3097.016172
2059,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3394.717986
2060,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5254.5658
2061,X,-9999,-9999,3072.033091
2062,X,-9999,-9999,1549.300563
2063,X,-9999,-9999,1916.120292
2064,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16863.382986
2065,AE,7.6,-9999,55097.143438
2066,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,35715.626224
2067,X,-9999,-9999,4996.284538
2068,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1809.777586
2069,X,-9999,-9999,2071.719214
2070,X,-9999,-9999,16498.225764
2071,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4797.737461
2072,X,-9999,-9999,9046.116761
2073,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1434.080517
2074,X,-9999,-9999,1893.918962
2075,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1169.559832
2076,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,55122.813916
2077,X,-9999,-9999,1879.742567
2078,AE,7.6,-9999,19167.331432
2079,X,-9999,-9999,20852.728487
2080,AE,7.6,-9999,10666.464237
2081,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2132.286469
2082,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1879.846383
2083,AE,9.1,-9999,6835.711981
2084,AE,9.1,-9999,8176.632626
2085,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14150.397922
2086,X,-9999,-9999,1867.674957
2087,X,-9999,-9999,2726.90267
2088,X,-9999,-9999,17551.145057
2089,X,-9999,-9999,45977.061326
2090,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5369.749178
2091,AE,9.1,-9999,134484.204963
2092,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3243.44157
2093,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1186143.496962
2094,AE,7.6,-9999,9895.248049
2095,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3782.430638
2096,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2627684.115909
2097,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,685367.56664
2098,X,-9999,-9999,729223.533476
2099,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,25388.66159
2100,X,-9999,-9999,57708.36252
2101,X,-9999,-9999,40584.688236
2102,X,-9999,-9999,166194.704391
2103,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6034.44221
2104,AE,7.6,-9999,47274.898529
2105,X,-9999,-9999,4932.967682
2106,AE,7.6,-9999,130320.265498
2107,X,-9999,-9999,3256.732586
2108,X,-9999,-9999,24616.662148
2109,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1784.771117
2110,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1987.519886
2111,X,-9999,-9999,37557.770347
2112,X,-9999,-9999,12460.23869
2113,X,-9999,-9999,48945.745115
2114,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6414.524411
2115,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2357.099794
2116,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1562.342109
2117,AE,8.1,-9999,1090692.880605
2118,X,-9999,-9999,15700.310597
2119,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6919.182243
2120,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1436.106561
2121,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5531.094085
2122,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4640.681473
2123,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1014834.809105
2124,X,-9999,-9999,48161.545902
2125,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,61316.740578
2126,X,-9999,-9999,5592.194704
2127,X,-9999,-9999,3270.205083
2128,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11806.426327
2129,AE,7.6,-9999,6756490.87009
2130,X,-9999,-9999,8302.714569
2131,X,-9999,-9999,3554.9789
2132,X,-9999,-9999,6381.194111
2133,X,-9999,-9999,5156.520961
2134,AE,9.1,-9999,626796.20207
2135,AE,8.1,-9999,7155780.385771
2136,AE,7.6,-9999,1499725.197044
2137,AE,7.6,-9999,104256.210117
2138,X,-9999,-9999,2990.867012
2139,AE,7.6,-9999,12291.684729
2140,X,-9999,-9999,13012.760171
2141,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4161.551996
2142,X,-9999,-9999,14683.585821
2143,X,-9999,-9999,2176.690503
2144,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9514.887025
2145,X,-9999,-9999,1285.929451
2146,X,-9999,-9999,142086.630176
2147,AE,7.6,-9999,2345.447792
2148,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6992.329096
2149,X,-9999,-9999,6107.869598
2150,X,-9999,-9999,1646.999403
2151,AE,7.6,-9999,226600.917581
2152,AE,7.6,-9999,3596977.191194
2153,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1976.792457
2154,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10056.023343
2155,X,-9999,-9999,22137.11049
2156,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3056.784864
2157,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13062.879604
2158,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1436.604715
2159,X,-9999,-9999,1211.714251
2160,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,273215.517239
2161,X,-9999,-9999,1609.522584
2162,X,-9999,-9999,47905.00025
2163,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2183.783398
2164,X,-9999,-9999,1098.634366
2165,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2555.910968
2166,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,18884.161223
2167,X,-9999,-9999,5223.567993
2168,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3100.089282
2169,X,-9999,-9999,1085.26961
2170,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,542223.575536
2171,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2331.059811
2172,X,-9999,-9999,26962.137927
2173,AE,7.6,-9999,40411.529935
2174,AE,7.6,-9999,29071.487456
2175,X,-9999,-9999,2782.080562
2176,X,-9999,-9999,10235.806367
2177,X,-9999,-9999,55538.010415
2178,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2500.058975
2179,X,-9999,-9999,7153.039874
2180,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,44098.1132
2181,X,-9999,-9999,2719.463995
2182,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,418374.71873
2183,X,-9999,-9999,3444.074617
2184,X,-9999,-9999,23065.473848
2185,X,-9999,-9999,108860.870552
2186,AE,8.1,-9999,18440.671637
2187,X,-9999,-9999,11123.130767
2188,AE,8.1,-9999,840099.817372
2189,X,-9999,-9999,23777.553502
2190,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,51142.755755
2191,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,456670.11699
2192,X,-9999,-9999,59904.484325
2193,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,34885.695382
2194,AE,7.6,-9999,4934.875708
2195,X,-9999,-9999,33997.169037
2196,X,-9999,-9999,6781.376363
2197,X,-9999,-9999,1268.754512
2198,X,-9999,-9999,510032.399775
2199,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1353.541106
2200,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2904.522038
2201,AE,7.6,-9999,11478.589325
2202,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,20093.937337
2203,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4799.372687
2204,X,-9999,-9999,2827.648882
2205,X,-9999,-9999,2838.45321
2206,X,-9999,-9999,57190.856143
2207,X,-9999,-9999,47324.564667
2208,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1180.997057
2209,X,-9999,-9999,111283.180905
2210,X,-9999,-9999,4606.607245
2211,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5590.078107
2212,X,-9999,-9999,7397.803087
2213,AE,7.6,-9999,158682.793831
2214,X,-9999,-9999,20516.387838
2215,X,-9999,-9999,5616.714183
2216,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13229.752685
2217,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14192.556263
2218,X,-9999,-9999,43796.665713
2219,AE,7.6,-9999,548477.79682
2220,X,-9999,-9999,14285.292364
2221,X,-9999,-9999,20180.484379
2222,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4531.067608
2223,X,-9999,-9999,1163.347247
2224,X,-9999,-9999,1821.723209
2225,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1395.9219
2226,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3275.926779
2227,X,-9999,-9999,1550.236632
2228,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,49068.832582
2229,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8954.051054
2230,X,-9999,-9999,21684.629645
2231,AE,9.1,-9999,52610.426227
2232,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15236.905988
2233,X,-9999,-9999,16062.130273
2234,X,-9999,-9999,119512.30853
2235,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,27128.448521
2236,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5135.193226
2237,AE,7.6,-9999,37421.040366
2238,X,-9999,-9999,7497.939159
2239,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9789.837243
2240,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,332309.843546
2241,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,253230.321035
2242,AE,7.6,-9999,45049.572562
2243,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,147395.312953
2244,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3824.570846
2245,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12998.332274
2246,AE,7.6,-9999,14141.420951
2247,X,-9999,-9999,11025.20124
2248,AE,7.6,-9999,256142.548383
2249,AE,7.6,-9999,4697.283158
2250,X,-9999,-9999,53124.674997
2251,X,-9999,-9999,174502.985038
2252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,85283.79014
2253,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,601944.024398
2254,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5812.699498
2255,X,-9999,-9999,43501.468288
2256,X,-9999,-9999,16842.749203
2257,AE,7.6,-9999,2917.488622
2258,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17655.817057
2259,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1485.961772
2260,AE,7.6,-9999,294554.077161
2261,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,115914.928451
2262,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6832.625378
2263,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4422.419025
2264,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,31824.122343
2265,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6444.57341
2266,AE,9.1,-9999,50861.554358
2267,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8879.936856
2268,X,-9999,-9999,3270.155824
