X,Y,OBJECTID,GIS_ID,GeoID,WmataID,TageoID,ArtID,MetroBus,ArtBus,LunchLoopBus,GeorgeBus,Shelter,Label,TransferPt,STOP_ID,Platform_Tag,TimePt,Snow_Priority,Regional_ID
-77.123145,38.897222,323,1336,5632,12088,12088, ,1,0,0,0,0,M,0, ,0,0,1,6000742
-77.123846,38.89799,318,1331,5687,12086,12086, ,1,0,0,0,0,M,0, ,0,0,1,6000750
-77.129549,38.891329,88,1086, , , ,A51010,0,1,0,0,0,A,0,A51010,92,0,1,6001087
-77.130518,38.892855,89,1087, , , ,A51011,0,1,0,0,0,A,0,A51011,93,0,1,6001102
-77.13359,38.895719,93,1091, , , ,A51201,1,1,0,0,0,MA,1,A51201,97,1,1,6001083
-77.132042,38.894411,94,1092, , , ,A51202,1,1,0,0,0,MA,0,A51202,98,0,1,6001082
-77.130726,38.892646,95,1093, , , ,A51203,0,1,0,0,0,A,0,A51203,99,0,1,6001081
-77.129649,38.891083,96,1094, , , ,A51209,0,1,0,0,0,A,0,A51209,100,0,1,6001080
-77.131842,38.89455,105,1104, , , ,A52009,0,1,0,0,0,A,0,A52009,119,0,1,6001086
-77.133511,38.896651,106,1105, , , ,A52010,0,1,0,0,0,A,1,A52010,120,1,1,6001088
-77.13363,38.898362,107,1106, , , ,A52011,0,1,0,0,0,A,0,A52011,121,0,1,6001131
-77.134858,38.899415,108,1107, , , ,A52012,0,1,0,0,0,A,0,A52012,122,0,1,6001130
-77.13573,38.901191,109,1108, , , ,A52013,0,1,0,0,0,A,0,A52013,123,0,1,6001129
-77.136158,38.901573,137,1134, , , ,A52217,0,1,0,0,0,A,0,A52217,154,0,1,6001190
-77.135719,38.90017,138,1135, , , ,A52218,0,1,0,0,0,A,0,A52218,155,0,1,6001189
-77.134677,38.898976,139,1136, , , ,A52219,0,1,0,0,0,A,0,A52219,156,0,1,6001188
-77.156451,38.888176,37,1037,4959,14516,14516,A52028,1,1,0,0,0,MA,0,A52028,137,0,3,6000626
-77.156187,38.88792,45,1045,4953,14517,14517,A52202,1,1,0,0,0,MA,0,A52202,140,0,3,6000625
-77.126749,38.858824,48,1048,3266,11308,11308,A75114,1,1,0,0,0,MA,0,A75114,302,0,3,6000199
-77.128503,38.865158,49,1049,3627,11301,11301,A75118,1,1,0,0,0,MA,0,A75118,308,0,3,6000269
-77.128021,38.860418,50,1050,3348,11307,11307,A75115,1,1,0,0,0,MA,1,A75115,304,1,3,6000221
-77.128792,38.863588,51,1051,3543,11303,11303,A75117,1,1,0,0,0,MA,0,A75117,306,0,3,6000252
-77.118715,38.858692,52,1052,3261,10251,10251,A41231,1,1,0,0,0,MA,0,A41231,296,0,3,6000197
-77.156721,38.900589,73,1077, , , ,A52021,0,1,0,0,0,A,1,A52021,131,1,3,6001121
-77.119531,38.889463,77,1081, , , ,A51005,0,1,0,0,0,A,0,A51005,87,1,3,6001092
-77.052643,38.855615,78,2115,3061, ,10296, ,1,0,0,0,0,M,0, ,0,0,3,6000162
-77.138933,38.910507,79,2117, , , ,A53213,0,1,0,0,0,A,1,A53213,362,0,3,6001153
-77.138696,38.911746,80,2118, , , ,A53031,0,1,0,0,0,A,0,A53031,364,0,3,6001161
-77.11926,38.918049,82,2140, , , ,A53046,0,1,0,0,0,A,0,A53046,808,0,3,6001117
-77.108084,38.903572,83,2141, , , ,A53045,0,1,0,0,0,A,0,A53045,810,0,3,6001028
-77.120425,38.889271,84,1082, , , ,A51006,0,1,0,0,0,A,0,A51006,88,0,3,6001091
-77.133432,38.893445,90,1088, , , ,A51012,1,1,0,0,0,MA,0,A51012,94,0,3,6001085
-77.137311,38.896124,91,1089, , , ,A51013,1,1,0,0,0,MA,0,A51013,95,0,3,6001084
-77.136863,38.903029,110,1109, , , ,A52014,0,1,0,0,0,A,0,A52014,124,1,3,6001128
-77.139003,38.903483,111,1110, , , ,A52015,0,1,0,0,0,A,0,A52015,125,0,3,6001127
-77.14134,38.904002,112,1111, , , ,A52016,0,1,0,0,0,A,0,A52016,126,0,3,6001126
-77.144782,38.903946,113,1112, , , ,A52017,0,1,0,0,0,A,0,A52017,127,0,3,6001125
-77.14903,38.901984,114,1113, , , ,A52018,0,1,0,0,0,A,0,A52018,128,0,3,6001124
-77.152509,38.901098,115,1114, , , ,A52019,0,1,0,0,0,A,0,A52019,129,0,3,6001123
-77.074996,38.891633,117,2121,5196, , , ,1,0,0,0,0,M,0, ,0,0,3,6000664
-77.073869,38.892133,118,2122,5236, , , ,1,0,0,0,0,M,0, ,0,0,3,6000669
-77.077515,38.889361,119,2123, , , ,A61111,0,1,0,0,0,A,1,A61111,466,0,3,6000963
-77.160239,38.899142,120,1117, , , ,A52022,0,1,0,0,0,A,0,A52022,132,0,3,6001138
-77.162275,38.897195,121,1118, , , ,A52024,0,1,0,0,0,A,0,A52024,133,0,3,6001031
-77.160614,38.896057,122,1119, , , ,A52025,0,1,0,0,0,A,0,A52025,134,0,3,6000987
-77.157836,38.8944,123,1120, , , ,A52026,0,1,0,0,0,A,0,A52026,135,0,3,6000986
-77.156422,38.891176,124,1121, , , ,A52203,0,1,0,0,0,A,0,A52203,141,1,3,6001145
-77.157904,38.894512,125,1122, , , ,A52204,0,1,0,0,0,A,0,A52204,867,0,3,6001144
-77.162086,38.897243,126,1123, , , ,A52205,0,1,0,0,0,A,0,A52205,143,0,3,6001143
-77.160512,38.896171,127,1124, , , ,A52206,0,1,0,0,0,A,0,A52206,144,0,3,6001142
-77.160089,38.898994,128,1125, , , ,A52207,0,1,0,0,0,A,0,A52207,145,0,3,6001141
-77.154499,38.90062,130,1127, , , ,A52210,0,1,0,0,0,A,0,A52210,147,0,3,6001137
-77.151988,38.901004,131,1128, , , ,A52211,0,1,0,0,0,A,0,A52211,148,0,3,6001136
-77.148654,38.901951,132,1129, , , ,A52212,0,1,0,0,0,A,0,A52212,149,0,3,6001135
-77.144804,38.903743,133,1130, , , ,A52213,0,1,0,0,0,A,0,A52213,150,0,3,6001176
-77.141539,38.903847,134,1131, , , ,A52214,0,1,0,0,0,A,0,A52214,151,0,3,6001146
-77.139657,38.903538,135,1132, , , ,A52215,0,1,0,0,0,A,0,A52215,152,0,3,6001148
-77.136926,38.902883,136,1133, , , ,A52216,0,1,0,0,0,A,0,A52216,153,1,3,6001191
-77.156197,38.900497,143,1140, , , ,A52209,0,1,0,0,0,A,1,A52209,164,1,3,6001139
-77.084932,38.890673,146,1144, , , ,A41031,0,1,0,0,0,A,1,A41031,457,1,3,6001166
-77.120084,38.857795,151,2144, , , ,A75021,0,1,0,0,0,A,0,A75021,879,0,3,6001037
-77.115503,38.899854,156,1157, , , ,A62005,0,1,0,0,0,A,0,A62005,411,0,3,6000965
-77.113013,38.901677,157,1158, , , ,A62006,0,1,0,0,0,A,0,A62006,408,0,3,6000955
-77.10831,38.902116,158,1159, , , ,A62007,0,1,0,0,0,A,1,A62007,403,1,3,6000954
-77.102592,38.900559,159,1160, , , ,A62008,0,1,0,0,0,A,0,A62008,501,0,3,6000972
-77.099472,38.899867,160,1161, , , ,A62009,0,1,0,0,0,A,0,A62009,499,0,3,6000956
-77.0962,38.899104,161,1162, , , ,A62010,0,1,0,0,0,A,0,A62010,497,0,3,6000958
-77.0953,38.896864,162,1163, , , ,A62011,0,1,0,0,0,A,0,A62011,495,1,3,6000980
-77.086234,38.893463,163,1164, , , ,A61106,0,1,0,0,0,A,0,A61106,459,0,3,6000997
-77.086054,38.893589,164,1165, , , ,A61013,0,1,0,0,0,A,0,A61013,458,0,3,6000999
-77.09556,38.896291,165,1166, , , ,A62206,0,1,0,0,0,A,0,A62206,494,1,3,6000979
-77.09633,38.89925,166,1167, , , ,A62207,0,1,0,0,0,A,0,A62207,496,0,3,6000978
-77.098605,38.899846,167,1168, , , ,A62208,0,1,0,0,0,A,0,A62208,498,0,3,6000977
-77.102741,38.900767,168,1169, , , ,A62209,0,1,0,0,0,A,0,A62209,500,0,3,6000976
-77.109075,38.902443,169,1170, , , ,A62210,0,1,0,0,0,A,1,A62210,404,1,3,6000975
-77.113213,38.901711,170,1171, , , ,A62211,0,1,0,0,0,A,0,A62211,409,0,3,6000966
-77.115429,38.900138,171,1172, , , ,A62212,0,1,0,0,0,A,0,A62212,410,0,3,6000973
-77.108153,38.887347,174,1175, , , ,A53002,0,1,0,0,0,A,0,A53002,431,1,3,6001184
-77.108176,38.88902,175,1176, , , ,A53003,0,1,0,0,0,A,0,A53003,429,0,3,6001183
-77.108041,38.890833,176,1177, , , ,A53004,0,1,0,0,0,A,0,A53004,427,0,3,6001182
-77.107581,38.892969,177,1178, , , ,A53005,0,1,0,0,0,A,0,A53005,426,0,3,6001181
-77.107593,38.895017,178,1179, , , ,A53006,0,1,0,0,0,A,0,A53006,423,0,3,6001180
-77.108141,38.896408,179,1180, , , ,A53007,0,1,0,0,0,A,0,A53007,419,1,3,6001179
-77.108658,38.897537,180,1181, , , ,A53008,0,1,0,0,0,A,1,A53008,418,0,3,6001163
-77.109126,38.90028,181,1182, , , ,A53009,0,1,0,0,0,A,0,A53009,421,0,3,6001177
-77.108913,38.9021,182,1183, , , ,A53010,0,1,0,0,0,A,1,A53010,406,0,3,6001192
-77.109597,38.905892,183,1184, , , ,A53012,0,1,0,0,0,A,0,A53012,401,0,3,6001174
-77.110474,38.907465,184,1185, , , ,A53013,0,1,0,0,0,A,0,A53013,398,1,3,6001172
-77.11112,38.908614,185,1186, , , ,A53014,0,1,0,0,0,A,0,A53014,396,0,3,6001171
-77.113113,38.910814,186,1187, , , ,A53015,0,1,0,0,0,A,0,A53015,395,0,3,6001170
-77.118902,38.91571,188,1189, , , ,A53017,0,1,0,0,0,A,0,A53017,391,0,3,6001029
-77.119696,38.919348,189,1190, , , ,A53018,0,1,0,0,0,A,0,A53018,388,0,3,6001030
-77.120509,38.92079,190,1191, , , ,A53019,0,1,0,0,0,A,0,A53019,387,0,3,6001165
-77.121449,38.923147,191,1192, , , ,A53020,0,1,0,0,0,A,0,A53020,385,0,3,6001118
-77.122448,38.92519,192,1193, , , ,A53021,0,1,0,0,0,A,0,A53021,383,0,3,6001074
-77.137258,38.915355,201,1202, , , ,A53030,0,1,0,0,0,A,0,A53030,366,1,3,6001104
-77.13942,38.909921,202,1203, , , ,A53032,0,1,0,0,0,A,1,A53032,361,0,3,6001105
-77.140491,38.909118,203,1204, , , ,A53033,0,1,0,0,0,A,0,A53033,359,0,3,6001107
-77.14379,38.908152,204,1205, , , ,A53034,0,1,0,0,0,A,0,A53034,358,0,3,6001108
-77.145719,38.90742,205,1206, , , ,A53035,0,1,0,0,0,A,0,A53035,356,0,3,6001110
-77.151036,38.905477,206,1207, , , ,A53036,0,1,0,0,0,A,0,A53036,354,0,3,6001111
-77.152772,38.904013,207,1208, , , ,A53037,0,1,0,0,0,A,0,A53037,352,0,3,6001112
-77.156964,38.899157,208,1209, , , ,A53039,0,1,0,0,0,A,0,A53039,350,0,3,6001113
-77.15732,38.897197,209,1210, , , ,A53040,0,1,0,0,0,A,0,A53040,348,0,3,6001114
-77.157677,38.894739,210,1211, , , ,A53041,0,1,0,0,0,A,0,A53041,502,0,3,6001115
-77.157485,38.894389,211,1212, , , ,A53204,0,1,0,0,0,A,0,A53204,503,0,3,6001119
-77.157143,38.896742,212,1213, , , ,A53205,0,1,0,0,0,A,0,A53205,347,0,3,6001162
-77.15679,38.898838,213,1214, , , ,A53206,0,1,0,0,0,A,0,A53206,349,0,3,6001147
-77.153139,38.903423,214,1215, , , ,A53208,0,1,0,0,0,A,0,A53208,351,0,3,6001133
-77.150758,38.905432,215,1216, , , ,A53209,0,1,0,0,0,A,0,A53209,353,0,3,6001149
-77.146046,38.907113,216,1217, , , ,A53210,0,1,0,0,0,A,0,A53210,355,0,3,6001150
-77.144067,38.907798,217,1218, , , ,A53211,0,1,0,0,0,A,0,A53211,357,0,3,6001151
-77.139943,38.909145,218,1219, , , ,A53212,0,1,0,0,0,A,0,A53212,360,0,3,6001152
-77.138299,38.912086,219,1220, , , ,A53214,0,1,0,0,0,A,0,A53214,363,0,3,6001154
-77.136996,38.915385,220,1221, , , ,A53215,0,1,0,0,0,A,0,A53215,365,1,3,6001155
-77.122597,38.925093,228,1229,14191, , ,A53226,1,1,0,0,0,MA,0,A53226,384,0,3,6000860
-77.121514,38.922923,229,1230,14193, , ,A53228,1,1,0,0,0,MA,0,A53228,386,0,3,6000862
-77.111436,38.908601,230,1231,14204, , ,A53235,1,1,0,0,0,MA,0,A53235,397,0,3,6000873
-77.109312,38.900239,231,1234,14207, , ,A53240,1,1,0,0,0,MA,0,A53240,422,0,3,6000876
-77.108885,38.897639,232,1235,14202, , ,A53241,1,1,0,0,0,MA,1,A53241,417,0,3,6000871
-77.108278,38.896239,233,1236, , , ,A53242,0,1,0,0,0,A,0,A53242,420,1,3,6000983
-77.108419,38.88909,237,1240, , , ,A53246,0,1,0,0,0,A,0,A53246,430,0,3,6000989
-77.108328,38.887475,238,1241, , , ,A53247,0,1,0,0,0,A,0,A53247,432,1,3,6000990
-77.076197,38.89629,241,1244, , , ,A61101,0,1,0,0,0,A,0,A61101,479,0,3,6001005
-77.07881,38.896137,242,1245, , , ,A61102,0,1,0,0,0,A,0,A61102,481,0,3,6001006
-77.081804,38.898246,243,1246, , , ,A61103,0,1,0,0,0,A,0,A61103,482,1,3,6001007
-77.083688,38.898085,244,1247, , , ,A61104,0,1,0,0,0,A,0,A61104,484,0,3,6001008
-77.086455,38.89691,245,1248, , , ,A61105,0,1,0,0,0,A,0,A61105,486,0,3,6000974
-77.079328,38.8917,246,1249, , , ,A61109,0,1,0,0,0,A,0,A61109,461,0,3,6000995
-77.076798,38.887693,247,1250, , , ,A61112,0,1,0,0,0,A,0,A61112,468,1,3,6000962
-77.071673,38.890165,248,1251, , , ,A61115,0,1,0,0,0,A,0,A61115,473,0,3,6000959
-77.074651,38.888061,249,1252, , , ,A61113,0,1,0,0,0,A,0,A61113,469,0,3,6000961
-77.073337,38.889522,250,1253, , , ,A61114,0,1,0,0,0,A,0,A61114,472,0,3,6000960
-77.073445,38.88933,252,1255, , , ,A61004,0,1,0,0,0,A,0,A61004,471,0,3,6000993
-77.075351,38.888089,253,1256, , , ,A61005,0,1,0,0,0,A,0,A61005,470,0,3,6000994
-77.076658,38.887704,254,1257, , , ,A61006,0,1,0,0,0,A,0,A61006,467,1,3,6001010
-77.077457,38.889502,255,1258, , , ,A61007,0,1,0,0,0,A,1,A61007,465,0,3,6000996
-77.078974,38.890313,256,1259, , , ,A61008,0,1,0,0,0,A,0,A61008,463,0,3,6000982
-77.07913,38.891724,257,1260, , , ,A61009,0,1,0,0,0,A,0,A61009,462,0,3,6000998
-77.086339,38.896848,258,1261, , , ,A61014,0,1,0,0,0,A,0,A61014,487,0,3,6001000
-77.083991,38.897949,259,1262, , , ,A61015,0,1,0,0,0,A,0,A61015,485,0,3,6001001
-77.078679,38.895996,260,1263, , , ,A61017,0,1,0,0,0,A,0,A61017,480,0,3,6001003
-77.076074,38.896151,261,1264, , , ,A61018,0,1,0,0,0,A,0,A61018,478,0,3,6001004
-77.081567,38.898161,262,1265, , , ,A61016,0,1,0,0,0,A,0,A61016,483,1,3,6001002
-77.071644,38.890255,263,1266, , , ,A61003,0,1,0,0,0,A,0,A61003,474,0,3,6000992
-77.084661,38.85736,272,1276, , , ,A74017,0,1,0,0,0,A,0,A74017,204,0,3,6001067
-77.081827,38.858032,273,1277, , , ,A74018,0,1,0,0,0,A,0,A74018,202,1,3,6001066
-77.082639,38.859068,274,1278, , , ,A74019,0,1,0,0,0,A,0,A74019,201,0,3,6001057
-77.127665,38.874969,276,1280, , , ,A75009,0,1,0,0,0,A,0,A75009,315,0,3,6001062
-77.128323,38.870812,277,1281, , , ,A75011,0,1,0,0,0,A,0,A75011,311,1,3,6001060
-77.12555,38.857143,278,1282, , , ,A75015,0,1,0,0,0,A,0,A75015,300,0,3,6001058
-77.115022,38.853942,279,1283, , , ,A75017,0,1,0,0,0,A,0,A75017,232,0,3,6001040
-77.114671,38.851701,280,1284, , , ,A75018,0,1,0,0,0,A,0,A75018,230,0,3,6001025
-77.114063,38.850184,281,1285, , , ,A75019,0,1,0,0,0,A,0,A75019,228,0,3,6001056
-77.112799,38.848655,282,1286, , , ,A75020,0,1,0,0,0,A,1,A75020,226,0,3,6001013
-77.109287,38.845879,283,1287, , , ,A75101,0,1,0,0,0,A,0,A75101,545,1,3,6001014
-77.112815,38.848797,284,1288, , , ,A75102,0,1,0,0,0,A,1,A75102,225,0,3,6001015
-77.11383,38.849968,285,1289, , , ,A75103,0,1,0,0,0,A,0,A75103,227,0,3,6001016
-77.114404,38.851403,286,1290, , , ,A75104,0,1,0,0,0,A,0,A75104,229,0,3,6001017
-77.114878,38.85382,287,1291, , , ,A75105,0,1,0,0,0,A,0,A75105,231,0,3,6001018
-77.117268,38.859914,289,1293, , , ,A75110,0,1,0,0,0,A,0,A75110,293,0,3,6001035
-77.118613,38.858958,290,1294, , , ,A75111,0,1,0,0,0,A,0,A75111,295,0,3,6001026
-77.125586,38.857293,291,1295, , , ,A75113,0,1,0,0,0,A,0,A75113,301,0,3,6001021
-77.128187,38.870884,292,1296, , , ,A75119,0,1,0,0,0,A,0,A75119,310,1,3,6001022
-77.129518,38.87335,293,1297, , , ,A75120,0,1,0,0,0,A,0,A75120,312,0,3,6001023
-77.129614,38.873469,294,1298, , , ,A75010,0,1,0,0,0,A,0,A75010,313,0,3,6001061
-77.127679,38.875322,295,1299, , , ,A75121,0,1,0,0,0,A,0,A75121,314,0,3,6001024
-77.07345,38.86406,296,1301, , , ,A73202,0,1,0,0,0,A,0,A73202,188,0,3,6001009
-77.08262,38.858872,299,1304, , , ,A73227,0,1,0,0,0,A,0,A73227,200,0,3,6001052
-77.08195,38.857938,300,1305, , , ,A73208,0,1,0,0,0,A,0,A73208,203,1,3,6001048
-77.084889,38.857428,301,1306, , , ,A73209,0,1,0,0,0,A,0,A73209,205,0,3,6001049
-77.087977,38.856646,302,1307, , , ,A74016,0,1,0,0,0,A,1,A74016,207,0,3,6001068
-77.082994,38.860955,303,1308, , , ,A73022,0,1,0,0,0,A,0,A73022,198,0,3,6001071
-77.083979,38.862734,304,1309, , , ,A73226,0,1,0,0,0,A,1,A73226,197,0,3,6001051
-77.083178,38.86096,305,1310, , , ,A73207,0,1,0,0,0,A,0,A73207,199,0,3,6001047
-77.091479,38.855477,306,1311, , , ,A74024,0,1,0,0,0,A,0,A74024,554,1,3,6001064
-77.074664,38.863526,307,1312, , , ,A73205,0,1,0,0,0,A,0,A73205,186,1,3,6001046
-77.108339,38.902644,312,2092, , , ,A53011,0,1,0,0,0,A,0,A53011,885,0,3,6001175
-77.120202,38.857865,314,1327, , , ,A75112,0,1,0,0,0,A,0,A75112,299,0,3,6001098
-77.086353,38.835707,371,1385,12278,13774,13774, ,1,0,0,0,0,M,0, ,0,0,3,6000786
-77.071895,38.855815,372,1386,3068,10884,10884,A87222,0,1,0,0,0,A,0,A87222,979,0,3,6000164
-77.088612,38.833444,383,1397,1979,14008,14008, ,1,0,0,0,0,M,0, ,0,0,3,6000014
-77.065266,38.865555,384,1398,3668,10880,10880,A87001,0,1,0,0,0,A,0,A87001,941,0,3,6000279
-77.072161,38.855631,385,1399,3050,10885,10885,A87004,0,1,0,0,0,A,0,A87004,945,0,3,6000159
-77.091902,38.83216,396,1410,1910,14102,14102, ,1,0,0,0,1,MS,0, ,0,0,3,6000009
-77.156527,38.889861,399,1413,5098,13917,13917,A52027,1,1,0,0,0,MA,0,A52027,136,1,3,6000646
-77.145976,38.876157,418,1432,4234,13009,13009, ,1,0,0,0,0,M,0, ,0,0,3,6000433
-77.14622,38.876145,419,1433,4235,13010,13010, ,1,0,0,0,0,M,0, ,0,0,3,6000434
-77.053258,38.853963,427,1441,2965,11691,11691, ,1,0,0,0,0,M,0, ,0,0,3,6000146
-77.053041,38.855998,431,1445,3083,11689,11689, ,1,0,0,0,0,M,0, ,0,0,3,6000171
-77.053647,38.860775,432,1446,3371,11685,11685, ,1,0,0,0,0,M,0, ,0,0,3,6000226
-77.054059,38.86272,446,1460,3504,11683,11683, ,1,0,0,0,0,M,0, ,0,0,3,6000244
-77.05524,38.865113,447,1461,3625,10871,10871,A42202,1,1,0,0,0,MA,0,A42202,825,0,3,6000268
-77.062242,38.866038,448,1462,3696,10877,10877,A42205,1,1,0,0,0,MA,0,A42205,822,0,3,6000283
-77.06002,38.865776,452,1466,3680,10875,10875,A42204,1,1,0,0,1,MAS,0,A42204,880,1,3,6000281
-77.0856,38.836258,453,1467,2118,13771,13771, ,1,0,0,0,1,MS,0, ,0,0,3,6000018
-77.097314,38.868527,474,1488,3815,10112,10112, ,1,0,0,0,0,M,0, ,0,0,3,6000318
-77.073048,38.854269,478,1492,2985,10887,10887,A87005,0,1,0,0,0,A,0,A87005,946,0,3,6000148
-77.086693,38.834347,479,1493,2015,13775,13775, ,1,0,0,0,0,M,0, ,0,0,3,6000017
-77.087359,38.829386,480,1494,1786,13781,13781, ,1,0,0,0,0,M,0, ,0,0,3,6000001
-77.129439,38.904724,481,1495,6180,13122,13122, ,1,0,0,0,0,M,0, ,0,0,3,6000765
-77.131011,38.905395,482,1496,6236,13123,13123, ,1,0,0,0,0,M,0, ,0,0,3,6000766
-77.067337,38.859956,483,1497,3329,10857,10857, ,1,0,0,0,0,M,0, ,0,0,3,6000216
-77.068342,38.856905,484,1498,3136,10860,10860, ,1,0,0,0,0,M,0, ,0,0,3,6000181
-77.088781,38.833407,485,1499,1977,14009,14009, ,1,0,0,0,0,M,0, ,0,0,3,6000013
-77.068232,38.853518,486,1500,2938,10864,10864, ,1,0,0,0,0,M,0, ,0,0,3,6000139
-77.067092,38.847925,487,1501,2674,10867,10867, ,1,0,0,0,0,M,0, ,0,0,3,6000084
-77.064816,38.845213,488,1502,2524,12970,12970, ,1,0,0,0,1,MS,0, ,0,0,3,6000061
-77.06514,38.845528,489,1503,2550,10868,10868, ,1,0,0,0,0,M,0, ,0,0,3,6000067
-77.067076,38.861079,490,1504,3398,10856,10856, ,1,0,0,0,0,M,0, ,0,0,3,6000230
-77.065122,38.845903,493,1507,2566,10869,10869, ,1,0,0,0,0,M,0, ,0,0,3,6000071
-77.072933,38.862303,297,1302, , , ,A73203,0,1,0,0,0,A,0,A73203,193,0,3,6001044
-77.074325,38.862134,298,1303, , , ,A73204,0,1,0,0,0,A,0,A73204,190,0,3,6001045
-77.118416,38.855613,149,1149, , , ,A41228,0,1,0,0,0,A,0,A41228,239,0,3,6001099
-77.108203,38.890965,236,1239, , , ,A53245,0,1,0,0,0,A,0,A53245,428,0,3,6000988
-77.107763,38.893555,235,1238, , , ,A53244,0,1,0,0,0,A,0,A53244,425,0,3,6000985
-77.107772,38.894809,234,1237, , , ,A53243,0,1,0,0,0,A,0,A53243,424,0,3,6000984
-77.107739,38.883661,103,1102, , , ,A52001,0,1,0,0,0,A,0,A52001,111,0,3,6001116
-77.107938,38.883424,142,1139, , , ,A52226,0,1,0,0,0,A,0,A52226,163,0,3,6001186
-77.109243,38.880622,63,1063,4500,13499,13499, ,1,0,0,0,0,M,0, ,0,0,3,6000511
-77.145312,38.877504,420,1434,4318,13011,13011, ,1,0,0,0,0,M,0, ,0,0,3,6000452
-77.14559,38.87777,421,1435,4333,13012,13012, ,1,0,0,0,0,M,0, ,0,0,3,6000457
-77.145738,38.879432,422,1436,4431,13013,13013, ,1,0,0,0,0,M,0, ,0,0,3,6000486
-77.145863,38.879232,423,1437,4417,13014,13014, ,1,0,0,0,0,M,0, ,0,0,3,6000485
-77.143336,38.879567,414,1428,4437,10266,10266, ,1,0,0,0,0,M,0, ,0,0,3,6000488
-77.142751,38.879675,413,1427,4445,10265,10265, ,1,0,0,0,0,M,0, ,0,0,3,6000490
-77.140827,38.878966,411,1425,4396,10264,10264, ,1,0,0,0,0,M,0, ,0,0,3,6000474
-77.140447,38.87875,410,1424,4373,10263,10263, ,1,0,0,0,0,M,0, ,0,0,3,6000469
-77.139458,38.877896,409,1423,4338,10262,10262, ,1,0,0,0,0,M,0, ,0,0,3,6000459
-77.139351,38.87767,417,1431,4327,12874,12874, ,1,0,0,0,0,M,0, ,0,0,3,6000455
-77.140503,38.875617,415,1429,4200,12872,12872, ,1,0,0,0,0,M,0, ,0,0,3,6000424
-77.140495,38.875316,416,1430,4179,12873,12873, ,1,0,0,0,0,M,0, ,0,0,3,6000418
-77.155568,38.900919,116,1115, , , ,A52020,0,1,0,0,0,A,0,A52020,130,0,3,6001122
-77.119339,38.88937,101,1099, , , ,A51214,0,1,0,0,0,A,0,A51214,105,1,3,6001075
-77.120744,38.889093,100,1098, , , ,A51213,0,1,0,0,0,A,0,A51213,104,0,3,6001076
-77.12223,38.88889,85,1083, , , ,A51007,0,1,0,0,0,A,0,A51007,89,0,3,6001090
-77.122522,38.888731,99,1097, , , ,A51212,0,1,0,0,0,A,0,A51212,103,0,3,6001077
-77.125116,38.888308,86,1084, , , ,A51008,0,1,0,0,0,A,0,A51008,90,0,3,6001089
-77.125539,38.888146,98,1096, , , ,A51211,0,1,0,0,0,A,0,A51211,102,0,3,6001078
-77.096451,38.853797,269,1273, , , ,A74011,0,1,0,0,0,A,0,A74011,214,0,3,6001063
-77.093951,38.855031,268,1272, , , ,A74010,0,1,0,0,0,A,0,A74010,213,0,3,6001055
-77.115241,38.913048,187,1188, , , ,A53016,0,1,0,0,0,A,0,A53016,392,0,3,6001169
-77.157041,38.899898,129,1126, , , ,A52208,0,1,0,0,1,AS,0,A52208,146,0,3,6001140
-77.067232,38.848434,494,1508,2696,10866,10866, ,1,0,0,0,0,M,0, ,0,0,3,6000088
-77.068483,38.852773,495,1509,2886,10865,10865, ,1,0,0,0,0,M,0, ,0,0,3,6000118
-77.067142,38.853218,497,1511,2911,10315,10315, ,1,0,0,0,0,M,0, ,0,0,3,6000125
-77.064757,38.853152,498,1512,2905,10313,10313, ,1,0,0,0,0,M,0, ,0,0,3,6000123
-77.063352,38.853133,499,1513,2904,10311,10311, ,1,0,0,0,1,MS,0, ,0,0,3,6000122
-77.057443,38.853353,500,1514,2928,10304,10304, ,1,0,0,0,0,M,0, ,0,0,3,6000135
-77.061508,38.853196,501,1515,2912,10309,10309, ,1,0,0,0,0,M,0, ,0,0,3,6000126
-77.059256,38.85334,502,1516,2925,10306,10306, ,1,0,0,0,0,M,0, ,0,0,3,6000133
-77.059619,38.853235,503,1517,2922,10307,10307, ,1,0,0,0,0,M,0, ,0,0,3,6000131
-77.068386,38.85523,505,1519,3036,10861,10861, ,1,0,0,0,0,M,0, ,0,0,3,6000157
-77.065271,38.865353,506,1520,3656,10879,10879,A87225,0,1,0,0,0,A,0,A87225,982,1,3,6000275
-77.068257,38.85502,507,1521,3022,10862,10862, ,1,0,0,0,0,M,0, ,0,0,3,6000154
-77.064922,38.85324,508,1522,2915,10312,10312, ,1,0,0,0,0,M,0, ,0,0,3,6000128
-77.066965,38.861006,509,1523,3391,10855,10855, ,1,0,0,0,0,M,0, ,0,0,3,6000229
-77.062851,38.853286,510,1524,2919,10310,10310, ,1,0,0,0,0,M,0, ,0,0,3,6000129
-77.061149,38.853313,511,1525,2921,10308,10308, ,1,0,0,0,0,M,0, ,0,0,3,6000130
-77.057706,38.853228,512,1526,2924,10305,10305, ,1,0,0,0,1,MS,0, ,0,0,3,6000132
-77.055135,38.853404,513,1527,2934,10302,10302, ,1,0,0,0,0,M,0, ,0,0,3,6000138
-77.055463,38.853283,514,1528,2929,10303,10303, ,1,0,0,0,0,M,0, ,0,0,3,6000136
-77.067452,38.853108,515,1529,2901,10314,10314, ,1,0,0,0,0,M,0, ,0,0,3,6000121
