OBJECTID,STFID,GROUP_NO,TRACT,BLOCK,BLOCK_GROUP,FULLSTFID,SHAPEarea,SHAPElen
2989,0464001009,1,046400,1009,0464001,518100464001009,36995.808282,1181.461897
2990,0454193018,3,045419,3018,0454193,518100454193018,28895.618824,666.694728
2991,0412003017,3,041200,3017,0412003,518100412003017,56803.339603,1036.365543
2992,0422012008,2,042201,2008,0422012,518100422012008,64523.900448,996.420051
2993,0462185002,5,046218,5002,0462185,518100462185002,33693.665722,716.288658
2994,0000000991,0,000000,0991,0000000,518100000000991,44054.704373,1205.611198
2995,0430011011,1,043001,1011,0430011,518100430011011,255862.251822,3953.939035
2996,0462185004,5,046218,5004,0462185,518100462185004,18782.940926,551.854749
2997,0414001012,1,041400,1012,0414001,518100414001012,56434.668182,1052.395936
2998,0410021020,1,041002,1020,0410021,518100410021020,33468.881152,886.188394
2999,0442003001,3,044200,3001,0442003,518100442003001,24826.306621,695.457798
2251,0412002018,2,041200,2018,0412002,518100412002018,124775.932904,2697.483137
2379,0408014003,4,040801,4003,0408014,518100408014003,31986.42354,731.345477
2380,0458101004,1,045810,1004,0458101,518100458101004,849.115733,113.82444
2381,0448053002,3,044805,3002,0448053,518100448053002,8542.194456,455.010628
2382,0434002002,2,043400,2002,0434002,518100434002002,38818.819209,833.164929
2383,0410032003,2,041003,2003,0410032,518100410032003,17090.515887,611.12836
2384,0462111002,1,046211,1002,0462111,518100462111002,63074.604064,1030.064667
2385,0438003010,3,043800,3010,0438003,518100438003010,10146.363145,444.026183
2386,0456021002,1,045602,1002,0456021,518100456021002,11325.27235,436.655372
2387,0454121029,1,045412,1029,0454121,518100454121029,37127.880997,881.189806
2388,0460133005,3,046013,3005,0460133,518100460133005,30710.117418,678.427032
2389,0460102005,2,046010,2005,0460102,518100460102005,85276.692611,1845.368964
2390,0428012013,2,042801,2013,0428012,518100428012013,45246.158836,958.366475
2391,0404021005,1,040402,1005,0404021,518100404021005,7611.696941,373.837045
2697,0460092010,2,046009,2010,0460092,518100460092010,133573.963824,2303.776967
2698,0462072000,2,046207,2000,0462072,518100462072000,38807.335637,919.174621
2699,0440024016,4,044002,4016,0440024,518100440024016,20329.628283,619.085288
2700,0422022023,2,042202,2023,0422022,518100422022023,27186.677966,733.080869
1001,0454071000,1,045407,1000,0454071,518100454071000,553386.810806,4252.116642
2701,0418021004,1,041802,1004,0418021,518100418021004,37436.320439,854.029287
2702,0464003008,3,046400,3008,0464003,518100464003008,285920.258145,2204.329469
2703,0446004012,4,044600,4012,0446004,518100446004012,70614.411703,1152.799197
2704,0444021005,1,044402,1005,0444021,518100444021005,166022.113264,2024.38545
2705,0454182005,2,045418,2005,0454182,518100454182005,56826.20663,908.489793
2706,0448081006,1,044808,1006,0448081,518100448081006,17159.069133,506.649146
2707,0460083021,3,046008,3021,0460083,518100460083021,39252.881813,774.007269
2708,0430011008,1,043001,1008,0430011,518100430011008,15751.089902,507.089796
2709,0436001008,1,043600,1008,0436001,518100436001008,18616.838614,541.753877
2710,0416002007,2,041600,2007,0416002,518100416002007,23679.905031,675.108993
2711,0410043005,3,041004,3005,0410043,518100410043005,27134.980123,710.194735
2712,0430011012,1,043001,1012,0430011,518100430011012,7083.642918,336.116972
1002,0430012025,2,043001,2025,0430012,518100430012025,27047.949691,639.998772
2713,0462052007,2,046205,2007,0462052,518100462052007,16640.563336,543.85757
1003,0404043009,3,040404,3009,0404043,518100404043009,11306.415334,419.626815
2714,0430012031,2,043001,2031,0430012,518100430012031,55144.343376,1286.372627
1004,0408012009,2,040801,2009,0408012,518100408012009,181113.779193,1763.408823
2715,0442004010,4,044200,4010,0442004,518100442004010,1434565.89717,6207.896083
1005,0404023003,3,040402,3003,0404023,518100404023003,7513.35454,362.645797
1006,0430011030,1,043001,1030,0430011,518100430011030,51948.005069,1046.586342
2716,0460125004,5,046012,5004,0460125,518100460125004,2711.852025,206.093984
1007,0440022007,2,044002,2007,0440022,518100440022007,60972.154183,988.411002
2717,0448071007,1,044807,1007,0448071,518100448071007,36185.859358,956.079858
1008,0464004996,4,046400,4996,0464004,518100464004996,6190146.774034,41655.830454
2718,0410033009,3,041003,3009,0410033,518100410033009,32680.484598,880.204525
2144,0460094999,4,046009,4999,0460094,518100460094999,360984.24575,8819.300808
3000,0460087007,7,046008,7007,0460087,518100460087007,2354171.860769,10220.686617
2252,0464001019,1,046400,1019,0464001,518100464001019,11357264.41623,13478.226521
1009,0422022008,2,042202,2008,0422022,518100422022008,37711.124122,899.391021
2253,0454054002,4,045405,4002,0454054,518100454054002,10946.312167,408.836547
2254,0446003019,3,044600,3019,0446003,518100446003019,121029.603684,2785.310862
1010,0460021011,1,046002,1011,0460021,518100460021011,21058.343373,560.862971
1011,0460101014,1,046010,1014,0460101,518100460101014,120247.405389,1829.946951
2255,0436001009,1,043600,1009,0436001,518100436001009,10728.167117,417.163717
2256,0462042038,2,046204,2038,0462042,518100462042038,49521.084711,1142.613175
1012,0456022023,2,045602,2023,0456022,518100456022023,35264.174339,859.224971
2257,0418022017,2,041802,2017,0418022,518100418022017,21469.548693,635.508215
1013,0428022000,2,042802,2000,0428022,518100428022000,282339.207229,3872.788292
2258,0462112002,2,046211,2002,0462112,518100462112002,40096.390533,946.924931
2259,0456012018,2,045601,2018,0456012,518100456012018,205836.858436,2134.607176
1014,0448062020,2,044806,2020,0448062,518100448062020,27197.793975,708.947523
1015,0440025033,5,044002,5033,0440025,518100440025033,18685.827782,546.899897
2260,0454055001,5,045405,5001,0454055,518100454055001,16952.702122,523.528753
1016,0442001017,1,044200,1017,0442001,518100442001017,289739.090427,2886.422343
2261,0454203003,3,045420,3003,0454203,518100454203003,146176.143035,1524.601348
1017,0454193024,3,045419,3024,0454193,518100454193024,23083.131491,578.794045
2262,0406001014,1,040600,1014,0406001,518100406001014,109750.237217,1395.212453
1018,0408023002,3,040802,3002,0408023,518100408023002,41063.228415,1051.795435
2263,0422013003,3,042201,3003,0422013,518100422013003,116562.661231,2173.331865
1019,0400001012,1,040000,1012,0400001,518100400001012,3172.3892,460.507699
2264,0412001030,1,041200,1030,0412001,518100412001030,2758.431028,262.226615
1020,0462074001,4,046207,4001,0462074,518100462074001,5386674.848653,13027.286126
2265,0428023009,3,042802,3009,0428023,518100428023009,27890.135217,763.177149
1021,0446002014,2,044600,2014,0446002,518100446002014,83848.924957,1192.376715
2266,0410043004,3,041004,3004,0410043,518100410043004,26395.702163,691.759006
1022,0454102032,2,045410,2032,0454102,518100454102032,22608.50096,670.53064
2267,0410031010,1,041003,1010,0410031,518100410031010,37006.136139,952.370486
1023,0440022006,2,044002,2006,0440022,518100440022006,29799.589758,708.826737
2268,0404043000,3,040404,3000,0404043,518100404043000,31192.120614,700.243878
1024,0404022002,2,040402,2002,0404022,518100404022002,7147.038461,341.141704
2269,0460084002,4,046008,4002,0460084,518100460084002,393015.491831,3335.299772
1025,0424001004,1,042400,1004,0424001,518100424001004,36413.651165,940.764511
2270,0430011026,1,043001,1026,0430011,518100430011026,119031.007897,2266.388182
1026,0444024004,4,044402,4004,0444024,518100444024004,52388.26238,902.72693
2271,0422022001,2,042202,2001,0422022,518100422022001,313784.515592,4002.680503
1027,0440021014,1,044002,1014,0440021,518100440021014,17235.998276,525.743595
1028,0410022015,2,041002,2015,0410022,518100410022015,8573.701213,440.770686
2272,0408022009,2,040802,2009,0408022,518100408022009,32236.60175,858.889087
1029,0462187005,7,046218,7005,0462187,518100462187005,60640.064574,1145.834065
2273,0440026999,6,044002,6999,0440026,518100440026999,2635413.262262,6483.245927
1030,0446003024,3,044600,3024,0446003,518100446003024,124025.145456,2191.108777
2274,0428015008,5,042801,5008,0428015,518100428015008,31004.399834,823.992737
1031,0456012012,2,045601,2012,0456012,518100456012012,21887.227247,626.044547
2275,0458071007,1,045807,1007,0458071,518100458071007,11879.162657,513.280531
1032,0444013008,3,044401,3008,0444013,518100444013008,48144.795809,933.107279
2276,0454152013,2,045415,2013,0454152,518100454152013,38332.512994,991.256887
1033,0404032998,2,040403,2998,0404032,518100404032998,10000.343735,437.897899
2277,0462185003,5,046218,5003,0462185,518100462185003,29642.487617,772.623892
1034,0418021026,1,041802,1026,0418021,518100418021026,19755.521661,742.779799
2594,0410033006,3,041003,3006,0410033,518100410033006,26383.638522,704.931135
1035,0412002027,2,041200,2027,0412002,518100412002027,353673.623739,5831.999737
2595,0430013022,3,043001,3022,0430013,518100430013022,7037.463927,338.37592
2596,0454192002,2,045419,2002,0454192,518100454192002,8040.786224,344.820109
1036,0454071020,1,045407,1020,0454071,518100454071020,497213.682782,5931.78969
2597,0444024009,4,044402,4009,0444024,518100444024009,42185.897185,803.669797
1037,0454173006,3,045417,3006,0454173,518100454173006,27672.976643,662.347086
2719,0422022016,2,042202,2016,0422022,518100422022016,105133.311876,2238.258566
1038,0454051003,1,045405,1003,0454051,518100454051003,266659.199664,2438.297886
2720,0438003020,3,043800,3020,0438003,518100438003020,25027.547047,724.056591
2721,0428021000,1,042802,1000,0428021,518100428021000,135153.872567,1818.527114
1039,0422012025,2,042201,2025,0422012,518100422012025,125538.577533,1578.61054
2722,0428012011,2,042801,2011,0428012,518100428012011,37835.995983,822.165068
1040,0408012007,2,040801,2007,0408012,518100408012007,58557.653082,1333.002253
2723,0404043001,3,040404,3001,0404043,518100404043001,25230.867972,703.230876
1041,0404032012,2,040403,2012,0404032,518100404032012,40948.284355,985.076525
2724,0434002022,2,043400,2022,0434002,518100434002022,38690.618737,822.516537
1042,0408024004,4,040802,4004,0408024,518100408024004,30238.483772,733.647552
2725,0440024004,4,044002,4004,0440024,518100440024004,20009.375743,616.726061
1043,0460082003,2,046008,2003,0460082,518100460082003,31392.231754,799.579758
2726,0454103003,3,045410,3003,0454103,518100454103003,83232.921728,1211.286488
1109,0426001020,1,042600,1020,0426001,518100426001020,146292.557395,1694.267264
2727,0454151001,1,045415,1001,0454151,518100454151001,43358.194092,1087.044057
1110,0462133008,3,046213,3008,0462133,518100462133008,18868.404361,542.510146
2145,0430012047,2,043001,2047,0430012,518100430012047,68570.106013,1532.079712
1111,0430012037,2,043001,2037,0430012,518100430012037,10084.859485,411.815766
2146,0428011018,1,042801,1018,0428011,518100428011018,29205.050451,809.591982
1112,0412001022,1,041200,1022,0412001,518100412001022,64721.476585,1098.393922
2147,0460023012,3,046002,3012,0460023,518100460023012,11799.117961,558.116159
1113,0414002004,2,041400,2004,0414002,518100414002004,26853.420702,649.145603
2148,0440024002,4,044002,4002,0440024,518100440024002,42128.965386,897.083755
1114,0440023029,3,044002,3029,0440023,518100440023029,19079.929728,552.642781
2149,0422022018,2,042202,2018,0422022,518100422022018,38126.157722,910.625995
1115,0460094004,4,046009,4004,0460094,518100460094004,35198.714805,907.457206
2150,0418012000,2,041801,2000,0418012,518100418012000,3599.760257,241.114058
1116,0462163004,3,046216,3004,0462163,518100462163004,262525.843231,2398.305959
2151,0426002013,2,042600,2013,0426002,518100426002013,50432.370122,1203.482367
1117,0454192010,2,045419,2010,0454192,518100454192010,54835.606462,931.831063
2152,0454141001,1,045414,1001,0454141,518100454141001,35947.850218,924.595464
2153,0454144000,4,045414,4000,0454144,518100454144000,29828.022422,687.08814
1118,0424004002,4,042400,4002,0424004,518100424004002,14632.33333,500.555647
1119,0446003006,3,044600,3006,0446003,518100446003006,167636.936182,3285.346737
2154,0422023000,3,042202,3000,0422023,518100422023000,402492.346713,3710.715174
1120,0440021019,1,044002,1019,0440021,518100440021019,14887.798483,567.279545
2155,0444011027,1,044401,1027,0444011,518100444011027,145977.366932,1578.500918
1121,0444012004,2,044401,2004,0444012,518100444012004,48925.749512,978.385986
2156,0408022001,2,040802,2001,0408022,518100408022001,23661.869616,688.693785
1122,0410044015,4,041004,4015,0410044,518100410044015,30872.207864,855.921542
2157,0408013001,3,040801,3001,0408013,518100408013001,21886.587388,638.990207
1123,0446001016,1,044600,1016,0446001,518100446001016,72285.212721,1213.651527
2158,0454145003,5,045414,5003,0454145,518100454145003,20872.454947,639.713885
2159,0440024011,4,044002,4011,0440024,518100440024011,20877.420974,621.127994
1124,0448083998,3,044808,3998,0448083,518100448083998,39978.303398,1867.582572
2160,0412002012,2,041200,2012,0412002,518100412002012,61959.704535,1145.264746
1125,0446002011,2,044600,2011,0446002,518100446002011,22695.724661,625.871508
2161,0446002017,2,044600,2017,0446002,518100446002017,233126.632762,2711.884904
1126,0444013000,3,044401,3000,0444013,518100444013000,467973.478701,5524.448509
2162,0454201000,1,045420,1000,0454201,518100454201000,837820.049696,4612.09054
1127,0462042044,2,046204,2044,0462042,518100462042044,49616.53416,1093.014737
1128,0454143004,3,045414,3004,0454143,518100454143004,7178.07251,330.612043
2163,0410021022,1,041002,1022,0410021,518100410021022,35574.652572,965.709948
1129,0430012995,2,043001,2995,0430012,518100430012995,81502.131519,2942.341909
2164,0458031002,1,045803,1002,0458031,518100458031002,26452.969768,645.963996
1130,0412002038,2,041200,2038,0412002,518100412002038,21606.213833,651.82821
2165,0418011004,1,041801,1004,0418011,518100418011004,26937.022335,739.338079
1131,0416002005,2,041600,2005,0416002,518100416002005,32066.517591,854.761805
2166,0418022003,2,041802,2003,0418022,518100418022003,15317.580306,486.857429
1132,0426001997,1,042600,1997,0426001,518100426001997,134441.084566,6052.571142
2167,0444023000,3,044402,3000,0444023,518100444023000,1465706.252245,9301.965649
1133,0438001024,1,043800,1024,0438001,518100438001024,74531.578556,1200.505387
2487,0406001000,1,040600,1000,0406001,518100406001000,161667.26996,1783.172385
1134,0460062003,2,046006,2003,0460062,518100460062003,38826.205981,784.375134
2488,0438004019,4,043800,4019,0438004,518100438004019,15274.078136,497.063854
1135,0410044020,4,041004,4020,0410044,518100410044020,43330.958083,1049.126164
2489,0438004028,4,043800,4028,0438004,518100438004028,16447.098817,514.781379
1136,0422012016,2,042201,2016,0422012,518100422012016,36666.163327,819.715251
2490,0414002007,2,041400,2007,0414002,518100414002007,41839.730224,967.706482
1137,0420001007,1,042000,1007,0420001,518100420001007,54421.728477,892.217202
2491,0416001018,1,041600,1018,0416001,518100416001018,44918.488297,1657.057354
1138,0440026002,6,044002,6002,0440026,518100440026002,41410.556764,1006.65202
1139,0404044005,4,040404,4005,0404044,518100404044005,35299.435559,910.489681
2492,0462191001,1,046219,1001,0462191,518100462191001,51549.29704,916.650271
1140,0462051017,1,046205,1017,0462051,518100462051017,68746.902477,1155.126983
2493,0460091998,1,046009,1998,0460091,518100460091998,1273.338671,244.252982
1141,0446001997,1,044600,1997,0446001,518100446001997,4024.226907,355.005172
2598,0454192007,2,045419,2007,0454192,518100454192007,3822220.041886,10681.371197
1142,0438002026,2,043800,2026,0438002,518100438002026,42664.356279,890.647132
1143,0458013004,3,045801,3004,0458013,518100458013004,26239.447157,638.581529
2599,0424002010,2,042400,2010,0424002,518100424002010,212172.99326,1834.74304
1044,0412001006,1,041200,1006,0412001,518100412001006,52140.03724,1183.900789
2600,0410043019,3,041004,3019,0410043,518100410043019,27493.556685,711.785616
1045,0462041015,1,046204,1015,0462041,518100462041015,42054.73014,963.505572
2601,0408023004,3,040802,3004,0408023,518100408023004,35410.555954,919.334315
1046,0430011022,1,043001,1022,0430011,518100430011022,70874.505202,1065.294887
