X,Y,OBJECTID,UNITID,COMPKEY,COMPTYPE,ADDRKEY,STKEY,SEGKEY,MAPNO,SUBAREA,MISC_AREA,XCOORD,YCOORD,HYD_ID,MAJOR,PIPEOF,SHAPE_1,TWIDTH,BWIDTH,HEIGHT,MATERIAL,MISC_TYPE,ORIG_TABLE,STRUC_ID,TOP_ELEV,EAST_PIPE,WEST_PIPE,NORTH_PIPE,SOUTH_PIPE,YEAR_BUILT,P_CONF,STRUCT_NAME,SURVEY_ID,BMP_ID,WATERSHED,STRUC_TYPE
-76.068071595164554,36.857117323643763,1374,NAEB26,1281971,72,0,,0, , , ,12194378,3480706, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,26, ,0, 
-76.180335000350397,36.76734342688524,372,12080 EAST,83244,72,0,,0, , , ,12162346.2416,3447203.9751, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LIVINGSTON/OAK DR. CANAL, , ,0, 
-76.066171697864519,36.855591561540415,1375,NAEB27,1281830,72,0,,0, , , ,12194948,3480165, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,27, ,0, 
-76.146780653547481,36.813538498416648,373,17030060,83245,72,0,,0, , , ,12171752.7351,3464261.0142, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.066319538102448,36.855352843451229,1376,NAEB28,1281972,72,0,,0, , , ,12194907,3480077, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,28, ,0, 
-76.145592080018645,36.812293871110505,374,17030020,83246,72,0,,0, , , ,12172111.7643,3463816.6706, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.06252844997411,36.855015964260666,1377,NAEB30,1281973,72,0,,0, , , ,12196019,3479983, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,30, ,0, 
-76.14566189348929,36.812468847154108,375,17030030,83247,72,0,,0, , , ,12172089.8369,3463879.772, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.061589760807848,36.854543139134599,1378,NAEB32,1281974,72,0,,0, , , ,12196298,3479818, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,32, ,0, 
-76.069481810921758,36.801161875108782,376,06160030,83248,72,0,,0, , , ,12194489.9734,3460329.6304, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,TRANSPORTATION LN., , ,0, 
-76.061116331585097,36.853849175202647,1379,NAEB34,1281975,72,0,,0, , , ,12196443,3479569, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,34, ,0, 
-76.144229593549085,36.812440111108899,377,RD CULV.526,83249,72,0,,0, , , ,12172509.1483,3463879.772, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,THALIA CREEK, , ,0, 
-76.061468220546516,36.852900341223602,1380,NAEB31,1281965,72,0,,0, , , ,12196349,3479221, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,31, ,0, 
-76.144316649283297,36.811107267022308,378,170200901,83250,72,0,,0, , , ,12172495.8385,3463393.9833, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.06171887656194,36.852122500638373,1381,NAEB35,1281832,72,0,,0, , , ,12196283,3478936, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,35, ,0, 
-76.14091290931556,36.806524487874121,379,17020020,83251,72,0,,0, , , ,12173533.782,3461751.0968, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.061034177957424,36.848962364325843,1382,NAEB38,1281976,72,0,,0, , , ,12196513,3477791, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,38, ,0, 
-76.140742255462754,36.806539783399472,380,17020030,83252,72,0,,0, , , ,12173583.493,3461757.6698, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.060505106187676,36.846811050829842,1383,NAEB40,1281978,72,0,,0, , , ,12196688,3477012, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,40, ,0, 
-76.066872851808455,36.802167302257466,381,06150020,83253,72,0,,0, , , ,12195244.3113,3460715.2203, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SONIC DR., , ,0, 
-76.059972162679074,36.844651411726751,1384,NAEB42,1281979,72,0,,0, , , ,12196864.22,3476230, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,42, ,0, 
-76.139764914484758,36.804730354636384,382,506,83254,72,0,,0, , , ,12173886.0887,3461106.4055, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.067613168705407,36.876098706914206,1385,NAEB10,1281966,72,0,,0, , , ,12194334,3487618, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,10, ,0, 
-76.139621387956851,36.804564696265508,383,5051,83255,72,0,,0, , , ,12173929.4943,3461047.0947, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.068435461363663,36.875305208425338,1386,NAEB12,1281967,72,0,,0, , , ,12194101,3487323, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,12, ,0, 
-76.138827093091052,36.804012865217068,384,17020009,83256,72,0,,0, , , ,12174167.0913,3460852.0254, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-76.071723785783718,36.873433468976359,1387,NAEB13,1281823,72,0,,0, , , ,12193157,3486617, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,13, ,0, 
-76.067155839987549,36.796076992991019,385,10540010,83257,72,0,,0, , , ,12195218.4875,3458496.3707, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CRUSADER CIR., , ,0, 
-76.07189105658118,36.873549574716897,1388,NAEB14,1281968,72,0,,0, , , ,12193107,3486658, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,14, ,0, 
-76.137110616500664,36.802242559257429,386,RD CULV 501,83258,72,0,,0, , , ,12174685.424,3460220.2465, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.072824227396637,36.871747251927246,1389,NAEB15,1281824,72,0,,0, , , ,12192851,3485995, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,15, ,0, 
-76.129253564750229,36.83150933632303,387,RD CULV 508,83259,72,0,,0, , , ,12176717.57,3470930.307, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.072400921471797,36.869054180088675,1390,NAEB17,1281825,72,0,,0, , , ,12193000,3485018, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,17, ,0, 
-76.136960163961945,36.80206955443365,388,MINPOF 13180030,83260,72,0,,0, , , ,12174731.0842,3460158.4887, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.070951045094802,36.866598151129672,1391,NAEB19,1281826,72,0,,0, , , ,12193447,3484135, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,19, ,0, 
-76.073137249848969,36.805968097217985,389,06350080,83261,72,0,,0, , , ,12193375.1172,3462051.319, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,MAGIC HOLLOW BLVD, , ,0, 
-76.071112447198558,36.866576760237962,1392,NAEB20,1281969,72,0,,0, , , ,12193400,3484126, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,20, ,0, 
-76.136997219467446,36.802058776594585,390,13180040,83262,72,0,,0, , , ,12174720.5047,3460154.3628, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.070027572491213,36.863617225495808,1393,NAEB19N,1281835,72,0,,0, , , ,12193745,3483057, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,19N, ,0, 
-76.136716993607834,36.801681493730648,391,MINPOF 13180010,83263,72,0,,0, , , ,12174805.8258,3460019.1001, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-75.993791214962741,36.878957022303958,1394,NACL4,1281820,72,0,,0, , , ,12215892,3489223, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,4, ,0, 
-76.136979334908403,36.801683895451433,392,MINPOF 13180020,83264,72,0,,0, , , ,12174729.0928,3460017.8348, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-75.999524536193832,36.884208915418156,1395,NACL19,1281819,72,0,,0, , , ,12214165,3491090, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,19, ,0, 
-76.135597112452103,36.800686623166158,393,MINPOF 13160110,83265,72,0,,0, , , ,12175142.6891,3459665.1407, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.006455495853317,36.885936056220054,1396,NARG21,1282559,72,0,,0, , , ,12212122,3491665, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,21, ,0, 
-76.055102757544915,36.813858686948436,394,820B,83266,72,0,,0, , , ,12198578.9242,3465059.4535, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,RELIANCE DR., , ,0, 
-76.009235754708186,36.886473098864116,1397,NARG22,1281816,72,0,,0, , , ,12211304,3491839, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,22, ,0, 
-76.134863376612856,36.800349173751513,395,MAJPOF 13160040,83267,72,0,,0, , , ,12175360.5778,3459547.5668, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.009267891039158,36.88622375151148,1398,NARG23,1281817,72,0,,0, , , ,12211297,3491748, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,23, ,0, 
-76.134796652448514,36.783665039334636,396,MINPOF 13160080,83268,72,0,,0, , , ,12175532.2055,3453475.7109, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.008995710491249,36.886179516412867,1399,NARG24,1281818,72,0,,0, , , ,12211377,3491734, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,24, ,0, 
-76.057154513247127,36.813150182990654,397,06140040,83269,72,0,,0, , , ,12197985.1781,3464785.9105, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,RELIANCE DR., , ,0, 
-76.074752605782749,36.904042911678772,1400,NALC55,1282491,72,0,,0, , , ,12191985,3497735, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,55, ,0, 
-76.133506836990534,36.79973627803313,398,MINPOF 13160070,83270,72,0,,0, , , ,12175763.2234,3459334.5197, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.077989782825483,36.904661912854436,1401,NALC56,1282490,72,0,,0, , , ,12191033,3497936, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,56, ,0, 
-76.132722644578465,36.799351702818548,399,MINPOF 13160060,83271,72,0,,0, , , ,12175996.3504,3459200.3272, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.084403024522032,36.90438725933565,1402,NALC59,1281991,72,0,,0, , , ,12189161,3497788, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,59, ,0, 
-76.058765289569621,36.812977701926961,400,06140020,83272,72,0,,0, , , ,12197515.3905,3464710.9884, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,RELIANCE DR., , ,0, 
-76.08708016486716,36.905620929688823,1403,NALC61,1281796,72,0,,0, , , ,12188367,3498217, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,61, ,0, 
-76.131839314989875,36.798757694241786,401,13160040,83273,72,0,,0, , , ,12176260.3486,3458990.6878, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.087501605889429,36.90592356281681,1404,NALC62,1281795,72,0,,0, , , ,12188241,3498324, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,62, ,0, 
-76.131829782966378,36.798747418742003,402,MINPOF 13160030,83274,72,0,,0, , , ,12176263.1988,3458986.9211, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.089490042042243,36.906439676995689,1405,NALC63,1281798,72,0,,0, , , ,12187655,3498497, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,63, ,0, 
-76.05937079719024,36.812978769200889,403,06140010,83275,72,0,,0, , , ,12197338.193,3464706.7876, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,RELIANCE DR., , ,0, 
-76.092032582418398,36.909287463508889,1406,NALI4,1281792,72,0,,0, , , ,12187789,3497766, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,4, ,0, 
-76.132337119099532,36.799049350256418,404,MINPOF 13160050,83276,72,0,,0, , , ,12176111.9384,3459093.1324, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.088799090265027,36.905252320615716,1407,NALC65,1281801,72,0,,0, , , ,12187868,3498070, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,65, ,0, 
-76.131744455590805,36.798238651384558,405,MINPOF 13160020,83277,72,0,,0, , , ,12176292.8359,3458802.3655, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.088686494529014,36.903881141235722,1408,NALC69,1281809,72,0,,0, , , ,12188202,3498093, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,69, ,0, 
-76.130698894753536,36.797190493771531,406,MINPOF 13160010,83278,72,0,,0, , , ,12176608.3291,3458428.6627, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.0945744346851,36.904703013248529,1409,NALT78,1281808,72,0,,0, , , ,12186185,3497827, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,78, ,0, 
-76.064095424443295,36.811154566236979,407,06340020,83279,72,0,,0, , , ,12195972.8823,3464007.0794, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,MAGIC HOLLOW BLVD, , ,0, 
-76.087922663331085,36.904088629116266,1410,NALC83,1281802,72,0,,0, , , ,12188135,3497653, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,83, ,0, 
-76.134396853638037,36.799829124573868,408,MINPOF 13160075,83280,72,0,,0, , , ,12175501.9517,3459361.6545, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.019627503644116,36.89126759606264,1411,NATN19,1282555,72,0,,0, , , ,12208220,3493504, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,19, ,0, 
-76.135157630563981,36.800247068203909,409,MINPOF 13160100,83281,72,0,,0, , , ,12175275.47,3459508.2857, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.014855229748406,36.887108621258008,1412,NATN22,1282558,72,0,,0, , , ,12209655,3492027, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,22, ,0, 
-76.066441019074901,36.810467845887885,410,891,83282,72,0,,0, , , ,12195292.7088,3463739.4854, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,MAGIC HOLLOW BLVD, , ,0, 
-76.014808456268142,36.88707466108842,1413,NATN9,1282010,72,0,,0, , , ,12209669,3492015, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,9, ,0, 
-76.141109374461436,36.800376204544961,411,HOD MIN C1B S,83283,72,0,,0, , , ,12173532.1673,3459511.6033, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LARKWOOD DR. DITCH, , ,0, 
-76.014086944703308,36.887694087291429,1414,NATN10,1282011,72,0,,0, , , ,12209874,3492246, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,10, ,0, 
-76.141096867217769,36.80040404238963,412,HOD MIN C1B N,83284,72,0,,0, , , ,12173535.5719,3459521.8727, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LARKWOOD DR. DITCH, , ,0, 
-76.017343614289373,36.888100887260144,1415,NATN11,1282012,72,0,,0, , , ,12208918,3492369, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,11, ,0, 
-76.067565345094621,36.810490430545364,413,06350180,83285,72,0,,0, , , ,12194963.5907,3463739.218, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,MAGIC HOLLOW BLVD, , ,0, 
-76.004301979894066,36.854730126664698,1416,NALB16,1281988,72,0,,0, , , ,12213052,3480324, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,16, ,0, 
-76.139586730953212,36.799890403358674,414,MAJPOF13180050,83286,72,0,,0, , , ,12173982.1986,3459346.122, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LARKWOOD DR. DITCH, , ,0, 
-76.004718554742439,36.854642811724965,1417,NALB17,1281989,72,0,,0, , , ,12212931,3480289, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,17, ,0, 
-76.138498788499106,36.800776012309029,415,RD CULV. BWD SW,83287,72,0,,0, , , ,12174292.554,3459676.4367, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LARKWOOD DR. DITCH, , ,0, 
-75.991512524158551,36.860793579415315,1418,NALN22,1282000,72,0,,0, , , ,12216734,3482630, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,22, ,0, 
-76.067157843230603,36.81828442714739,416,0626,83288,72,0,,0, , , ,12195009.7312,3466579.1465, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LYNNHAVEN PARKWAY, , ,0, 
-75.99161562380371,36.860364410489531,1419,NALN23,1282002,72,0,,0, , , ,12216708,3482473, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,23, ,0, 
-76.137015570252046,36.802015932080174,417,EOD C1B,83290,72,0,,0, , , ,12174715.4464,3460138.4329, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-75.999684633943815,36.870334321584011,1420,NALN24,1282001,72,0,,0, , , ,12214252,3486039, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,24, ,0, 
-76.066696763148116,36.818192042377618,418,822,83291,72,0,,0, , , ,12195145.3565,3466548.8339, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LYNNHAVEN PARKWAY, , ,0, 
-76.000072764536995,36.869971659261601,1421,NALN25,1281999,72,0,,0, , , ,12214142,3485904, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,25, ,0, 
-76.129538410645353,36.795751076014987,419,MAJPOF 13140070,83292,72,0,,0, , , ,12176961.1285,3457913.2226, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.001031301979424,36.869214489286783,1422,NALN26,1281998,72,0,,0, , , ,12213869,3485621, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,26, ,0, 
-76.129118569522575,36.795458822608069,420,RD CULV. SWD N.,83293,72,0,,0, , , ,12177086.7818,3457809.8318, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.007821439938382,36.870191243639979,1423,NALN28,1282003,72,0,,0, , , ,12211874,3485924, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,28, ,0, 
-76.068417658551397,36.801445937715265,421,06160040,83294,72,0,,0, , , ,12194798.83,3460440.8816, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,GREEN RUN CANAL, , ,0, 
-76.007794810280046,36.870273105675345,1424,NALN29,1281996,72,0,,0, , , ,12211881,3485954, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,29, ,0, 
-76.12901162059643,36.795298930660913,422,RD CULV. SWD S.,83295,72,0,,0, , , ,12177119.4451,3457752.4124, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.007634521188976,36.871300044165125,1425,NALN30,1281997,72,0,,0, , , ,12211918,3486329, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,30, ,0, 
-76.128985066396595,36.794973567875665,423,13140060,83296,72,0,,0, , , ,12177130.2613,3457634.3689, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.087369194216535,36.897939342586696,1426,NAWB1,1282040,72,0,,0, , , ,12188354,3495419, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,WB1, ,0, 
-76.129040989218026,36.777872706090832,424,13140050,83297,72,0,,0, , , ,12177270.4456,3451409.6577, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.087699165183338,36.898212624209272,1427,NAWB2,1282085,72,0,,0, , , ,12188255,3495516, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R2, ,0, 
-76.060896845313408,36.816919279913016,425,06170175,83298,72,0,,0, , , ,12196854.6317,3466129.4177, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CANAL #2, , ,0, 
-76.088248104093935,36.896764965438521,1428,NAWB3,1282053,72,0,,0, , , ,12188108,3494985, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G3, ,0, 
-76.128145745273841,36.793776141536341,426,MINPOF 13120040,83299,72,0,,0, , , ,12177387.022,3457204.6871, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.088682499720903,36.897304146711981,1429,NAWB4,1282097,72,0,,0, , , ,12187976,3495178, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R4, ,0, 
-76.131254234160536,36.791161091085861,427,99825,83300,72,0,,0, , , ,12176500.9875,3456230.0587, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.092703492781609,36.896180424593972,1430,NAWB5,1282055,72,0,,0, , , ,12186811,3494739, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G5, ,0, 
-76.131540684446747,36.791135903720843,428,99826,83301,72,0,,0, , , ,12176417.377,3456218.7908, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.092823213954489,36.896611487153926,1431,NAWB6,1282098,72,0,,0, , , ,12186772,3494895, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R6, ,0, 
-76.061723794838116,36.818198334837852,429,06170160,83302,72,0,,0, , , ,12196600.612,3466588.8034, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CANAL #2, , ,0, 
-76.094585671710973,36.894971598189969,1432,NAWB7,1282056,72,0,,0, , , ,12186272,3494285, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G7, ,0, 
-76.06156165611587,36.817668465448925,430,06170170,83303,72,0,,0, , , ,12196652.9531,3466397.1156, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CANAL #2, , ,0, 
-76.094831518146364,36.895309077085571,1433,NAWB8,1282099,72,0,,0, , , ,12186197,3494406, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R8, ,0, 
-76.127697721305651,36.792466339481074,431,MINPROF 13140030,83304,72,0,,0, , , ,12177530.0026,3456731.1635, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.095700397435252,36.893367888688665,1434,NAWB9,1282057,72,0,,0, , , ,12185961,3493693, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G9, ,0, 
-76.127896434934726,36.791437538634739,432,MINPROF 13140020,83305,72,0,,0, , , ,12177481.2591,3456355.2922, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.095890982209326,36.893506415064664,1435,NAWB10,1282080,72,0,,0, , , ,12185904,3493742, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R10, ,0, 
-76.128169260473058,36.791418565450108,433,RD CULV 13551,83306,72,0,,0, , , ,12177401.6235,3456346.4559, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.096049299498375,36.893583836642428,1436,NAWB045,1282058,72,0,,0, , , ,12185857,3493769, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,45, ,0, 
-76.062116543670228,36.81960881520709,434,06170130,83308,72,0,,0, , , ,12196472.3653,3467099.1969, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CANAL #2, , ,0, 
-76.095739654711508,36.89331648921678,1437,NAWB46,1282061,72,0,,0, , , ,12185950,3493674, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,46, ,0, 
-76.134167406846544,36.790898633328766,435,99827,83309,72,0,,0, , , ,12175650.4356,3456113.1223, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.097505150570314,36.892547578613524,1438,NAWB11,1282041,72,0,,0, , , ,12185441,3493381, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G11, ,0, 
-76.134485289184511,36.790870470459978,436,99828,83310,72,0,,0, , , ,12175557.5906,3456100.4951, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.097599870730505,36.892796790361722,1439,NAWB12,1282081,72,0,,0, , , ,12185411,3493471, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R12, ,0, 
-76.101043046739193,36.892625347451165,1440,NAWB13,1282042,72,0,,0, , , ,12184406,3493383, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G13, ,0, 
-76.137103960882726,36.79063225251921,437,99821,83311,72,0,,0, , , ,12174793.3749,3455994.4806, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.101091224286165,36.892832393205282,1441,NAWB14,1282082,72,0,,0, , , ,12184390,3493458, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R14, ,0, 
-76.137415621489097,36.790602516230173,438,99822,83312,72,0,,0, , , ,12174702.312,3455981.3133, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.101131318792284,36.892970585762363,1442,NAWB37,1282062,72,0,,0, , , ,12184377,3493508, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,37, ,0, 
-76.139809894029355,36.790438226532395,439,99823,83313,72,0,,0, , , ,12174002.939,3455904.1069, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLE WAY DITCH, , ,0, 
-76.101049362793958,36.892641961336622,1443,NAWB038,1282063,72,0,,0, , , ,12184404,3493389, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,38, ,0, 
-76.127994868730298,36.790264823115471,440,13140010,83317,72,0,,0, , , ,12177463.3202,3455927.7767, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.103196954363909,36.89190274518613,1444,NAWB15,1282043,72,0,,0, , , ,12183783,3493104, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G15, ,0, 
-76.127732714279219,36.789216367909475,441,13120020,83318,72,0,,0, , , ,1217757.806,3455605.3873, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.103559804568434,36.892110712507574,1445,NAWB16,1282083,72,0,,0, , , ,12183675,3493177, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,R16, ,0, 
-76.127977075799492,36.788799505083986,442,13070070,83319,72,0,,0, , , ,12177481.7828,3455394.3669, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
-76.107415184223328,36.889065370714427,1446,NAWB17,1282044,72,0,,0, , , ,12182576,3492040, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , ,G17, ,0, 
-76.127904828792765,36.788561086461605,443,13070060,83321,72,0,,0, , , ,12177505.3176,3455308.1239, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SALEM CANAL, , ,0, 
