OBJECTID,TAX_ACCT,GPIN,LRSN,SHAPEarea
69231,85227112,1437866040,73866,45194.770654
71264,00000567,1438821828,80432,9957.422709
69232,85236800,1428398538,73867,4981.65332
71267,00000460,1438846673,79057,8129.369887
69233,85239500,1428396587,73868,5046.514679
71268,00000461,1438847671,79058,7101.323123
69234,85240400,1428396517,73869,5072.437185
71269,00000644,1438349416,79542,7675.829097
69235,85241300,1428395516,73870,5073.511202
71270,00000645,1438349477,79543,5650.60833
71272,00000572,1437887863,79471,101078.233623
69236,85243100,1428394596,73871,5064.388981
71274,00000604,1439419511,79302,25043.171487
69237,85246700,1428395656,73872,5117.492489
71275,00000623,1438537271,79494,5268.333093
69238,85248500,1429107139,73874,42231.554068
71276,00002512,1448244219,78749,6149.811429
69241,85250403,1428486607,73877,16844.856989
69242,85250440,1428580632,73878,2968.896417
71278,00002520,1449410882,79047,9367.283181
69245,85250515,1428486693,73881,12553.868318
71279,00003012,1447095946,78988,4024.858638
69246,85250700,1428487747,73882,51955.219913
71280,00003013,1447095933,78989,1443.809065
69247,85251050,1428382990,73883,9464.234816
71281,00000434,1448338062,79105,5578.646762
69248,85251100,1428583764,73884,68550.522034
71283,00000464,1458346001,79054,197221.607432
69249,85257836,1428387599,73885,59582.196499
71284,80722220,1458332957,72500,2106580.588107
69250,85258160,1428486780,73886,3927.91749
69251,85258261,1428484975,73887,126094.537482
69252,85259111,1428483741,73888,33284.758433
71286,00009010,1449516455,78945,6310.345827
71287,00000617,1458363088,79541,63914.098966
69253,85261040,1428397097,73890,2333.739991
71569,00000813,1436198438,80303,36549.146884
69254,85261045,1428394025,73891,2423.994916
71580,14859800,1458256350,20450,43193.256349
69255,85261060,1428392184,73892,46934.467335
71596,00000861,1550952327,78092,3223.053585
69256,85261090,1428393071,73893,6283.643594
69257,85261092,1428394005,73894,3336.784291
69258,85261100,1428396066,73895,2467.768226
71597,00000862,1550952334,79863,7957.619155
69259,85261102,1428396096,73896,2355.485068
69260,85261105,1428397047,73897,4855.256447
69261,85265315,1428580948,73898,23767.679012
71641,00000883,1447086786,80076,3031.401249
69262,85265950,1428398127,73899,3946.862624
71643,00000885,1447086726,80078,7360.600728
69263,85265952,1428397197,73900,3379.437257
69264,85265960,1428396116,73901,2436.398899
71644,00000887,1447086806,80079,5802.440403
69265,85266045,1428292373,73902,105109.396368
71645,00000888,1447086877,80080,2651.03273
69266,85267021,1428295039,73903,41540.770372
71674,00001006,1438300047,80059,3206.568693
71724,00001038,1467172469,79958,3999.59458
69267,85267100,1428397167,73905,2352.259076
72004,39551286,1428464367,79990,5142.384859
71725,00001039,1467172423,79959,4415.292704
69268,85281995,1428192169,73945,68336.779024
72006,00001102,1429890964,80205,5053.201027
71728,00001042,1467171571,79962,6217.090562
69269,85282006,1428395755,73946,33763.763734
72007,00001103,1429890958,80204,6012.042306
69270,85282008,1428395294,73947,17451.358067
72008,39396600,1439511837,53868,15594.396401
71729,00001043,1467174509,79963,3164.278206
72009,40974460,1439511948,55906,10607.552339
69271,85282010,1428397272,73948,3622.641519
71738,00001053,1467172635,79972,2184.782727
69272,85282012,1428396211,73949,729.122114
72010,00001112,1438199840,80236,71534.498708
71739,00001054,1467172605,79973,3411.962342
69273,85282014,1428395220,73950,1415.682404
72011,12205515,1438199525,16954,33652.7585
71740,00001055,1467171688,79974,4242.517706
69274,85282016,1428394200,73951,2901.795258
71741,00001056,1467171657,79975,2811.592424
72012,00809516,1438198655,82028,10985.33334
69275,85282018,1428393119,73952,727.19279
71742,00001057,1467171637,79976,3134.234388
72015,36422000,1438198752,49931,5083.766459
69276,85282020,1428483796,73953,34891.683185
71743,00001058,1467170770,79977,10814.374253
72016,00001107,1550737436,80843,13204.150005
71753,28529800,1550568039,39163,8751.251256
72023,15846450,1448285870,80141,4957.395844
69425,86094316,1437003568,74115,1678.718774
71784,00001084,1530569837,80200,7634.363221
72027,00001156,1448110885,80748,6338.017933
69428,86094322,1437016054,74118,2856.245366
71875,00001121,1458303941,80223,80261.789693
72028,00001157,1448019879,80749,6212.528391
69429,86094324,1437016061,74119,3091.729538
71877,00001129,1458404259,80222,2078587.141183
69432,86094332,1437006877,74123,2410.590306
72029,00001158,1448110961,80750,6275.802906
69437,86094339,1437006975,74128,1649.024865
72032,00001167,1550967015,78750,5045.631613
69450,86094505,1437014532,74141,6135.513617
71884,01162642,1560052490,75870,5364.09588
72033,00001168,1550967019,78750,4946.114165
69452,86103610,1437661550,74143,103225.94401
71897,00001143,1530671461,80278,6636.515372
72034,00001169,1550967124,78750,4839.996696
69453,86141410,1437651833,74144,127546.46034
71934,00001166,1438439706,80461,8606.514023
72035,00001170,1550967129,78750,5739.966504
69454,86202610,1437240703,74145,2343.607802
72037,00001171,1550968092,79756,5516.235301
71940,00000802,1447873364,80017,18039.022728
69456,86208010,1437540813,74148,1206.417648
69457,86209810,1437448707,74149,8099.724331
71941,00000803,1447873460,80018,11297.438682
69458,86211610,1437447880,74150,4302.514388
71942,00000804,1447874412,80019,13093.600587
72038,00001172,1550969007,79756,5452.054543
69460,86213412,1437448412,74152,575.489881
71944,00000806,1447874561,80021,15221.376454
72039,00001173,1550969111,79756,5345.93377
69461,86217010,1437646679,74154,4301.141093
71945,00000807,1447874576,80022,13974.058509
72040,00001174,1550969126,79756,6549.655768
69463,86222410,1530681062,74155,664.037354
71946,00000808,1447875621,80023,13300.34526
72041,00001175,1560060030,80770,5303.208131
69469,86231410,1447686217,74168,698170.557145
71961,46484700,1447923977,63653,34188.553033
69470,86233210,1447683235,74169,110131.470433
71962,24183005,1447925942,33281,50649.342685
72042,00001176,1560060044,80771,5238.603139
69473,86242210,1458199350,74172,12725.782546
71972,00001035,1540885994,80052,29921.261546
72043,00001177,1560060059,80772,5132.635491
69474,86244010,1458088644,74173,1085.533445
72044,00001178,1560060154,80773,6659.261476
71975,00001049,1436293743,80005,5711.209993
69475,86245810,1448989813,74174,2742.039877
72045,00001179,1560052927,80774,4852.009051
71978,00001064,1437310440,80207,6478.855513
69476,86250000,1439955867,74175,85530.951274
72046,00001180,1560062031,80775,4788.372877
71059,11636300,1530928830,16237,8644.026803
69477,86254810,1439863781,74176,13225.345025
72047,00001181,1560062046,,4682.372914
71062,27960000,1530929832,38416,8496.020959
69480,86281810,1439870685,74179,146341.019232
72048,00001182,1560062151,80777,6049.991457
71061,19779900,1530929891,27418,8267.760658
72049,00001183,1550945743,80741,4201.688917
71065,29633000,1530938292,40644,9692.161252
71413,00008218,1550968356,,316821.941361
69481,86283610,1439785292,74180,17595.032823
71072,84650000,1428517173,73669,133727.224176
69482,86285410,1457216693,74181,183930.821582
69483,86287210,1457731229,74182,1833.4273
71211,00000642,1550533320,79528,19476.249972
72050,00001184,1550945758,80742,4555.466227
71325,18541576,1550847778,,10220.52366
69484,86289010,1457731248,74183,2709.758349
72051,00001185,1550945862,80743,4244.768726
69485,86290810,1457731268,74184,2542.347345
72052,00001186,1550945866,80744,4548.929136
69486,86291000,1457333693,74185,98077.337086
71863,00001127,1448591786,80235,5000.369953
72053,04659855,1428986294,6725,7335.951609
69488,86295000,1447895142,74189,58051.807137
72001,39947200,1438751429,54596,3120.807075
72067,00001190,1447132116,80795,26001.102881
69489,86296210,1457792795,74190,9551.730846
72068,00001191,1447039311,,27710.982775
69495,88888888,1437443688,,2794.489889
72069,00001192,1447231440,80798,136943.385249
69496,66666666,1436485819,,6531.902014
69498,99999999,1437894636,,3541.32526
72070,00001193,1447132418,80799,177332.777429
69500,99999999,1437894636,,326.232041
72071,00001194,1447231734,80800,82824.597631
69501,88888888,1437443688,,47451.272672
72072,00001195,1447139132,80801,732588.658128
69502,39983005,1436285960,54648,9903.978204
72073,00001196,1447234720,80802,187867.661804
69505,99999999,1437894636,,1168.199305
72074,00001197,1447242160,80803,38639.201992
69511,66666666,1436397895,,23277.899985
69518,88888888,1437443688,,6500.96083
72075,00001198,1447144071,80804,170612.637893
69526,88888888,1437443688,,252.275724
69537,86094165,1437004843,74075,3311.711207
72076,00001199,1447149201,80805,121705.480814
69547,99999999,1437894636,,152.576457
72095,00001201,1448283100,80730,5509.553064
69553,99999999,1437894636,,4322.287872
72096,00001202,1448282152,80731,5294.353068
69557,99999999,1437894636,,15452.979448
69560,99999999,1437894636,,7052.749725
72097,00001203,1428659506,80500,1579.928503
69562,99999999,1437894636,,9151.180811
72098,00001204,1428658476,80533,1602.663317
69568,99999999,1437894636,,50767.792978
72099,00001205,1530201289,80739,5410.366035
69569,99999999,1437894636,,43858.065633
72100,00001206,1530201384,80740,5178.629205
69572,99999999,1437894636,,202518.930693
72110,21094200,1428865018,29231,1755.412856
69573,66666666,1437536575,,63805.377092
69574,99999999,1437894636,,179.40393
69575,99999999,1437894636,,37855.978799
72116,82491600,1447469486,73037,10089.667632
72117,00000893,1427970971,80757,20325.151816
69576,99999999,1437894636,,328.58005
69577,99999999,1437894636,,1006.060565
72118,00000894,1540221614,80782,18092.191365
69581,88888888,1437443688,,4651.763268
69582,99999999,1437894636,,13166.758896
72119,00000895,1540221694,80783,9975.273061
69586,99999999,1437894636,,1684.402584
72120,47790030,1438940378,65334,13255.317607
69587,88888888,1437443688,,476292.668006
72124,01899410,1541409775,2793,23171.256534
72128,18541412,1550865396,77080,7293.742924
69590,88888888,1437443688,,24494.247535
72129,18541410,1550865327,77079,7116.442364
72130,18541408,1550864368,77078,7163.220589
69592,88888888,1437443688,,3801.398983
72131,18541564,1550864319,77155,3362.376496
69594,99999999,1437446478,63065,2429.460601
72137,04006601,1550862594,5823,10963.900671
69596,99999999,1437894636,,33528.716288
72139,18541590,1550855957,77168,15617.848617
69598,99999999,1437894636,,756.628131
69603,86204410,1437241668,74146,3757.462147
72179,00000942,1437699752,80810,4889.596734
69607,45198592,1437040770,61792,10893.109439
72180,00000943,1437699766,80809,2698.929918
69608,99999999,1437894636,,78095.445101
72182,31231064,1438206078,76378,6793.350254
69609,99999999,1437894636,,2120.299357
72183,31231066,1438206164,76379,5001.307256
69611,99999999,1437894636,,1494.585542
72184,31231068,1438206158,76380,4000.758795
69615,99999999,1437894636,,5216.728577
72185,31231070,1438206242,76381,4000.80099
69617,99999999,1437894636,,24259.698982
72186,31231072,1438206247,76382,5930.663916
69624,22222222,1447077787,,5397.673102
72187,31231062,1438208017,76377,5843.566368
69626,00000782,1437450478,79514,43075.919305
72188,31231060,1438207192,76376,4498.748277
69638,72520000,1427766699,70494,29933.043067
72189,31231058,1438207196,76375,3998.887358
69646,99999999,1437894636,,48930.574113
72190,31231056,1438207280,76374,3998.852016
72191,31231054,1438207274,76373,4498.748277
69648,66666666,1437370057,,1758.041629
72192,31231052,1438207269,76372,5897.070716
69649,99999999,1437894636,,904.466891
72193,31231012,1438206410,76352,6092.778365
69650,99999999,1437894636,,73.11176
69651,99999999,1437894636,,415.532934
72194,31231050,1438207443,76371,5955.868122
69653,88888888,1437443688,,8794.886209
72195,31231014,1438206406,76353,5006.106956
69654,99999999,1437894636,,526.646915
72196,31231048,1438207438,76370,4998.322621
69657,99999999,1437894636,,2886.555533
72197,31231016,1438205590,76354,4004.940061
69658,99999999,1437894636,,1674.695924
72198,31231046,1438207523,76369,4008.995957
69659,10249500,1427768301,76436,12628.230157
72199,31231018,1438205594,76355,4004.930813
69660,99999999,1437894636,,139.326084
72200,31231044,1438207527,76368,4009.404608
69662,99999999,1437894636,,8167.872414
72201,31231020,1438205588,76356,4004.984003
72202,31231042,1438207611,76367,4009.491338
69663,88888888,1437443688,,39874.600853
72203,31231022,1438205673,76357,5006.154582
69667,99999999,1437894636,,7062.134256
72204,31231040,1438207605,76366,4905.007758
69670,88888888,1437443688,,28183.355497
72205,31231024,1438205668,76358,5006.233852
69671,03219700,1427986225,4835,15015.119426
72206,31231038,1438207609,76365,4011.984313
69672,99999999,1437894636,,26779.396348
72207,31231026,1438205762,76359,4004.979458
69673,79956002,1427886308,72266,12510.187974
72208,31231036,1438206793,76364,4017.727517
72209,31231028,1438205756,76360,4004.960259
69676,99999999,1437894636,,5229.970674
72210,31231034,1438206788,76363,4944.579926
69683,99999999,1437894636,,808.626891
72211,31231030,1438205841,76361,5933.188345
69684,99999999,1437894636,,32228.975713
72212,31231032,1438206873,76362,5841.369128
69685,99999999,1437894636,,757.096194
72213,31231010,1438204510,76351,196187.220587
69686,99999999,1437894636,,23814.156927
72219,00911349,1436684503,80895,5248.818941
69687,99999999,1437894636,,61118.08211
72220,00911350,1436684528,80896,5250.070239
69689,99999999,1437894636,,11021.990945
72443,00001187,1439138849,80501,95579.397692
69690,66666666,1437085854,,10098.354508
72444,00001188,1439136919,80497,30000.406944
69694,99999999,1437894636,,61231.39199
72463,00001200,1447149475,80806,245564.75379
69700,88888888,1437099498,,7629.025323
72472,79957300,1427885851,80346,219196.310805
69701,99999999,1437894636,,21717.833862
72478,00001209,1530879539,80732,7433.416716
69702,66666666,1437497451,81502,58214.59846
72479,00001210,1530879599,80733,5184.812165
69712,88888888,1437443688,,38275.564339
72480,00001211,1436782123,80753,5834.100855
72481,00001212,1436782148,80754,5824.565594
69719,99999999,1437894636,,104329.301353
72482,15847000,1448285803,80435,10160.397328
72494,48426810,1448041420,66219,5130.091564
69726,99999999,1437894636,,2700.173001
72498,00001213,1541501135,80751,4912.214545
69732,66666666,1438501118,,1482.798543
72499,00001214,1541501250,80752,4858.658363
69734,79591500,1438308046,,20781.334611
72500,12395315,1429336717,17173,29156.684388
69970,99999999,1437894636,,1187.607116
72502,82882200,1429335801,,4320.48918
69971,99999999,1437894636,,3017.114004
72510,88888888,1439853045,44279,79362.561897
69972,88888888,1437443688,,45738.560296
72511,32269000,1439853250,44279,77581.379774
69974,99999999,1437894636,,12371.497356
72513,37665400,1540663853,51430,7653.541006
72514,34279850,1540663888,47085,6676.830361
69976,88888888,1437443688,,110766.124375
72515,35949500,1540662899,49263,7800.002374
72516,11048800,1540662942,15345,7800.072788
69977,99999999,1437894636,,4930.557063
72517,42302700,1540664904,57676,7525.149433
69981,99999999,1437894636,,611255.327721
72518,26844600,1540661985,36806,7799.920774
69982,99999999,1437894636,,16886.301517
72519,45708100,1540661937,62685,7799.969772
69984,88888888,1437443688,,38315.653337
72520,35940155,1540674030,49250,8642.646324
72521,15335200,1540670070,21075,7800.017142
69985,22222222,1447077787,,20083.131048
72522,41061800,1540673031,56046,7800.068006
69986,99999999,1437894636,,9911.048924
72523,37605050,1540670023,51339,7800.044965
69989,85282032,1428497024,73956,90618.894654
72524,40949200,1540672084,55875,7800.072788
72525,45441800,1540579075,62331,7799.887261
69990,99999999,1437894636,,1790.243822
72526,18575300,1540672037,25717,7800.025415
69997,88888888,1437443688,,15367.847494
72527,41958200,1540579018,57245,7800.025415
72528,34078000,1540671079,46827,7800.067285
69999,99999999,1437894636,,14963.677246
72529,09376200,1540578161,13170,7800.072788
69785,99999999,1437894636,,149475.234248
72530,41862400,1540671122,57140,7799.947542
72531,31419100,1540578114,43198,7800.012505
69793,99999999,1437894636,,7774.132773
72532,15349800,1540670175,21087,7799.997592
69795,99999999,1437894636,,7412.650843
72533,02616500,1540577156,3721,7800.025415
69802,29625250,1428319199,40624,19987.294337
72534,24725901,1540670118,33972,7799.956861
69805,99999999,1437894636,,508.508566
72535,02403450,1540577107,3481,5950.929965
69807,99999999,1437894636,,952.124026
72536,27286700,1540576261,37393,6921.755237
69809,99999999,1437894636,,3799.568866
72537,03287700,1540579260,4915,7800.017142
69811,99999999,1437894636,,49.885959
72538,20552700,1540576224,28492,6816.2765
69813,99999999,1437894636,,99513.74739
72539,32707500,1540579213,44868,7799.969772
72540,31860800,1540578256,43754,7799.865994
72541,61154600,1540575279,68560,6483.949352
69815,99999999,1437894636,,826.314239
72542,10847300,1540578209,15079,7800.072788
69818,88888888,1437894636,,14677.460434
72543,18071600,1540577351,24974,7800.05038
69828,99999999,1437894636,,15998.171699
72544,28199300,1540575336,38757,7437.388085
72545,46268700,1540576394,63423,7800.054822
69829,99999999,1437894636,,482.342228
72546,19979300,1540576347,27685,7413.326847
69830,88888888,1437443688,,64287.59982
72547,07258000,1540575490,10222,7306.618854
69833,99999999,1437894636,,2040.193561
72548,36958000,1540575415,50604,11217.794249
69834,99999999,1437894636,,6.917131
72549,05113700,1540574654,7258,7006.167283
69840,99999999,1437894636,,305.886049
72550,19767500,1540576548,27397,7991.540692
69842,99999999,1437894636,,1094.266403
72551,82136105,1540578600,72762,48885.432286
69843,99999999,1437894636,,2347.027489
69849,99999999,1437894636,,15487.099841
72552,39680100,1540674191,54238,7833.217225
72553,27118100,1540764633,37189,9065.518356
69855,15269200,1428421666,20997,10120.816602
72554,35384000,1540676072,48445,9017.590823
69856,99999999,1437894636,,7455.088402
72556,44709200,1540765117,,6622.478129
69857,99999999,1437894636,,1521.068083
72557,40720700,1540764220,55554,10405.055806
69861,88888888,1437443688,,21564.381234
72560,00911340,1447558592,80786,9201.445642
69862,99999999,1437894636,,508.636431
72561,00000896,1447559556,80792,8103.166915
69863,99999999,1437894636,,454.917927
72564,00006953,1447183751,77846,269285.884529
69864,99999999,1437894636,,25353.543826
69866,99999999,1437894636,,842.706938
69867,99999999,1437894636,,1442.750747
69875,50000246,1438335682,,2386.590096
69876,88888888,1437443688,,10240.216959
69877,99999999,1437894636,,460.497616
69878,99999999,1437894636,,15330.745775
69884,99999999,1437894636,,11.196233
69887,09446600,1438347316,13288,3130.6132
69888,99999999,1437894636,,34.394258
69889,99999999,1437894636,,1910.142924
69890,99999999,1437894636,,511.093547
72565,00000959,1447272436,80784,523562.708992
69891,88888888,1437443688,,14756.445172
69894,99999999,1437894636,,1278.469114
72566,50000162,1428077731,83325,73788.091218
69898,88888888,1437443688,,32530.861222
72567,00000962,1428270909,80780,240524.544779
69899,99999999,1437894636,,11527.666592
72568,00000960,1428282467,80778,123386.336057
69900,99999999,1437894636,,524.753227
72569,00000961,1428274914,80779,333690.329407
69901,99999999,1437894636,,601.695681
69906,99999999,1437894636,,4601.150683
72609,00000938,1550864145,81115,11607.855285
69908,99999999,1437894636,,37054.642909
72632,15056500,1531946417,20685,37528.030544
69911,99999999,1437894636,,42003.791912
72638,14734702,1437814908,20293,36280.5677
69912,99999999,1437894636,,1525.666668
69913,99999999,1437894636,,18453.663023
72639,00911335,1437825249,,1006340.550808
69916,99999999,1437894636,,484.242372
72642,00911338,1467089237,80891,88632.092968
69923,88888888,1437443688,,77680.878161
69927,99999999,1437894636,,198.277921
72643,00911339,1467181413,78626,110598.157835
69928,99999999,1437894636,,288.781994
72646,00911343,1520259174,80815,6578.222576
69929,99999999,1437894636,,15193.308669
72647,00911344,1520350134,80814,6599.987166
69932,88888888,1437443688,,13290.293166
72648,27950750,1429184966,38403,23506.332909
69934,88888888,1437443688,,105515.917701
72656,29494602,1540296896,80791,5167.662346
69935,82409400,1458351817,72972,6325.969086
72669,00911354,1438414116,80853,5281.299556
69937,99999999,1437894636,,546.404952
72670,00911355,1438414211,80854,3899.224363
69938,99999999,1437894636,,30273.967325
72671,00911356,1438414206,80855,3994.407265
72672,00911358,1530870392,80892,7540.999153
69939,99999999,1437894636,,891.258333
72673,00811357,1530871362,80893,7604.218644
69940,88888888,1437443688,,202926.741349
72868,08799550,1437311796,12400,114406.41095
69942,99999999,1437894636,,19962.099299
72873,84835010,1429812210,80841,10116.952817
69946,88888888,1437443688,,9971.871418
72885,39013790,1438026722,53356,8303.115018
69947,88888888,1437443688,,3048.509756
72889,39014200,1438025775,53361,2766.646022
69948,88888888,1437443688,,38811.664786
72890,39013800,1438025746,53357,2766.418094
69951,88888888,1437443688,,34079.970344
72897,39016110,1438025524,53363,38299.878533
69953,88888888,1437443688,,38062.33013
72905,00911361,1449408316,81087,7519.834696
69956,99999999,1437894636,,23.297891
72910,00911381,1530817020,81085,13497.513949
69957,99999999,1437894636,,10808.794728
72911,00911382,1530804805,81084,251848.898775
69958,99999999,1437894636,,5467.927361
72912,00911383,1530804157,,10144.041629
69959,88888888,1437443688,,312098.99597
72915,00911386,1458410515,80934,7827.286872
72916,00911387,1458314605,80933,942769.143519
69961,08839850,1438775162,4521,401.830778
69962,99999999,1437894636,,1157.020718
69963,99999999,1437894636,,2900.930506
69967,99999999,1437894636,,47994.440001
69968,99999999,1437894636,,828.061991
69969,99999999,1437894636,,139.695997
69471,86238610,1458255466,74170,16023.407878
69472,86240410,1458255249,74171,8633.746865
69691,99999999,1437894636,,453.758026
69868,99999999,1437894636,,20828.761026
69871,99999999,1437894636,,4736.36663
69873,99999999,1437894636,,2394.64636
69874,99999999,1437894636,,5893.16993
69289,85282140,1428282871,73967,189973.351108
69965,99999999,1437894636,,1347588.080644
69730,99999999,1437894636,,16249.022305
69775,99999999,1437894636,,26204.946201
69803,99999999,1437894636,,112696.382582
69514,66666666,1437306054,,28461.288599
69221,85051224,1520045750,76492,117363.606459
69844,78373210,1438621722,71718,28447.035442
69571,80682610,1457733728,72470,351351.898867
69629,21963300,1447369445,30346,715124.57517
69914,78549610,1428854295,71769,39055.763508
69922,78906010,1428750367,71824,21087.040365
69618,72721100,1437254453,70680,428236.090706
69677,79758080,1437794131,72168,512956.887069
69798,33343400,1448112274,45783,80797.677826
69904,35702000,1438146722,48892,18070.107079
69108,84835050,1429812261,80884,10282.582244
69821,99999999,1437894636,,14623.955254
69817,88888888,1437443688,,114420.496485
69820,99999999,1437894636,,16110.535564
69838,99999999,1437894636,,20503.609629
69850,88888888,1437443688,,50258.657152
69918,99999999,1437894636,,89995.577465
69949,99999999,1437894636,,69139.799985
69987,88888888,1437443688,,10703.136464
69998,25246700,1448296017,34792,37744.151498
70001,99999999,1437894636,,2879.14229
69239,85249400,1428289274,73875,2282.66492
69240,85250300,1428289233,73876,4501.113829
69009,84534460,1428514298,73615,48236.190381
69013,84578002,1427498521,73619,21906.091291
69181,60055105,1426979618,76350,533646.078842
69183,85039525,1437264967,73816,805427.546142
69528,88888888,1437443688,,2089.195834
69635,99999999,1437894636,,9232.093937
69709,99999999,1437894636,,10047.094983
69715,99999999,1437894636,,19451.554362
69720,88888888,1437443688,,25007.709365
69243,85250442,1428580602,73879,5381.533671
69244,85250505,1428580732,73880,35209.57108
69552,00940264,1437405979,,12323.695176
69593,88888888,1437443688,,173306.472635
69630,72796410,1437245994,70706,1344675.331948
69669,00911612,1457874956,16357,331574.607843
69711,99999999,1437894636,,69026.259277
69758,88888888,1437443688,,135361.880679
69787,99999999,1437894636,,67718.219584
69822,99999999,1437894636,,119262.178982
69678,71836500,1437184075,70483,1420904.780804
73306,84835003,1429810169,80888,10107.373224
73308,84835002,1429811210,80887,10329.12778
73310,84835001,1429811260,80886,10238.110506
73312,84835004,1429810214,80889,7630.587818
73730,00911379,1428612178,82333,87851.065691
73733,45144202,1428611377,61680,6769.850736
73736,84280000,1428603617,73532,233462.686683
73737,00911388,1448000255,,993.036819
73738,00911393,1437997866,81046,146592.581595
73741,00911398,1437799759,82801,498601.282067
73742,79518010,1437302466,72017,90277.085026
73744,00911400,1437308516,81068,468843.286109
73745,60026101,1437401033,67798,252725.532054
73749,02653100,1429605228,3761,829.266529
73750,99999999,1429603381,61101,45804.997298
73753,44749900,1429602358,61101,10392.84159
73754,00911402,1428691011,81146,16619.088753
73756,39774800,1429402960,54342,8639.516591
73757,25910000,1429400839,35648,9020.553575
73759,44775400,1429401931,61157,7675.922829
73765,00911405,1560050277,80995,2557.183356
73766,00911404,1560050297,80994,2054.007871
73767,00911406,1560051217,80996,2053.991001
73768,00911407,1560051236,80997,2054.001235
73770,00911409,1550469871,81067,39619.2396
73771,00911410,1449213971,81078,4821.747942
73772,00911411,1449213921,81079,5011.491307
73773,36605000,1437498934,50086,5879.428442
73774,00911415,1447992495,81015,45346.212719
73775,00911416,1447895760,81014,997048.896396
74124,00911395,1447091762,81048,3734.765074
74126,00911403,1439105075,81086,327292.159934
74127,00911342,1427876869,80813,35481.596252
74129,00911413,1457845656,78602,37318.110179
74130,88888888,1437446688,76280,14022.104531
74131,32269280,1428553379,76280,87803.38698
74533,00911417,1550737565,81155,21327.364844
74534,00911418,1550736685,81156,12237.922602
74535,00911419,1550736733,81157,17383.468249
74536,00911420,1550830504,81158,184197.151684
74537,00911421,1550737802,81159,44230.019918
74538,00911422,1550840032,81160,392222.844659
74539,04136300,1428864851,6012,1163.964499
74540,04136000,1428864846,6011,3947.611978
74542,10669500,1429864504,14866,45606.929746
74543,27417200,1429862643,37545,56806.41763
74544,15554000,1429890409,21315,4993.278727
74944,00911428,1457573572,81162,139134.969453
74945,00911429,1530876977,81072,6645.46806
74946,00911430,1530877937,81073,5271.42403
74947,02322802,1458166346,3390,40824.632211
74948,07931500,1458164386,11181,41746.507468
74949,07931600,1458163317,11182,39399.418141
74950,00911432,1437931421,,117513.816906
74954,00911434,1541008479,81070,7373.103327
74955,00911435,1541007462,81071,45147.563811
74956,00911436,1428573630,81008,14459.740921
74957,00911437,1427875755,81149,7702.128945
74958,00911438,1427875687,81402,27531.33264
74959,00911439,1427875579,81152,8270.994353
74967,00001500,1448593721,80612,7486.94948
74968,00911442,1437061954,81063,65370.272725
74969,39015100,1438020986,53362,132367.375148
75354,27270700,1437062870,37373,12724.969234
75355,00911441,1437063924,81062,18037.264121
75357,00911443,1437060923,81064,57296.672914
75358,00911444,1437073140,81065,25017.204083
75359,00911445,1437071138,82438,34022.871696
75360,00911447,1458481158,81167,97665.119788
75361,00911448,1458481329,81168,143347.22516
75362,80731210,1458581389,,135620.575339
75363,80757600,1458386382,72508,5765.859472
75368,00911458,1458255055,81076,13330.995998
75369,00911459,1458256015,81077,14895.471035
75370,00911460,1449095680,81016,76865.924382
75372,22388400,1437979076,30981,6303.177141
75373,22388500,1447070026,80985,6215.525698
75776,99999999,1428807002,,56819.957399
75780,14291910,1428685327,77895,209313.069525
75781,33094810,1428749082,76632,114513.361751
75782,21528450,1449380502,29779,7176.288734
75784,41794702,1428617209,81010,2865.529077
75785,03455400,1550725134,5120,40276.182892
75786,00911464,1540224260,81220,26000.025157
75787,00911465,1540225227,81219,8774.69694
75788,00911466,1540223298,81218,7103.569178
75795,33906502,1521684059,46502,351699.685535
75808,22601210,1428519496,31256,37359.832329
75828,41791010,1427974974,57026,5047.353665
75830,00911471,1550360364,81176,4777.857371
75831,00911472,1550360443,81177,14316.018523
76197,31097552,1550656542,81034,7488.738321
76199,00911473,1531728031,,1454.33021
76200,00911474,1560051256,81154,2322.656942
76202,00911475,1449047557,81173,6510.806108
76203,00911476,1449047664,81174,9139.660583
76204,00911477,1448268395,81171,8432.125911
76205,00911478,1448268483,81172,7824.392988
76207,99999999,1448833618,,7614.280117
76209,09967800,1540188119,13959,9994.050713
76210,09968700,1540186270,13960,11540.688902
76211,09968800,1540188224,13961,8416.427198
76212,22878801,1530876252,81186,4579.593648
76213,22878802,1530877202,81187,4991.711976
76215,22878803,1530877262,81188,7446.969894
76218,22878804,1530878233,81189,7500.915795
76221,00911497,1448870983,81321,149434.050195
76222,00911506,1448882286,81322,30032.667187
76223,03300400,1520058513,4930,22485.102995
76224,88888888,1437347914,81438,2745.63648
76225,00911499,1437346998,81448,2390.838426
76226,00911511,1437453007,81439,59760.513489
76229,00911515,1437758330,,67960.205896
76230,00911510,1437958407,81451,5397.89616
76231,00911501,1437958531,81452,8618.845572
76232,00911513,1437954217,81441,489153.350341
76233,00911508,1447059446,81450,22436.656101
76235,00911512,1447544374,81442,303345.135887
76236,00911515,1457338923,81447,691686.264598
76238,39717220,1439160470,78557,8816.678085
76240,00911523,1550651643,81318,12234.893751
76245,42490705,1428289679,57900,319397.32941
76249,00911583,1437570539,,505.005734
76250,00911582,1447090623,81488,2769.181935
76251,00911581,1447090653,81487,4829.486306
76252,00911580,1447090605,81486,2502.224048
76253,00911579,1437999686,81485,2446.29622
