OBJECTID,STATE10,COUNTY10,TRACT10,BLOCK10,GEOID10,ALAND10,AWATER10,Shape_Length,Shape_Area
792,51,510,200900,1008,515102009001008,9124,0,1312.03624243049,98200.1596024547
793,51,510,200900,1012,515102009001012,19254,0,1903.27649201617,207231.433075801
794,51,510,200900,2000,515102009002000,21287,0,2126.31208256393,229110.730593968
795,51,510,200801,2009,515102008012009,36095,0,3774.44713983826,388484.526881736
796,51,510,200801,2029,515102008012029,13704,0,1620.14403029085,147499.220188493
797,51,510,201000,1002,515102010001002,2745,0,1009.52724549358,29546.3537117149
798,51,510,201100,1001,515102011001001,27821,0,4750.59417022572,299437.447665194
799,51,510,201801,2030,515102018012030,8365,0,2435.3175887974,90030.2472223329
800,51,510,201801,4004,515102018014004,2799,0,706.906828740828,30130.3260868682
801,51,510,201600,4011,515102016004011,12133,0,1461.50670919063,130583.595124742
802,51,510,201900,2001,515102019002001,12131,0,1461.20454739051,130560.278140268
803,51,510,201900,1010,515102019001010,12258,0,1468.08087943975,131928.447811543
804,51,510,201900,1011,515102019001011,4042,0,904.485279012486,43504.2351489555
805,51,510,200703,1010,515102007031010,12747,0,1501.37248362151,137193.481379115
806,51,510,201400,1001,515102014001001,3243,0,899.256578359327,34902.7366633577
807,51,510,201400,1020,515102014001020,12787,0,1583.5635445504,137629.675963869
808,51,510,201400,1025,515102014001025,10491,0,1390.7384651352,112917.967171716
809,51,510,201400,2002,515102014002002,28370,0,2250.64174299814,305347.307290227
810,51,510,201300,1002,515102013001002,15986,0,1876.2199922147,172056.881549823
811,51,510,201801,2040,515102018012040,18226,0,1824.09385439978,196176.817817999
812,51,510,201500,2012,515102015002012,15500,0,2022.10352729641,166815.125513992
813,51,510,200701,1015,515102007011015,8543,0,4814.86964927212,91949.5954321964
814,51,510,201300,2006,515102013002006,13819,0,1717.02124509286,148729.641627739
815,51,510,201300,1017,515102013001017,16579,0,1854.27356477533,178439.475942834
816,51,510,200600,2000,515102006002000,375378,0,17026.2622325757,4040155.45741979
817,51,510,200107,2001,515102001072001,2136,0,1367.68229238958,22993.6467832361
818,51,510,200600,2012,515102006002012,3951,0,812.918814708268,42525.4371377538
819,51,510,200600,2015,515102006002015,6773,0,1070.95939141193,72897.4372701928
820,51,510,200900,3014,515102009003014,4302,0,1200.93009571156,46302.3050496124
821,51,510,201000,2001,515102010002001,3845,0,1224.5454287996,41387.3813475335
822,51,510,201100,2013,515102011002013,10139,0,1357.56385963264,109126.712800383
823,51,510,202001,1008,515102020011008,12812,0,1497.20000543956,137889.77799785
824,51,510,200703,3004,515102007033004,12658,0,1498.50234390696,136237.265322005
825,51,510,200303,1002,515102003031002,16461,0,6796.28830301443,177165.001167432
826,51,510,200104,1010,515102001041010,55901,0,3078.09991012098,601654.204631612
827,51,510,201204,2016,515102012042016,6311,0,1108.28731510827,67920.2558918051
828,51,510,201204,2006,515102012042006,1136,0,460.585092145047,12227.8778799107
829,51,510,201300,1016,515102013001016,13389,0,1613.3901713742,144106.453293711
830,51,510,201400,1023,515102014001023,12339,0,1529.04703338403,132800.038763342
831,51,510,201400,2000,515102014002000,26174,0,2164.15690677004,281711.634041317
832,51,510,201300,2009,515102013002009,14203,0,1670.82249292284,152867.583180678
833,51,510,201300,2017,515102013002017,15015,0,1739.8042768293,161608.328228815
834,51,510,200403,1011,515102004031011,85140,0,4775.81362234482,916346.078319228
835,51,510,200703,2011,515102007032011,5264,0,2884.17650687222,56657.336440044
836,51,510,200201,3008,515102002013008,23722,0,2637.04537587926,255313.598652676
837,51,510,201300,2010,515102013002010,14026,0,1664.94243223207,150964.735360721
838,51,510,201500,1006,515102015001006,18103,0,2109.31917543682,194837.029563173
839,51,510,201500,1005,515102015001005,23297,0,2326.0884413841,250738.242059373
840,51,510,201500,1009,515102015001009,8799,0,1220.32041122235,94703.1275325127
841,51,510,201500,2003,515102015002003,18687,0,2161.3180911983,201129.604074934
842,51,510,201400,2009,515102014002009,33192,0,2841.93631805288,357237.810181673
843,51,510,201204,1007,515102012041007,22116,0,2187.06852235085,238029.021620107
844,51,510,201801,2011,515102018012011,4191,0,852.168448525491,45109.0782025994
845,51,510,201801,2034,515102018012034,18318,0,2108.34912376171,197155.383000556
846,51,510,201801,2020,515102018012020,11490,0,1462.51044277286,123665.575004779
847,51,510,201100,2008,515102011002008,23891,0,2245.89035747478,257140.202039763
848,51,510,201203,2002,515102012032002,14488,0,1709.10680047429,155932.603602745
849,51,510,201100,3004,515102011003004,56913,0,4309.33284589799,612553.546499759
850,51,510,201203,2000,515102012032000,45358,0,3784.3660052653,488185.691060817
851,51,510,201100,1004,515102011001004,13194,0,1949.0259653075,142004.705971519
852,51,510,201801,2002,515102018012002,250721,0,8658.77606965338,2698491.97056867
853,51,510,201802,2011,515102018022011,12846,0,1498.36647684487,138265.128743141
854,51,510,201900,1015,515102019001015,12831,0,1497.10574079255,138097.780063364
855,51,510,201900,1005,515102019001005,12662,0,1489.26437956946,136274.157340848
856,51,510,201900,1004,515102019001004,12167,0,1463.72363968678,130953.883217712
857,51,510,201802,2004,515102018022004,12154,0,1462.10320817787,130812.159278171
858,51,510,200702,1031,515102007021031,5318,0,2912.28358304791,57234.5942803058
859,51,510,202001,1001,515102020011001,12268,0,1472.30801560421,132043.920493991
860,51,510,200303,4000,515102003034000,0,33607,10838.7227022164,361707.494469186
861,51,510,201400,4016,515102014004016,989,0,504.398272537652,10641.8729192362
862,51,510,200802,3006,515102008023006,7430,0,1493.23583004891,79964.2487793027
863,51,510,200102,3015,515102001023015,27473,1106,2603.72540733841,307595.450654281
864,51,510,200302,1000,515102003021000,380744,640,10975.0018891764,4104797.83821693
865,51,510,200103,3008,515102001033008,7422,0,1331.76311768325,79882.6918228102
866,51,510,200103,3003,515102001033003,3611,0,1066.16802640359,38867.8934966628
867,51,510,202001,3002,515102020013002,4225,0,869.787755845998,45475.4295126677
868,51,510,201400,3007,515102014003007,27674,0,2357.22587924877,297856.952579791
869,51,510,201300,3008,515102013003008,22831,0,2092.00809371921,245729.162548163
870,51,510,200407,2000,515102004072000,202110,0,7121.58681423323,2175277.38161677
871,51,510,201600,1008,515102016001008,12377,0,1474.82229578435,133210.722734217
872,51,510,201600,1005,515102016001005,9637,0,1331.82529095857,103719.0524219
873,51,510,201801,2037,515102018012037,11784,0,1452.88047385924,126829.790080952
874,51,510,201900,1014,515102019001014,8596,0,1218.30501267623,92513.9365465831
875,51,510,201900,2027,515102019002027,12324,0,1473.71421835324,132646.998025486
876,51,510,201204,2005,515102012042005,28825,0,2992.39422687584,310237.346866843
877,51,510,201204,2001,515102012042001,12763,0,1550.88942805788,137369.598438795
878,51,510,201204,1006,515102012041006,20641,0,2070.13355495469,222149.634251883
879,51,510,201204,2004,515102012042004,12899,0,1566.74184184545,138831.898312215
880,51,510,200900,2020,515102009002020,32598,0,3108.9727084964,350845.254737691
881,51,510,202001,2011,515102020012011,12528,0,1481.46846688229,134832.896951016
882,51,510,202001,1012,515102020011012,12182,0,1465.50670286898,131110.027567095
883,51,510,200703,2008,515102007032008,12741,0,1491.28952553384,137131.694706903
884,51,510,200900,4014,515102009004014,113436,0,4520.30492728041,1220895.62770415
885,51,510,202001,3000,515102020013000,0,17107,3265.94944918505,184120.435662702
886,51,510,201802,2002,515102018022002,6825,0,1116.51894084658,73455.0426197977
887,51,510,201802,2016,515102018022016,6782,0,1115.03606048097,72991.3309617388
888,51,510,201900,1023,515102019001023,3704,0,872.648368017894,39869.6276125759
889,51,510,202001,2000,515102020012000,18568,0,2139.36362595534,199845.604361626
890,51,510,200500,2003,515102005002003,11604,0,1632.33538580041,124894.925388793
891,51,510,200600,2022,515102006002022,36380,0,8439.34413933916,391551.827058667
892,51,510,200303,4007,515102003034007,5654,0,1095.25343819643,60849.0077352159
893,51,510,200104,1003,515102001041003,18979,0,2427.39316652256,204264.677841071
894,51,510,200302,1010,515102003021010,23879,0,2447.58723171601,257009.411350324
895,51,510,200404,1028,515102004041028,13830,0,1885.60521922909,148851.195234196
896,51,510,200302,1002,515102003021002,14026,0,1587.25679555181,150963.585472178
897,51,510,200500,2000,515102005002000,27260,0,3057.90010426769,293394.347987945
898,51,510,200500,1001,515102005001001,14428,0,2174.19079485592,155287.636861292
899,51,510,200103,4007,515102001034007,8574,0,3684.72539135671,92273.6367256464
900,51,510,200303,4001,515102003034001,129049,0,11864.2902216344,1388944.16027931
901,51,510,201801,4003,515102018014003,18392,0,2217.01355214651,197939.785590021
902,51,510,200404,1025,515102004041025,1233,0,448.759720768114,13273.6273073926
903,51,510,200404,1002,515102004041002,54259,0,3128.39340555308,583979.963923955
904,51,510,201500,3013,515102015003013,6467,0,5148.15531950387,69605.2128895223
905,51,510,200600,2017,515102006002017,14872,0,10720.2302156389,160064.032068234
906,51,510,200702,1022,515102007021022,2071,0,641.812010190764,22285.6786529194
907,51,510,202001,3001,515102020013001,12027,0,2233.64656952201,129447.435439525
908,51,510,200703,2012,515102007032012,13707,0,3424.36433723349,147527.696292036
909,51,510,200702,1034,515102007021034,0,1424,736.4317212568,15322.5496655683
910,51,510,200703,1018,515102007031018,49481,1287,3442.34826614522,546408.977867715
911,51,510,200404,1010,515102004041010,7414,0,1257.03012317309,79794.8533102284
912,51,510,200404,1039,515102004041039,1566,0,518.570709407766,16854.1518284252
913,51,510,200404,1037,515102004041037,7401,0,1156.85838240443,79655.6248107329
914,51,510,200105,1000,515102001051000,53223,0,3757.73245157617,572837.12838473
915,51,510,200600,1007,515102006001007,1840,0,1029.84381012291,19805.5266447423
916,51,510,200107,1010,515102001071010,7266,0,3104.91195543113,78201.9811028967
917,51,510,201000,1012,515102010001012,0,307,243.915095488332,3306.47612344364
918,51,510,201000,1013,515102010001013,4134,0,1395.52304957033,44494.0998018416
919,51,510,201203,1006,515102012031006,0,5788,1969.05635268709,62298.7020523092
920,51,510,201000,2003,515102010002003,100975,0,4093.4407666907,1086789.43250957
921,51,510,201000,1016,515102010001016,19975,0,1833.27652134917,214984.935238566
922,51,510,200201,2015,515102002012015,60164,0,3823.90441019336,647536.240725445
923,51,510,200600,3002,515102006003002,2293,0,1124.10230162784,24679.9114320066
924,51,510,200202,2000,515102002022000,120987,0,5220.60366561234,1302170.92504792
925,51,510,200202,2004,515102002022004,1917,0,600.236880729348,20631.7437517381
926,51,510,200201,2026,515102002012026,13435,0,1611.57368407353,144602.346936574
927,51,510,200201,2022,515102002012022,70971,0,3886.18170966496,763853.330306489
928,51,510,200900,1017,515102009001017,13558,0,1576.39775462392,145928.28585918
929,51,510,200900,4006,515102009004006,13654,0,1626.14855287159,146953.873480003
930,51,510,200801,2007,515102008012007,13886,0,1636.46953381195,149452.047211137
931,51,510,200900,4015,515102009004015,32401,0,2835.67002674834,348727.235079583
932,51,510,200801,2008,515102008012008,16390,0,1729.94997256763,176402.471711544
933,51,510,200701,1002,515102007011002,20244,0,2142.95830938099,217887.825712165
934,51,510,201100,2005,515102011002005,15425,0,1744.84109785431,166013.206980026
935,51,510,200600,2024,515102006002024,41482,0,12181.8428165381,446460.578239457
936,51,510,200103,3006,515102001033006,27361,0,2490.66415982827,294487.361523562
937,51,510,200107,2000,515102001072000,1745,0,621.362223680892,18784.5633260394
938,51,510,200201,2000,515102002012000,4789,0,1504.4611061494,51540.7374143264
939,51,510,200103,2000,515102001032000,0,7610,3892.95212975827,81906.3705727429
940,51,510,200103,4000,515102001034000,0,340,247.497402985193,3657.6754096997
941,51,510,201000,2002,515102010002002,6891,0,1024.58060497671,74171.0234091956
942,51,510,200405,1000,515102004051000,270160,0,7351.65532303203,2907697.79254467
943,51,510,200102,3007,515102001023007,21776,0,2855.14498597632,234364.994652718
944,51,510,200302,2005,515102003022005,31185,0,2632.20427234937,335643.435019439
945,51,510,200106,1000,515102001061000,70858,0,7170.45682286031,762641.445276508
946,51,510,200201,1004,515102002011004,117281,0,8376.4591427921,1262280.73933293
947,51,510,200201,3003,515102002013003,18886,0,3189.98240263635,203268.345143006
948,51,510,200302,1013,515102003021013,14146,0,1589.62720388427,152247.32592609
949,51,510,200406,1002,515102004061002,64095,0,3390.49449358318,689849.636973179
950,51,510,200302,1020,515102003021020,22369,0,2426.84622049629,240750.011825993
951,51,510,201203,4001,515102012034001,480416,0,16405.25385693,5170685.92311531
952,51,510,201202,1004,515102012021004,10115,0,1336.76254748959,108862.119937122
953,51,510,201203,4003,515102012034003,5970,0,980.244364091117,64252.7107751694
954,51,510,200900,2003,515102009002003,23562,0,2425.41713209968,253595.80042726
955,51,510,200900,2022,515102009002022,10367,0,1476.4374271356,111581.343045274
956,51,510,200900,2016,515102009002016,24069,0,2467.83011859172,259048.343087546
957,51,510,200900,1019,515102009001019,17534,0,1930.70285226031,188718.147655558
958,51,510,200801,2006,515102008012006,42684,0,3820.98332508144,459398.389690358
959,51,510,201100,2019,515102011002019,13911,0,1574.50447711644,149728.049563785
960,51,510,200900,3013,515102009003013,55828,0,3914.84528508885,600869.302862751
961,51,510,201400,2003,515102014002003,49123,0,3121.39354503182,528706.687796551
962,51,510,200801,2021,515102008012021,31949,0,3025.98664421872,343857.88421803
963,51,510,200802,3009,515102008023009,56173,0,3846.37237963152,604581.973365293
964,51,510,200801,2013,515102008012013,40839,0,4201.94361640155,439548.130205033
965,51,510,200900,3022,515102009003022,17079,0,1902.43931131682,183821.392416733
966,51,510,200802,3010,515102008023010,29889,0,3175.44012240236,321692.365619145
967,51,510,201500,1007,515102015001007,30883,0,2504.44293678885,332393.144680606
968,51,510,200301,1003,515102003011003,46042,0,7448.62910075385,495545.407994517
969,51,510,200404,1018,515102004041018,20994,0,3711.11062844263,225954.815012964
970,51,510,200500,1004,515102005001004,20295,0,2232.1957876811,218430.983164342
971,51,510,200600,1003,515102006001003,16966,0,1828.42917331998,182607.476773245
972,51,510,201000,1015,515102010001015,43677,0,3625.48903918206,470088.898193139
973,51,510,200201,2007,515102002012007,1477,0,613.193426609739,15897.1376736186
974,51,510,200201,2002,515102002012002,1232,0,521.280582750348,13259.2791694073
975,51,510,200600,1008,515102006001008,14066,0,1596.74196003724,151389.104081981
976,51,510,200900,1003,515102009001003,19731,0,2365.69826270717,212367.299390525
977,51,510,200900,1006,515102009001006,23720,0,2425.0484940037,255297.46807979
978,51,510,201203,1003,515102012031003,42078,0,2868.44258188979,452880.015580216
979,51,510,200900,4011,515102009004011,27522,0,2612.93424693691,296218.119992204
980,51,510,200801,2025,515102008012025,15729,0,1715.39511833557,169286.21134059
981,51,510,201000,1001,515102010001001,11562,0,1378.79024420943,124441.433305611
982,51,510,200403,1004,515102004031004,10399,0,1329.88022207427,111924.823013292
983,51,510,201203,1000,515102012031000,0,61638,7672.82288960329,663410.33680324
984,51,510,201100,2011,515102011002011,19124,0,1831.51106649892,205826.933994299
985,51,510,201100,1002,515102011001002,12380,0,1661.68720736778,133247.259787943
986,51,510,201100,2017,515102011002017,23920,0,2289.35163742561,257450.744103187
987,51,510,201400,1006,515102014001006,10739,0,1380.08640292029,115583.935247813
988,51,510,201400,1013,515102014001013,14085,0,1703.49114009224,151591.088889587
989,51,510,201400,1016,515102014001016,17382,0,1947.19951526871,187078.320089072
990,51,510,201400,1021,515102014001021,20035,0,2165.68284025716,215635.027355482
991,51,510,201300,1015,515102013001015,1466,0,683.352662174109,15775.2346555743
992,51,510,201400,4015,515102014004015,6973,0,1154.86459937991,75046.9151629694
993,51,510,201400,3005,515102014003005,9094,0,1252.67856817854,97879.4223949487
994,51,510,201400,4007,515102014004007,8064,0,1151.84624749967,86790.1732554219
995,51,510,201400,4008,515102014004008,9393,0,1274.81747440529,101099.358794635
996,51,510,201400,3000,515102014003000,25369,0,2301.51149821193,273048.608759794
997,51,510,201400,4020,515102014004020,13767,0,1813.40138866059,148176.048799147
998,51,510,201500,3005,515102015003005,11467,0,1483.32273621435,123413.012072328
999,51,510,201500,3017,515102015003017,15593,0,1862.25999141603,167830.748150284
1000,51,510,201500,3019,515102015003019,20669,0,2225.3805423469,222454.97896688
