X,Y,OBJECTID,UNITID,NORTHING,EASTING,COMPKEY,COMPTYPE,IT_NAME
-75.972168988856154,36.841504644042047,587,J0184,3475753.30553,12222557.467,1736989,16,JN1044
-75.97215608096387,36.841438376913878,588,J0183,3475729.28831,12222561.8888,1736990,16,JN1043
-75.972140699111264,36.84137711485252,589,J0182,3475707.11224,12222566.9856,1736991,16,JN1042
-75.972125329835052,36.841315599681764,590,J0181,3475684.84392,12222572.0813,1736992,16,JN1041
-75.972109576978198,36.841250214506665,591,J0180,3475661.17033,12222577.3268,1736993,16,JN1040
-75.972094863472179,36.841189311036658,592,J0179,3475639.11933,12222582.2247,1736994,16,JN1039
-75.970246245601842,36.833885415839632,593,J0060,3472995.32739,12223194.2523,1731207,16, 
-75.969369033540374,36.830673665868865,594,J0008,3471833.2784,12223482.2301,1731208,16, 
-75.969503219385913,36.831169383255407,595,J0016,3472012.64411,12223438.1341,1731209,16, 
-75.969488210334163,36.83110662028939,596,J0015,3471989.91907,12223443.1378,1731210,16, 
-75.969472956042296,36.831049955259601,597,J0014,3471969.4151,12223448.1535,1731211,16, 
-75.969452694541104,36.830980970531805,598,J0013,3471944.46691,12223454.7546,1731212,16, 
-75.969436408085016,36.830919131350299,599,J0012,3471922.08805,12223460.1229,1731213,16, 
-75.969419595216124,36.830857811969722,600,J0011,3471899.90246,12223465.6404,1731214,16, 
-75.969402678142686,36.830796504044415,601,J0010,3471877.72182,12223471.1881,1731215,16, 
-75.969385408031371,36.830735286666524,602,J0009,3471855.57715,12223476.8381,1731216,16, 
-75.969352698575207,36.830611248345534,603,J0007,3471810.68954,12223487.6185,1731217,16, 
-75.969335730297857,36.830550055266201,604,J0006,3471788.55113,12223493.1799,1731218,16, 
-75.969317741534283,36.830489285642201,605,J0005,3471766.5749,12223499.036,1731219,16, 
-75.969300849613674,36.830427221728023,606,J0004,3471744.11901,12223504.5837,1731220,16, 
-75.96928625468523,36.830369381310007,607,J0003,3471723.18221,12223509.4184,1731221,16, 
-75.969269762514955,36.830308656122035,608,J0002,3471701.21057,12223514.8362,1731222,16, 
-75.969251576122005,36.830247154338892,609,J0001,3471678.96948,12223520.7571,1731223,16, 
-75.969782486743114,36.832162015604929,610,J0032,3472371.72602,12223346.7441,1731224,16, 
-75.969764478216646,36.832099106775701,611,J0031,3472348.97125,12223352.6264,1731225,16, 
-75.969749332620921,36.832035588894854,612,J0030,3472325.97257,12223357.6774,1731226,16, 
-75.96972185046144,36.831974407020851,613,J0029,3472303.9206,12223366.3147,1731227,16, 
-75.969706530592617,36.831912102005298,614,J0028,3472281.36466,12223371.4047,1731228,16, 
-75.969690113880773,36.831848463175483,615,J0027,3472258.33176,12223376.8285,1731229,16, 
-75.969671205242392,36.831786568612387,616,J0026,3472235.95353,12223382.9646,1731230,16, 
-75.969657146608199,36.831724098790289,617,J0025,3472213.32762,12223387.6873,1731231,16, 
-75.969636466491991,36.831663815431853,618,J0024,3472191.54952,12223394.3256,1731232,16, 
-75.969621606560594,36.831602325523292,619,J0023,3472169.28648,12223399.2732,1731233,16, 
-75.969602119407099,36.831541829960194,620,J0022,3472147.42178,12223405.5649,1731234,16, 
-75.969588687797042,36.831479048605381,621,J0021,3472124.67748,12223410.107,1731235,16, 
-75.969568530500311,36.831417652739205,622,J0020,3472102.49033,12223416.6035,1731236,16, 
-75.969553887961212,36.831355452246349,623,J0019,3472079.96705,12223421.4944,1731237,16, 
-75.969538623787869,36.831293343017741,624,J0018,3472057.48201,12223426.5663,1731238,16, 
-75.96952057663384,36.83123162991658,625,J0017,3472035.16285,12223432.4486,1731239,16, 
-75.97004592578503,36.833146271692513,626,J0048,3472727.8838,12223260.0686,1731240,16, 
-75.970027204894564,36.833083522571407,627,J0047,3472705.19288,12223266.1579,1731241,16, 
-75.970009519761547,36.833021060279457,628,J0046,3472682.59808,12223271.9412,1731242,16, 
-75.969994257384869,36.832958898478225,629,J0045,3472660.09388,12223277.0128,1731243,16, 
-75.969975443069515,36.832896983243558,630,J0044,3472637.70701,12223283.1213,1731244,16, 
-75.969962660941391,36.83283528294001,631,J0043,3472615.35124,12223287.4628,1731245,16, 
-75.969943354349269,36.832774732269797,632,J0042,3472593.46482,12223293.702,1731246,16, 
-75.969926124662138,36.832712738514886,633,J0041,3472571.03722,12223299.3474,1731247,16, 
-75.969911555784833,36.832650672090381,634,J0040,3472548.56205,12223304.2154,1731248,16, 
-75.969894026060388,36.832590981201704,635,J0039,3472526.97482,12223309.9262,1731249,16, 
-75.969876251994151,36.832529470468238,636,J0038,3472504.72731,12223315.7264,1731250,16, 
-75.969862614669864,36.832467386639031,637,J0037,3472482.23858,12223320.322,1731251,16, 
-75.969850641923742,36.832405395511117,638,J0036,3472459.77057,12223324.4296,1731252,16, 
-75.969832784314207,36.83234206913987,639,J0035,3472436.86269,12223330.2719,1731253,16, 
-75.969814135288942,36.832284597581605,640,J0034,3472416.09195,12223336.2888,1731254,16, 
-75.969797706899016,36.832223034114428,641,J0033,3472393.81446,12223341.6959,1731255,16, 
-75.970262735077185,36.833944647002454,642,J0061,3473016.75546,12223188.8504,1731256,16, 
-75.970231276075936,36.833823919807863,643,J0059,3472973.06305,12223199.2316,1731257,16, 
-75.970212405166777,36.833761590414952,644,J0058,3472950.52599,12223205.3607,1731258,16, 
-75.970197519184168,36.833701438080823,645,J0057,3472928.75005,12223210.3024,1731259,16, 
-75.970180417956129,36.833639584561567,646,J0056,3472906.37227,12223215.9088,1731260,16, 
-75.970160698139026,36.833576630931965,647,J0055,3472883.61466,12223222.2922,1731261,16, 
-75.970148462186515,36.833516234713322,648,J0054,3472861.72912,12223226.4612,1731262,16, 
-75.970132890789387,36.833454512620392,649,J0053,3472839.38733,12223231.6191,1731263,16, 
-75.970113850996967,36.83339171989337,650,J0052,3472816.68283,12223237.8019,1731264,16, 
-75.970093004692444,36.833329359950369,651,J0051,3472794.15034,12223244.509,1731265,16, 
-75.970076140619625,36.833267400437762,652,J0050,3472771.73197,12223250.0471,1731266,16, 
-75.97006062042648,36.833206654542344,653,J0049,3472749.74521,12223255.1804,1731267,16, 
-75.976359559587991,36.856352719890737,654,J0425,3481124.52608,12221187.1061,1737320,16,J0425
-75.975189268571839,36.852285473356837,655,J0359,3479653.38732,12221568.983,1737321,16,J0359
-75.979335688904087,36.867072019220345,656,J0599,3485002.60801,12220212.4773,1737322,16,J0599
